time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,late_gate_beam_plan_id,late_gate_beam_preferred_side,late_gate_beam_plan_remaining,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,new_swap_pairs,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,cycle_memory_enabled,cycle_memory_repeat,cycle_memory_repeat_of,cycle_memory_tabu_pairs,work_counters,perm_left,perm_right,next_left,next_right,bond_profile_coarse,routing_state_hash,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,late_gate_beam_active,late_gate_beam_width,late_gate_beam_depth,late_gate_beam_max_total_elems,late_gate_beam_max_absorb_bond,late_gate_beam_finalists,late_gate_beam_left_route_id,late_gate_beam_right_route_id,late_gate_beam_left_seed,late_gate_beam_right_seed,late_gate_beam_preferred_sides,late_gate_beam_unlocked_work,late_gate_beam_unlocked_left_work,late_gate_beam_unlocked_right_work,late_gate_beam_first_work_depth,late_gate_beam_zero_work_layers,late_gate_beam_swaps,late_gate_beam_peak_total_elems,late_gate_beam_peak_max_bond,late_gate_beam_final_total_elems,late_gate_beam_final_max_bond,late_gate_beam_balance_ppm_tiebreak,late_gate_beam_blocked_expansions,late_gate_beam_score,late_gate_beam_candidates_left,late_gate_beam_candidates_right,late_gate_beam_time_s,termination_reason,termination_detail,stall_mode,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
469.9861001250101,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,167872,2272,158,40,1,left,0,20,20,0,[],1,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.31842137500644,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,167872,2272,158,40,1,left,1,19,19,0,[],1,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.65269625000656,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,167872,2272,158,40,1,right,0,20,20,0,[],1,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.970204000012,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,167872,2272,158,40,1,right,1,19,19,0,[],1,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471.5929052500287,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,167872,2272,158,40,2,both,0,20,20,0,[],0,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472.3110830420046,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,167872,2272,158,40,2,both,1,19,19,0,[],0,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472.563680457999,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,167872,2272,158,40,2,left,0,20,20,0,[],0,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472.9478905830183,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,167872,2272,158,40,2,left,1,19,19,0,[],0,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473.21361558302306,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,167872,2272,158,40,2,right,0,20,20,0,[],0,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473.5641278330004,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,167872,2272,158,40,2,right,1,19,19,0,[],0,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474.74256362504093,unswap_cycle_summary,,,,,,,,,,,,404,387,791,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,87,4,167872,2272,158,40,,,,,,,,,,,,,,,,,,,,,23,10.63271579198772,791,808,17,0,False,False,False,,0,"[404, 387]","[0, 1, 2, 4, 3, 5, 6, 7, 8, 10, 11, 9, 12, 13, 14, 15, 17, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 36, 38, 39]","[0, 1, 2, 4, 5, 3, 6, 7, 8, 10, 11, 9, 13, 15, 12, 14, 17, 19, 16, 18, 20, 23, 21, 22, 24, 26, 27, 25, 28, 29, 30, 32, 34, 31, 33, 35, 37, 36, 38, 39]",,"{'index': 3, 'interactions': [('unitary', (24, 25)), ('unitary', (29, 30))]}","[2, 4, 5, 5, 5, 5, 6, 4, 3, 3, 3, 4, 5, 5, 6, 5, 4, 2, 3, 3, 5, 6, 6, 6, 7, 7, 7, 6, 6, 5, 5, 5, 4, 3, 4, 5, 4, 4, 2]",54f47581f0ca0daf998f9f76db2168165dab18143341c4d264080a8620b94e21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.13633937499253,late_gate_beam,,,,,,,,,,,,404,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,791,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,8,4,500000,511,8,,0,,2024,"['R', 'R', 'R']",0,0,0,,3,22,405232,199,405232,199,42079,4,"(0, 3, 22, 405232, 199, 405232, 199, 42079, ('R', 'R', 'R'), -1, 0)",[],"[{'route_id': 0, 'seed': 2024, 'route_time_s': 0.014657000021543354, 'num_layers': 32, 'total_swaps': 92, 'max_layer_swaps': 8, 'swap_only_layers': 21, 'work_layers': 11, 'unitary_layers': 11, 'first_work_layer': 3, 'leading_no_work_layers': 3}, {'route_id': 1, 'seed': 3033, 'route_time_s': 0.08435941598145291, 'num_layers': 29, 'total_swaps': 92, 'max_layer_swaps': 10, 'swap_only_layers': 17, 'work_layers': 12, 'unitary_layers': 12, 'first_work_layer': 3, 'leading_no_work_layers': 3}, {'route_id': 2, 'seed': 4042, 'route_time_s': 0.0138907500077039, 'num_layers': 30, 'total_swaps': 92, 'max_layer_swaps': 9, 'swap_only_layers': 19, 'work_layers': 11, 'unitary_layers': 11, 'first_work_layer': 3, 'leading_no_work_layers': 3}, {'route_id': 3, 'seed': 5051, 'route_time_s': 0.014233750000130385, 'num_layers': 31, 'total_swaps': 93, 'max_layer_swaps': 9, 'swap_only_layers': 18, 'work_layers': 13, 'unitary_layers': 13, 'first_work_layer': 3, 'leading_no_work_layers': 3}]",5.329946917016059,,,,,,,,,,,,,
480.2022920420277,rewiring,right,post_unswap,5.329981916001998,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,4,late_gate_beam,,,,,,,,,,5.396182666008826,,,,,,,,,,,,,,,,,,,,,,,,,,,5.329981916001998,,,,,,,,,,,,,
480.26635179203004,cycle_progress,,,,,,,,,,,,404,387,791,,,,,,,,,,,,,,,,,,,512,0.0006,,169524,1,,,,,,,,,,,,,87,4,167872,2272,158,40,,,,,,,,,,,,,,,,,,,,,23,,791,808,17,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,5.396182666008826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.4816532920231,absorbing,,,,,,,R,0,1,0,32,404,387,791,8,0,0,0.0,0.14829858305165544,0.14829858305165544,0.14963416598038748,,197844,,88,False,False,False,False,197844,88,False,512,0.0006,,167872,2,total_elems,,197844,1,1,,,,0.0,8,R,2,88,4,197844,2530,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.83073600003263,absorbing,,,,,,,R,0,2,0,32,404,387,791,8,0,0,0.0,0.280480915971566,0.280480915971566,0.28071345802163705,,253980,,113,False,False,False,False,253980,113,False,512,0.0006,,167872,2,total_elems,,253980,1,1,,,,0.0,8,R,1,113,4,253980,2962,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481.1639050419908,absorbing,,,,,,,R,0,3,0,32,404,387,791,6,0,0,0.0,0.2626370000070892,0.2626370000070892,0.2628658330067992,,405232,,199,False,False,False,False,405232,199,False,512,0.0006,,167872,2,total_elems,,405232,1,1,,,,0.0,8,R,0,199,4,405232,3548,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483.8779627500335,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,4,342700,3096,158,40,0,both,0,20,20,8,"[[8, 9], [16, 17], [18, 19], [26, 27], [30, 31], [32, 33], [34, 35], [36, 37]]",8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485.9355413329904,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,4,249016,2690,158,40,0,both,1,19,19,5,"[[3, 4], [9, 10], [11, 12], [23, 24], [31, 32]]",13,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486.55464916699566,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,4,236552,2622,158,40,0,left,0,20,20,3,"[[18, 19], [26, 27], [34, 35]]",16,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487.30195287498645,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,4,198900,2506,158,40,0,left,1,19,19,3,"[[11, 12], [23, 24], [31, 32]]",19,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487.8166711250087,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,171068,2364,158,40,0,right,0,20,20,4,"[[4, 5], [10, 11], [12, 13], [22, 23]]",23,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488.24553829198703,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,154872,2226,158,40,0,right,1,19,19,4,"[[13, 14], [17, 18], [21, 22], [33, 34]]",27,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489.05245854199165,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,1,both,0,20,20,1,"[[32, 33]]",1,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489.7054259169963,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,1,both,1,19,19,0,[],1,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489.975649250031,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,1,left,0,20,20,0,[],1,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490.25867212499725,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,1,left,1,19,19,0,[],1,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490.54893054201966,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,1,right,0,20,20,0,[],1,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490.8515865000081,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,1,right,1,19,19,0,[],1,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491.46259491698584,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,2,both,0,20,20,0,[],0,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492.1155865000328,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,2,both,1,19,19,0,[],0,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492.37776341702556,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,2,left,0,20,20,0,[],0,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492.69937487499556,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,2,left,1,19,19,0,[],0,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493.0126606670092,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,2,right,0,20,20,0,[],0,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493.32981512503466,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,2,right,1,19,19,0,[],0,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494.584447250003,unswap_cycle_summary,,,,,,,,,,,,404,387,791,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,86,4,149204,2188,158,40,,,,,,,,,,,,,,,,,,,,,24,11.566421083000023,791,808,17,0,False,False,False,,0,"[404, 387]","[0, 1, 2, 4, 3, 5, 6, 7, 9, 10, 8, 11, 12, 13, 14, 15, 17, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 30, 32, 33, 34, 35, 37, 36, 38, 39]","[0, 1, 2, 4, 5, 3, 6, 7, 9, 10, 12, 8, 13, 14, 11, 15, 17, 19, 16, 18, 20, 24, 21, 22, 23, 25, 27, 26, 28, 29, 31, 33, 35, 30, 32, 34, 37, 36, 38, 39]",,"{'index': 3, 'interactions': [('unitary', (29, 30))]}","[2, 4, 5, 5, 5, 5, 6, 4, 3, 3, 3, 4, 5, 5, 6, 5, 4, 2, 3, 3, 5, 6, 6, 6, 7, 7, 6, 6, 6, 5, 5, 5, 4, 3, 4, 5, 4, 4, 2]",0d5da56423b3d8d6c04f6d98085d3b90511df06596dbbc639a4264115dfe68a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.6504979580059,late_gate_beam,,,,,,,,,,,,404,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,791,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,8,4,500000,511,8,,0,,2024,"['R', 'R', 'R']",0,0,0,,3,22,376764,185,376764,185,42079,4,"(0, 3, 22, 376764, 185, 376764, 185, 42079, ('R', 'R', 'R'), -1, 0)",[],"[{'route_id': 0, 'seed': 2024, 'route_time_s': 0.01614595897262916, 'num_layers': 32, 'total_swaps': 92, 'max_layer_swaps': 8, 'swap_only_layers': 21, 'work_layers': 11, 'unitary_layers': 11, 'first_work_layer': 3, 'leading_no_work_layers': 3}, {'route_id': 1, 'seed': 3033, 'route_time_s': 0.015590917028021067, 'num_layers': 29, 'total_swaps': 92, 'max_layer_swaps': 10, 'swap_only_layers': 17, 'work_layers': 12, 'unitary_layers': 12, 'first_work_layer': 3, 'leading_no_work_layers': 3}, {'route_id': 2, 'seed': 4042, 'route_time_s': 0.01645150000695139, 'num_layers': 30, 'total_swaps': 92, 'max_layer_swaps': 9, 'swap_only_layers': 19, 'work_layers': 11, 'unitary_layers': 11, 'first_work_layer': 3, 'leading_no_work_layers': 3}, {'route_id': 3, 'seed': 5051, 'route_time_s': 0.09289779199752957, 'num_layers': 31, 'total_swaps': 93, 'max_layer_swaps': 9, 'swap_only_layers': 18, 'work_layers': 13, 'unitary_layers': 13, 'first_work_layer': 3, 'leading_no_work_layers': 3}]",4.9973948749830015,,,,,,,,,,,,,
499.7193589170347,rewiring,right,post_unswap,4.997430541960057,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,4,late_gate_beam,,,,,,,,,,5.066541875014082,,,,,,,,,,,,,,,,,,,,,,,,,,,4.997430541960057,,,,,,,,,,,,,
499.7895449170028,cycle_progress,,,,,,,,,,,,404,387,791,,,,,,,,,,,,,,,,,,,512,0.0006,,167872,2,,,,,,,,,,,,,86,4,149204,2188,158,40,,,,,,,,,,,,,,,,,,,,,24,,791,808,17,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,5.066541875014082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.9911059580045,absorbing,,,,,,,R,0,1,0,32,404,387,791,8,0,0,0.0,0.12979862501379102,0.12979862501379102,0.1326044160523452,,190364,,91,False,False,False,False,190364,91,False,512,0.0006,,149204,3,total_elems,,190364,1,1,,,,0.0,9,R,2,91,4,190364,2504,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.21990804199595,absorbing,,,,,,,R,0,2,0,32,404,387,791,8,0,0,0.0,0.15633704204810783,0.15633704204810783,0.15657862497027963,,238736,,105,False,False,False,False,238736,105,False,512,0.0006,,149204,3,total_elems,,238736,1,1,,,,0.0,9,R,1,105,4,238736,2896,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.51738912501605,absorbing,,,,,,,R,0,3,0,32,404,387,791,6,0,0,0.0,0.2247053339960985,0.2247053339960985,0.22491033398546278,,376764,,185,False,False,False,False,376764,185,False,512,0.0006,,149204,3,total_elems,,376764,1,1,,,,0.0,9,R,0,185,4,376764,3460,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502.93749941699207,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,4,312304,2978,158,40,0,both,0,20,20,8,"[[8, 9], [16, 17], [18, 19], [26, 27], [30, 31], [32, 33], [34, 35], [36, 37]]",8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504.6603280000272,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,4,239548,2702,158,40,0,both,1,19,19,4,"[[3, 4], [11, 12], [23, 24], [31, 32]]",12,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.22870479203993,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4,224144,2600,158,40,0,left,0,20,20,4,"[[8, 9], [18, 19], [26, 27], [34, 35]]",16,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505.8473590000067,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,182328,2440,158,40,0,left,1,19,19,3,"[[11, 12], [23, 24], [31, 32]]",19,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.2632825830369,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,160768,2326,158,40,0,right,0,20,20,3,"[[4, 5], [12, 13], [22, 23]]",22,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.6387592499959,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,148376,2200,158,40,0,right,1,19,19,5,"[[9, 10], [13, 14], [17, 18], [21, 22], [33, 34]]",27,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.329571750015,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,146584,2182,158,40,1,both,0,20,20,1,"[[32, 33]]",1,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507.910597582988,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,146584,2182,158,40,1,both,1,19,19,0,[],1,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.2202528750058,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,146440,2180,158,40,1,left,0,20,20,1,"[[32, 33]]",2,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.48365612502676,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,146440,2180,158,40,1,left,1,19,19,0,[],2,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.81222654203884,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,146120,2172,158,40,1,right,0,20,20,1,"[[10, 11]]",3,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
