time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,late_gate_beam_plan_id,late_gate_beam_preferred_side,late_gate_beam_plan_remaining,flip_freq_active,flip_schedule,flip_schedule_switch_gate,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,new_swap_pairs,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,cycle_memory_enabled,cycle_memory_repeat,cycle_memory_repeat_of,cycle_memory_tabu_pairs,work_counters,perm_left,perm_right,next_left,next_right,bond_profile_coarse,routing_state_hash,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,late_gate_beam_active,late_gate_beam_width,late_gate_beam_depth,late_gate_beam_max_total_elems,late_gate_beam_max_absorb_bond,late_gate_beam_finalists,late_gate_beam_left_route_id,late_gate_beam_right_route_id,late_gate_beam_left_seed,late_gate_beam_right_seed,late_gate_beam_preferred_sides,late_gate_beam_unlocked_work,late_gate_beam_unlocked_left_work,late_gate_beam_unlocked_right_work,late_gate_beam_first_work_depth,late_gate_beam_zero_work_layers,late_gate_beam_swaps,late_gate_beam_peak_total_elems,late_gate_beam_peak_max_bond,late_gate_beam_final_total_elems,late_gate_beam_final_max_bond,late_gate_beam_balance_ppm_tiebreak,late_gate_beam_blocked_expansions,late_gate_beam_score,late_gate_beam_candidates_left,late_gate_beam_candidates_right,late_gate_beam_time_s,termination_reason,termination_detail,stall_mode,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
199.09379808296217,absorbing,,,,,,,R,2,4,28,59,359,326,685,2,4,13,0.035689499985892326,0.058549624984152615,0.09423912497004494,0.09480066603282467,18080,39732,32,128,False,False,False,False,39732,128,False,512,0.0006,,18644,0,total_elems,18080,39732,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,39732,866,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.28071966697462,absorbing,,,,,,,L,3,4,28,59,361,326,687,5,2,15,0.05378020799253136,0.08186258404748514,0.1356427920400165,0.13745350000681356,42240,58240,128,128,False,False,False,False,42240,128,False,512,0.0006,,18644,0,total_elems,42240,58240,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,42240,950,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.4689591669594,absorbing,,,,,,,L,4,4,28,59,363,326,689,4,2,17,0.06040074996417388,0.0800467089866288,0.14044745895080268,0.14203774998895824,53764,60480,128,128,False,False,False,False,53764,128,False,512,0.0006,,18644,0,total_elems,53764,60480,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,53764,1120,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.70762408297742,absorbing,,,,,,,R,4,5,28,59,363,327,690,6,1,18,0.07797724998090416,0.10916395805543289,0.18714120803633705,0.18918633298017085,61772,78036,128,128,False,False,False,False,78036,128,False,512,0.0006,,18644,0,total_elems,61772,78036,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,78036,1180,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.95400712499395,absorbing,,,,,,,R,4,6,28,59,363,328,691,4,1,19,0.09009187499759719,0.10541937500238419,0.19551124999998137,0.1971670840284787,86044,54004,128,64,False,False,False,False,54004,64,False,512,0.0006,,18644,0,total_elems,86044,54004,1,1,,,,0.0,0,,0,2,"[2, 1]",760,64,4,54004,1072,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.20432149997214,absorbing,,,,,,,L,5,6,28,59,365,328,693,5,2,21,0.06323991698445752,0.13248100003693253,0.19572091702139005,0.19643212499795482,61868,31332,64,64,False,False,False,False,61868,64,False,512,0.0006,,18644,0,total_elems,61868,31332,1,1,,,,0.0,0,,0,2,"[2, 1]",760,64,4,61868,1228,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.50462583301123,absorbing,,,,,,,L,6,6,28,59,366,328,694,4,1,22,0.09344016597606242,0.1548808750230819,0.24832104099914432,0.25077262497507036,100740,37988,128,64,False,False,False,False,100740,128,False,512,0.0006,,18644,0,total_elems,100740,37988,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,100740,1490,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.90427016699687,absorbing,,,,,,,R,6,7,28,59,366,330,696,3,2,24,0.17351150000467896,0.17625129205407575,0.3497627920587547,0.3524148750002496,103008,76884,128,128,False,False,False,False,76884,128,False,512,0.0006,,18644,0,total_elems,103008,76884,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,76884,1400,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.1243427079753,absorbing,,,,,,,R,6,8,28,59,366,331,697,4,1,25,0.08618408400798216,0.08113658300135285,0.167320667009335,0.1710391670349054,76368,50804,128,128,False,False,False,False,50804,128,False,512,0.0006,,18644,0,total_elems,76368,50804,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,50804,1200,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.29792833299143,absorbing,,,,,,,L,7,8,28,59,367,331,698,6,1,26,0.06722754199290648,0.05773662496358156,0.12496416695648804,0.1274423329741694,69632,24548,128,32,False,False,False,False,69632,128,False,512,0.0006,,18644,0,total_elems,69632,24548,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,69632,1290,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.5216307080118,absorbing,,,,,,,L,8,8,28,59,370,331,701,5,3,29,0.07942604197887704,0.0953287499723956,0.17475479195127264,0.17546037503052503,93408,31136,128,64,False,False,False,False,93408,128,False,512,0.0006,,18644,0,total_elems,93408,31136,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,93408,1558,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.88635516696377,absorbing,,,,,,,R,8,9,28,59,370,333,703,4,2,31,0.22028054198017344,0.09534333302872255,0.315623875008896,0.3161882500280626,151880,54448,128,64,False,False,False,False,54448,64,False,512,0.0006,,18644,0,total_elems,151880,54448,1,1,,,,0.0,0,,0,2,"[2, 1]",760,64,4,54448,1332,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.11044812499313,absorbing,,,,,,,R,8,10,28,59,370,334,704,6,1,32,0.08731345902197063,0.08958354097558185,0.17689699999755248,0.178602583007887,88208,44160,128,64,False,False,False,False,44160,64,False,512,0.0006,,18644,0,total_elems,88208,44160,1,1,,,,0.0,0,,0,2,"[2, 1]",760,64,4,44160,1254,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.30483687500237,absorbing,,,,,,,L,9,10,28,59,372,334,706,6,2,34,0.08472424995852634,0.060960583970882,0.14568483392940834,0.14635808300226927,86616,33488,128,33,False,False,False,False,86616,128,False,512,0.0006,,18644,0,total_elems,86616,33488,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,86616,1564,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.56723924999824,absorbing,,,,,,,L,10,10,28,59,374,334,708,9,2,36,0.1337570829782635,0.07744433300103992,0.21120141597930342,0.21348070801468566,155104,66208,128,128,False,False,False,False,155104,128,False,512,0.0006,,18644,0,total_elems,155104,66208,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,155104,2022,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.92620733298827,absorbing,,,,,,,R,10,11,28,59,374,336,710,2,2,38,0.1685063749901019,0.1392151250038296,0.3077214999939315,0.3096718750311993,176112,115704,128,128,False,False,False,False,115704,128,False,512,0.0006,,18644,0,total_elems,176112,115704,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,115704,1842,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203.2669751669746,absorbing,,,,,,,R,10,12,28,59,374,336,710,4,0,38,0.18683999998029321,0.10536183300428092,0.29220183298457414,0.29391204100102186,129120,88896,128,128,False,False,False,False,88896,128,False,512,0.0006,,18644,0,total_elems,129120,88896,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,88896,1612,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203.51823275000788,absorbing,,,,,,,L,11,12,28,59,375,336,711,8,1,39,0.10803829197539017,0.09615587501320988,0.20419416698860005,0.20478000002913177,96184,87736,128,128,False,False,False,False,96184,128,False,512,0.0006,,18644,0,total_elems,96184,87736,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,96184,1734,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203.83464650000678,absorbing,,,,,,,L,12,12,28,59,377,336,713,6,2,41,0.15042604197515175,0.12031020899303257,0.2707362509681843,0.27144058397971094,207296,94912,128,128,False,False,False,False,207296,128,False,512,0.0006,,18644,0,total_elems,207296,94912,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,207296,2382,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204.59157712495653,absorbing,,,,,,,R,12,13,28,59,377,339,716,2,3,44,0.44563041703077033,0.2599241670104675,0.7055545840412378,0.7063920000218786,274244,204708,128,128,False,False,False,False,204708,128,False,512,0.0006,,18644,0,total_elems,274244,204708,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,204708,2356,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205.2270147500094,absorbing,,,,,,,R,12,14,28,59,377,340,717,5,1,45,0.4152184170088731,0.17117433302337304,0.5863927500322461,0.5883112500305288,271464,206184,128,128,False,False,False,False,206184,128,False,512,0.0006,,18644,0,total_elems,271464,206184,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,206184,2404,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205.7168952919892,absorbing,,,,,,,L,13,14,28,59,379,340,719,6,2,47,0.29510591697180644,0.14535279100527987,0.4404587079770863,0.44143591698957607,239972,204164,128,128,False,False,False,False,239972,128,False,512,0.0006,,18644,0,total_elems,239972,204164,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,239972,2704,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206.1882146249991,absorbing,,,,,,,L,14,14,28,59,381,340,721,3,2,49,0.2589547079987824,0.16296579100890085,0.42192049900768325,0.42284033296164125,383328,209352,128,128,False,False,False,False,383328,128,False,512,0.0006,,18644,0,total_elems,383328,209352,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,383328,3362,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206.8189874169766,absorbing,,,,,,,R,14,15,28,59,381,340,721,6,0,49,0.26398808299563825,0.2916636249865405,0.5556517079821788,0.5576176249887794,420688,336696,128,128,False,False,False,False,336696,128,False,512,0.0006,,18644,0,total_elems,420688,336696,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,336696,3040,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207.49360049999086,absorbing,,,,,,,R,14,16,28,59,381,343,724,4,3,52,0.25910654198378325,0.36533408402465284,0.6244406260084361,0.6252981249708682,357964,318384,128,128,False,False,False,False,318384,128,False,512,0.0006,,18644,0,total_elems,357964,318384,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,318384,2884,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.03299541695742,absorbing,,,,,,,L,15,16,28,59,383,343,726,3,2,54,0.22356775001389906,0.2640424169949256,0.48761016700882465,0.4882789170369506,337484,310680,128,128,False,False,False,False,337484,128,False,512,0.0006,,18644,0,total_elems,337484,310680,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,337484,3036,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.6421214999864,absorbing,,,,,,,L,16,16,28,59,384,343,727,5,1,55,0.22601404204033315,0.33024179202038795,0.5562558340607211,0.5593385000247508,353992,320864,128,128,False,False,False,False,353992,128,False,512,0.0006,,18644,0,total_elems,353992,320864,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,353992,3176,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.28124737500912,absorbing,,,,,,,R,16,17,28,59,384,343,727,7,0,55,0.27102250000461936,0.31681608298094943,0.5878385829855688,0.5918422079994343,364016,337632,128,128,False,False,False,False,337632,128,False,512,0.0006,,18644,0,total_elems,364016,337632,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,337632,3098,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.91391249996377,absorbing,,,,,,,R,16,18,28,59,384,345,729,5,2,57,0.23901920800562948,0.3447695000213571,0.5837887080269866,0.5854579579900019,350260,335548,128,128,False,False,False,False,335548,128,False,512,0.0006,,18644,0,total_elems,350260,335548,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,335548,3042,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.45535779197235,absorbing,,,,,,,L,17,18,28,59,385,345,730,6,1,58,0.21151175000704825,0.2770340840215795,0.4885458340286277,0.49073420802596956,348884,299768,128,128,False,False,False,False,348884,128,False,512,0.0006,,18644,0,total_elems,348884,299768,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,348884,3186,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.1284037079895,absorbing,,,,,,,L,18,18,28,59,385,345,730,8,0,58,0.345812208019197,0.2776996659813449,0.6235118740005419,0.6248292080126703,433384,306628,128,128,False,False,False,False,433384,128,False,512,0.0006,,18644,0,total_elems,433384,306628,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,433384,3572,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212.30644658301026,absorbing,,,,,,,R,18,19,28,59,385,346,731,7,1,59,0.8141256250091828,0.3156535839661956,1.1297792089753784,1.1309613329940476,798944,401416,221,128,False,False,True,False,401416,128,False,512,0.0006,,18644,0,total_elems,798944,401416,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,401416,3458,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213.363858082972,absorbing,,,,,,,R,18,20,28,59,385,349,734,5,3,62,0.6114234999986365,0.39583554200362414,1.0072590420022607,1.0091960830031894,790688,375828,240,128,False,False,True,False,375828,128,False,512,0.0006,,18644,0,total_elems,790688,375828,1,1,,,,0.0,0,,0,2,"[2, 1]",760,128,4,375828,3396,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217.5712155419751,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,4,288544,2940,158,40,0,both,0,20,20,7,"[[8, 9], [14, 15], [16, 17], [18, 19], [20, 21], [24, 25], [32, 33]]",7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.9327247919864,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,4,213336,2466,158,40,0,both,1,19,19,9,"[[3, 4], [7, 8], [9, 10], [13, 14], [17, 18], [21, 22], [23, 24], [25, 26], [33, 34]]",16,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.4352997079841,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,4,148400,2072,158,40,0,left,0,20,20,7,"[[2, 3], [4, 5], [14, 15], [16, 17], [20, 21], [22, 23], [26, 27]]",23,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.80426612496376,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4,114984,1796,158,40,0,left,1,19,19,8,"[[11, 12], [13, 14], [17, 18], [19, 20], [23, 24], [25, 26], [27, 28], [29, 30]]",31,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.0950220419909,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,4,95824,1584,158,40,0,right,0,20,20,6,"[[12, 13], [16, 17], [22, 23], [26, 27], [30, 31], [32, 33]]",37,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.3587633749703,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,4,79328,1472,158,40,0,right,1,19,19,5,"[[5, 6], [7, 8], [9, 10], [15, 16], [27, 28]]",42,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.8670503749745,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4,63736,1330,158,40,1,both,0,20,20,6,"[[6, 7], [8, 9], [10, 11], [16, 17], [28, 29], [34, 35]]",6,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.14276391698513,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,32440,1066,158,40,1,both,1,19,19,5,"[[7, 8], [19, 20], [21, 22], [27, 28], [33, 34]]",11,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.2308272079681,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,4,24424,966,158,40,1,left,0,20,20,4,"[[8, 9], [12, 13], [22, 23], [26, 27]]",15,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.29846287501277,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,4,24136,958,158,40,1,left,1,19,19,1,"[[11, 12]]",16,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.37332908296958,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,4,21376,922,158,40,1,right,0,20,20,2,"[[8, 9], [14, 15]]",18,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.44762612500926,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18364,880,158,40,1,right,1,19,19,1,"[[9, 10]]",19,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.570205624972,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,16300,824,158,40,2,both,0,20,20,3,"[[10, 11], [18, 19], [20, 21]]",3,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.69091083295643,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,15808,798,158,40,2,both,1,19,19,2,"[[19, 20], [21, 22]]",5,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.74253662500996,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,15552,790,158,40,2,left,0,20,20,1,"[[10, 11]]",6,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.77698333299486,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,15552,790,158,40,2,left,1,19,19,0,[],6,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.81025987496832,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,15552,790,158,40,2,right,0,20,20,0,[],6,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.84586337499786,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,15552,790,158,40,2,right,1,19,19,0,[],6,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
