time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,tail_virtual_swaps,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,fid10,fid10_retained_fraction,fid10_svd_events,fid10_svd_fallbacks,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,stall_mode,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
110.65118266700301,absorbing,,,,,,,L,3,1,502,562,45,38,83,7,0,0,0.032111542008351535,0.031013041036203504,0.06312458304455504,0.06360450002830476,49664,58964,64,58,False,False,False,False,49664,64,False,128,0.0005,,21356,0,False,total_elems,49664,58964,1,1,,,,0.0,64,4,49664,1446,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.7512762080296,absorbing,,,,,,,R,3,2,502,562,45,38,83,9,0,0,0.037834832968655974,0.03455499996198341,0.07238983293063939,0.07286129100248218,71208,66244,64,64,False,False,False,False,66244,64,False,128,0.0005,,21356,0,False,total_elems,71208,66244,1,1,,,,0.0,64,4,66244,1626,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.87257333303569,absorbing,,,,,,,L,4,2,502,562,45,38,83,7,0,0,0.048874084022827446,0.044900625012815,0.09377470903564245,0.09428629197645932,87520,87864,64,64,False,False,False,False,87520,64,False,128,0.0005,,21356,0,False,total_elems,87520,87864,1,1,,,,0.0,64,4,87520,1786,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.00884354201844,absorbing,,,,,,,R,4,3,502,562,45,38,83,9,0,0,0.058957125002052635,0.0490063339821063,0.10796345898415893,0.10842316702473909,119412,107532,106,64,False,False,False,False,107532,64,False,128,0.0005,,21356,0,False,total_elems,119412,107532,1,1,,,,0.0,64,4,107532,2000,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.17045641702134,absorbing,,,,,,,L,5,3,502,562,45,38,83,7,0,0,0.06856745801633224,0.06668291601818055,0.1352503740345128,0.13571804197272286,137980,140204,105,64,False,False,False,False,137980,105,False,128,0.0005,,21356,0,False,total_elems,137980,140204,1,1,,,,0.0,105,4,137980,2232,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.36324083304498,absorbing,,,,,,,R,5,4,502,562,45,39,84,8,1,1,0.0852747909957543,0.0780686250072904,0.1633434160030447,0.16384608298540115,198196,181032,103,104,False,False,False,False,181032,104,False,128,0.0005,,21356,0,False,total_elems,198196,181032,1,1,,,,0.0,104,4,181032,2576,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.65897441701964,absorbing,,,,,,,L,6,4,502,562,45,39,84,8,0,1,0.12063158297678456,0.14733283303212374,0.2679644160089083,0.26840775000164285,284304,374440,128,128,True,True,False,False,284304,128,True,128,0.0005,,21356,0,False,total_elems,284304,374440,1,1,,,,0.0,128,4,284304,3120,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.12195187504403,absorbing,,,,,,,L,7,4,502,562,46,39,85,6,1,2,0.20369866699911654,0.23234066704753786,0.4360393340466544,0.43653504096437246,423008,453656,128,128,True,True,False,False,423008,128,True,128,0.0005,,21356,0,False,total_elems,423008,453656,1,1,,,,0.0,128,4,423008,3654,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.72472745802952,absorbing,,,,,,,L,8,4,502,562,48,39,87,6,2,4,0.2325692090089433,0.3434693749877624,0.5760385839967057,0.5765260829939507,412928,499484,128,128,True,True,False,False,412928,128,True,128,0.0005,,21356,0,False,total_elems,412928,499484,1,1,,,,0.0,128,4,412928,3672,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.3684433750459,absorbing,,,,,,,L,9,4,502,562,49,39,88,6,1,5,0.2694332920364104,0.3466800420428626,0.616113334079273,0.6166115840314887,479928,531464,128,128,True,True,False,True,479928,128,True,128,0.0005,,21356,0,False,total_elems,479928,531464,1,1,,,,0.0,128,4,479928,3954,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.30333720799536,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,351344,3468,174,44,,,0,0,0,both,0,22,22,9,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.1031930000172,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,224532,2554,174,44,,,0,0,0,both,1,21,21,12,21,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.38806450000266,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,4,208892,2346,174,44,,,0,0,0,left,0,22,22,9,30,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.7067231250112,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,4,157668,2064,174,44,,,0,0,0,left,1,21,21,12,42,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.90974695800105,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,4,108372,1742,174,44,,,0,0,0,right,0,22,22,11,53,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.05445645801956,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,4,82220,1598,174,44,,,0,0,0,right,1,21,21,3,56,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.2986515830271,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4,60580,1424,174,44,,,0,0,1,both,0,22,22,4,4,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.47193237504689,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,4,44560,1296,174,44,,,0,0,1,both,1,21,21,2,6,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.54741475003539,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4,43292,1284,174,44,,,0,0,1,left,0,22,22,2,8,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.62590770801762,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4,41844,1256,174,44,,,0,0,1,left,1,21,21,3,11,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.69496408302803,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,35732,1188,174,44,,,0,0,1,right,0,22,22,2,13,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.75462679204065,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,35504,1182,174,44,,,0,0,1,right,1,21,21,1,14,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.88795141701121,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,35204,1172,174,44,,,0,0,2,both,0,22,22,1,1,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.0193585830275,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,31940,1132,174,44,,,0,0,2,both,1,21,21,2,3,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.08474320801906,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,29676,1104,174,44,,,0,0,2,left,0,22,22,2,5,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.18616095802281,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,29588,1100,174,44,,,0,0,2,left,1,21,21,2,7,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.2642196250381,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25268,1046,174,44,,,0,0,2,right,0,22,22,2,9,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.29176466702484,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25268,1046,174,44,,,0,0,2,right,1,21,21,0,9,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.38358554203296,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25180,1042,174,44,,,0,0,3,both,0,22,22,1,1,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.45159195800079,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25180,1042,174,44,,,0,0,3,both,1,21,21,0,1,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.49069500004407,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25180,1042,174,44,,,0,0,3,left,0,22,22,0,1,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.53711983299581,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25144,1040,174,44,,,0,0,3,left,1,21,21,1,2,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.56991887500044,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25144,1040,174,44,,,0,0,3,right,0,22,22,0,2,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.60025854205014,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25144,1040,174,44,,,0,0,3,right,1,21,21,0,2,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.67148108303081,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25144,1040,174,44,,,0,0,4,both,0,22,22,0,0,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.738494292018,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25144,1040,174,44,,,0,0,4,both,1,21,21,0,0,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.77104708302068,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25144,1040,174,44,,,0,0,4,left,0,22,22,0,0,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.80062945804093,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25144,1040,174,44,,,0,0,4,left,1,21,21,0,0,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.83340129203862,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25144,1040,174,44,,,0,0,4,right,0,22,22,0,0,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.86056687502423,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,25144,1040,174,44,,,0,0,4,right,1,21,21,0,0,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.64805070799775,unswap_cycle_summary,,,,,,,,,,,,49,39,88,,,,,,,,,,,,,,,,,,,128,0.0005,,,,,,,,,,,,,,36,4,25144,1040,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,11,5.475697458023205,88,902,814,5,False,,,,,,,,,,,,,,,,,,,,,,
121.0200088749989,rewiring,left,post_unswap,0.346103125018999,495,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,11,,,,,,,50,False,5,1,none,0.0,456,0.3461000000243075,0.65240341599565,,,,,,,,,,,,,
121.32612174999667,rewiring,right,post_unswap,0.30595379194710404,560,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,11,,,,,,,50,False,5,1,none,0.0,456,0.30595037498278543,0.65240341599565,,,,,,,,,,,,,
121.38019512500614,cycle_progress,,,,,,,,,,,,49,39,88,,,,,,,,,,,,,,,,,,,128,0.0005,,21356,0,,,,,,,,,,,36,4,25144,1040,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,11,,88,902,814,5,False,,,,,,,,,0.65240341599565,,,,,,,,,,,,,
121.45923125004629,absorbing,,,,,,,L,1,0,515,569,49,39,88,10,0,0,0.02324233402032405,0.02727145905373618,0.05051379307406023,0.051171333994716406,25144,38708,36,47,False,False,False,False,25144,36,False,128,0.0005,,25144,0,False,total_elems,25144,38708,1,1,,,,0.0,36,4,25144,1040,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.5508538330323,absorbing,,,,,,,L,2,0,515,569,49,39,88,10,0,0,0.032162916962988675,0.029363582958467305,0.06152649992145598,0.06214312498923391,28804,38708,36,47,False,False,False,False,28804,36,False,128,0.0005,,25144,0,False,total_elems,28804,38708,1,1,,,,0.0,36,4,28804,1124,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.64321883302182,absorbing,,,,,,,L,3,0,515,569,51,39,90,7,2,2,0.032535791979171336,0.029719125013798475,0.06225491699296981,0.0628037080168724,40448,42368,64,47,False,False,False,False,40448,64,False,128,0.0005,,25144,0,False,total_elems,40448,42368,1,1,,,,0.0,64,4,40448,1362,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.7357629170292,absorbing,,,,,,,L,4,0,515,569,51,39,90,7,0,2,0.029853374988306314,0.034849708958063275,0.06470308394636959,0.0651857919874601,50600,56092,64,64,False,False,False,False,50600,64,False,128,0.0005,,25144,0,False,total_elems,50600,56092,1,1,,,,0.0,64,4,50600,1548,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.84173487499356,absorbing,,,,,,,R,4,1,515,569,51,40,91,9,1,3,0.03505866596242413,0.041739917011000216,0.07679858297342435,0.07725849997950718,77872,70544,64,64,False,False,False,False,70544,64,False,128,0.0005,,25144,0,False,total_elems,77872,70544,1,1,,,,0.0,64,4,70544,1726,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.96222829201724,absorbing,,,,,,,L,5,1,515,569,51,40,91,8,0,3,0.04001758398953825,0.05168249999405816,0.09170008398359641,0.09213541698409244,96904,116528,64,109,False,False,False,False,96904,64,False,128,0.0005,,25144,0,False,total_elems,96904,116528,1,1,,,,0.0,64,4,96904,1942,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.17525237501832,absorbing,,,,,,,L,6,1,515,569,53,40,93,7,2,5,0.11947520804824308,0.06598787504481152,0.1854630830930546,0.18595304200425744,113320,143064,64,109,False,False,False,False,113320,64,False,128,0.0005,,25144,0,False,total_elems,113320,143064,1,1,,,,0.0,64,4,113320,2150,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.32977337500779,absorbing,,,,,,,L,7,1,515,569,53,40,93,6,0,5,0.055447124992497265,0.06951983401086181,0.12496695900335908,0.1254250830388628,162392,163376,64,109,False,False,False,False,162392,64,False,128,0.0005,,25144,0,False,total_elems,162392,163376,1,1,,,,0.0,64,4,162392,2566,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.5500864170026,absorbing,,,,,,,R,7,2,515,569,53,40,93,10,0,5,0.10102549998555332,0.08904808398801833,0.19007358397357166,0.19056237500626594,217924,217776,94,109,False,False,False,False,217776,109,False,128,0.0005,,25144,0,False,total_elems,217924,217776,1,1,,,,0.0,109,4,217776,2992,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.87429637502646,absorbing,,,,,,,L,8,2,515,569,55,40,95,7,2,7,0.1463098750100471,0.15052283403929323,0.29683270904934034,0.2972911659744568,293064,395264,106,128,False,True,False,False,293064,106,False,128,0.0005,,25144,0,False,total_elems,293064,395264,1,1,,,,0.0,106,4,293064,3328,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.2228797080461,absorbing,,,,,,,L,9,2,515,569,56,40,96,8,1,8,0.143702499975916,0.17608470894629136,0.31978720892220736,0.32026454200968146,287696,371628,128,128,True,True,False,False,287696,128,True,128,0.0005,,25144,0,False,total_elems,287696,371628,1,1,,,,0.0,128,4,287696,3380,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.62989054201171,absorbing,,,,,,,L,10,2,515,569,57,40,97,7,1,9,0.18821520800702274,0.18958533299155533,0.37780054099857807,0.3782882909872569,406668,448616,128,128,True,True,False,False,406668,128,True,128,0.0005,,25144,0,False,total_elems,406668,448616,1,1,,,,0.0,128,4,406668,3892,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.19206654204754,absorbing,,,,,,,R,10,3,515,569,57,40,97,7,0,9,0.2977034170180559,0.23560262500541285,0.5333060420234688,0.5338490839931183,535652,475360,128,128,True,True,True,False,475360,128,True,128,0.0005,,25144,0,False,total_elems,535652,475360,1,1,,,,0.0,128,4,475360,4146,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.8238277080236,absorbing,,,,,,,R,10,4,515,569,57,40,97,8,0,9,0.299275083001703,0.30320058297365904,0.6024756659753621,0.6030280420091003,654172,357600,128,128,True,True,True,False,357600,128,True,128,0.0005,,25144,0,False,total_elems,654172,357600,1,1,,,,0.0,128,4,357600,3644,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.24993870803155,absorbing,,,,,,,L,11,4,515,569,59,40,99,6,2,11,0.18383049999829382,0.2117799159605056,0.3956104159587994,0.396080166043248,450112,492272,128,128,True,True,False,False,450112,128,True,128,0.0005,,25144,0,False,total_elems,450112,492272,1,1,,,,0.0,128,4,450112,4256,174,44,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.35695483302698,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,535128,4372,174,44,,,0,0,0,both,0,22,22,7,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.73400754202157,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,343768,3194,174,44,,,0,0,0,both,1,21,21,12,19,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.1899755000486,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,266168,2786,174,44,,,0,0,0,left,0,22,22,7,26,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.62549666699488,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,142440,2296,174,44,,,0,0,0,left,1,21,21,9,35,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.795490916993,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,94756,1868,174,44,,,0,0,0,right,0,22,22,9,44,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.02791195799364,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,87676,1754,174,44,,,0,0,0,right,1,21,21,4,48,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.3239988750429,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,48668,1368,174,44,,,0,0,1,both,0,22,22,9,9,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.47010308300378,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,34744,1168,174,44,,,0,0,1,both,1,21,21,9,18,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.53909283300163,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,4,27360,1060,174,44,,,0,0,1,left,0,22,22,6,24,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.5962387920008,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4,23328,986,174,44,,,0,0,1,left,1,21,21,5,29,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.64870658301516,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20720,934,174,44,,,0,0,1,right,0,22,22,4,33,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.68571049999446,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20572,928,174,44,,,0,0,1,right,1,21,21,1,34,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.78504804201657,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19012,872,174,44,,,0,0,2,both,0,22,22,5,5,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.86392775003333,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,17764,826,174,44,,,0,0,2,both,1,21,21,5,10,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.05768941703718,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,17524,812,174,44,,,0,0,2,left,0,22,22,2,12,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.09194045804907,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,17476,808,174,44,,,0,0,2,left,1,21,21,1,13,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.11588425002992,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,17476,808,174,44,,,0,0,2,right,0,22,22,0,13,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.13698554201983,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,17476,808,174,44,,,0,0,2,right,1,21,21,0,13,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.2129924580222,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,17428,804,174,44,,,0,0,3,both,0,22,22,1,1,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.28777737502242,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,17368,798,174,44,,,0,0,3,both,1,21,21,2,3,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.3119440000155,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,17368,798,174,44,,,0,0,3,left,0,22,22,0,3,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.33376133302227,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,17368,798,174,44,,,0,0,3,left,1,21,21,0,3,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.35832841700176,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,17368,798,174,44,,,0,0,3,right,0,22,22,0,3,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
