time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors
50.99734100000933,absorbing,L,127,114,617,549,108,100,208,11,0,208,0.10956712497863919,0.12901566602522507,0.23858279100386426,0.23914579098345712,169488,192800,64,64,True,True,False,False,169488,64,True,64,0.005,,176,0,total_elems,169488,192800,1,1,,,,0.0,64,4,169488,2604,174,44
51.27702120796312,absorbing,R,127,115,617,549,108,102,210,9,2,210,0.13832504203310236,0.12524999998277053,0.2635750420158729,0.2641485409694724,183568,182976,64,64,True,True,False,False,182976,64,True,64,0.005,,176,0,total_elems,183568,182976,1,1,,,,0.0,64,4,182976,2696,174,44
51.58808020799188,absorbing,L,128,115,617,549,112,102,214,7,4,214,0.15602041699457914,0.1383717919816263,0.29439220897620544,0.29497316700872034,189248,208308,64,64,True,True,False,False,189248,64,True,64,0.005,,176,0,total_elems,189248,208308,1,1,,,,0.0,64,4,189248,2730,174,44
51.8682641669875,absorbing,R,128,116,617,549,112,103,215,10,1,215,0.11954995797714218,0.14440654194913805,0.26395649992628023,0.26457858295179904,206972,201848,64,64,True,True,False,False,201848,64,True,64,0.005,,176,0,total_elems,206972,201848,1,1,,,,0.0,64,4,201848,2804,174,44
52.161426957987715,absorbing,L,129,116,617,549,112,103,215,7,0,215,0.11985112499678507,0.15752658300334588,0.27737770800013095,0.2779460839810781,194008,214688,64,64,True,True,False,False,194008,64,True,64,0.005,,176,0,total_elems,194008,214688,1,1,,,,0.0,64,4,194008,2764,174,44
52.49982345796889,absorbing,R,129,117,617,549,112,105,217,10,2,217,0.17039124999428168,0.15145616699010134,0.321847416984383,0.32244283298496157,197528,193564,64,64,True,True,False,False,193564,64,True,64,0.005,,176,0,total_elems,197528,193564,1,1,,,,0.0,64,4,193564,2764,174,44
52.8098114579916,absorbing,R,129,118,617,549,112,107,219,8,2,219,0.15374112501740456,0.1392605840228498,0.29300170904025435,0.29358545801369473,200444,187208,64,64,True,True,False,False,187208,64,True,64,0.005,,176,0,total_elems,200444,187208,1,1,,,,0.0,64,4,187208,2712,174,44
53.10088095796527,absorbing,R,129,119,617,549,112,108,220,9,1,220,0.14518129103817046,0.12957629101583734,0.2747575820540078,0.2753306250087917,200516,173384,64,64,True,True,False,False,173384,64,True,64,0.005,,176,0,total_elems,200516,173384,1,1,,,,0.0,64,4,173384,2594,174,44
53.36574329197174,absorbing,R,129,120,617,549,112,109,221,9,1,221,0.13572995801223442,0.1125582919921726,0.24828825000440702,0.24884749995544553,178212,164588,64,59,True,False,False,False,164588,59,False,64,0.005,,176,0,total_elems,178212,164588,1,1,,,,0.0,59,4,164588,2522,174,44
53.606753333006054,absorbing,R,129,121,617,549,112,111,223,6,2,223,0.1326486250036396,0.09158566599944606,0.22423429100308567,0.224805333011318,168600,158020,64,57,True,False,False,False,158020,57,False,64,0.005,,176,0,total_elems,168600,158020,1,1,,,,0.0,57,4,158020,2510,174,44
53.84984370798338,absorbing,R,129,122,617,549,112,112,224,7,1,224,0.1299684170517139,0.09695499995723367,0.22692341700894758,0.2275229999795556,171704,160716,64,59,True,False,False,False,160716,59,False,64,0.005,,176,0,total_elems,171704,160716,1,1,,,,0.0,59,4,160716,2558,174,44
54.08619229198666,absorbing,R,129,123,617,549,112,114,226,6,2,226,0.1249747920082882,0.09522529097739607,0.22020008298568428,0.2207458330085501,177632,168456,64,64,True,True,False,False,168456,64,True,64,0.005,,176,0,total_elems,177632,168456,1,1,,,,0.0,64,4,168456,2628,174,44
54.33989783300785,absorbing,R,129,124,617,549,112,116,228,5,2,228,0.1386096669593826,0.09875604201806709,0.23736570897744969,0.23789737501647323,174740,171380,64,64,True,True,False,False,171380,64,True,64,0.005,,176,0,total_elems,174740,171380,1,1,,,,0.0,64,4,171380,2648,174,44
54.58775495795999,absorbing,R,129,125,617,549,112,117,229,7,1,229,0.12928250001277775,0.1021965830004774,0.23147908301325515,0.23204104200704023,180508,170952,64,64,True,True,False,False,170952,64,True,64,0.005,,176,0,total_elems,180508,170952,1,1,,,,0.0,64,4,170952,2630,174,44
54.83557287498843,absorbing,R,129,126,617,549,112,118,230,8,1,230,0.12357470800634474,0.10757462499896064,0.23114933300530538,0.23172483302187175,166884,165412,64,64,True,True,False,False,165412,64,True,64,0.005,,176,0,total_elems,166884,165412,1,1,,,,0.0,64,4,165412,2566,174,44
55.08772624999983,absorbing,R,129,127,617,549,112,118,230,9,0,230,0.12853299995185807,0.1069317499641329,0.23546474991599098,0.2360661249840632,165376,146128,64,63,True,False,False,False,146128,63,False,64,0.005,,176,0,total_elems,165376,146128,1,1,,,,0.0,63,4,146128,2426,174,44
55.318702541990206,absorbing,R,129,128,617,549,112,121,233,9,3,233,0.11451337503967807,0.09907683299388736,0.21359020803356543,0.21420833299634978,153184,134752,64,55,True,False,False,False,134752,55,False,64,0.005,,176,0,total_elems,153184,134752,1,1,,,,0.0,55,4,134752,2360,174,44
55.53172904200619,absorbing,L,130,128,617,549,113,121,234,8,1,234,0.10099570802412927,0.09520812501432374,0.196203833038453,0.1967665000120178,139216,139336,64,54,True,False,False,False,139216,64,True,64,0.005,,176,0,total_elems,139216,139336,1,1,,,,0.0,64,4,139216,2382,174,44
55.74168387497775,absorbing,L,131,128,617,549,114,121,235,7,1,235,0.09482691599987447,0.0976127500180155,0.19243966601788998,0.19304862502031028,145424,148292,64,64,True,True,False,False,145424,64,True,64,0.005,,176,0,total_elems,145424,148292,1,1,,,,0.0,64,4,145424,2420,174,44
56.003248499997426,absorbing,L,132,128,617,549,116,121,237,5,2,237,0.1395491249859333,0.10505433304933831,0.24460345803527161,0.24516495899297297,153100,153520,64,60,True,False,False,False,153100,64,True,64,0.005,,176,0,total_elems,153100,153520,1,1,,,,0.0,64,4,153100,2418,174,44
56.19475429196609,absorbing,R,132,129,617,549,116,122,238,10,1,238,0.07249337498797104,0.10197274998063222,0.17446612496860325,0.1750220829853788,146988,139968,63,64,False,True,False,False,139968,64,True,64,0.005,,176,0,total_elems,146988,139968,1,1,,,,0.0,64,4,139968,2360,174,44
56.37100729200756,absorbing,L,133,129,617,549,116,122,238,7,0,238,0.06742879102239385,0.0920094579923898,0.15943824901478365,0.15999258402734995,131092,142468,62,63,False,False,False,False,131092,62,False,64,0.005,,176,0,total_elems,131092,142468,1,1,,,,0.0,62,4,131092,2308,174,44
56.54653366695857,absorbing,L,134,129,617,549,117,122,239,7,1,239,0.07122250000247732,0.08765645901439711,0.15887895901687443,0.15941483399365097,118804,136824,59,60,False,False,False,False,118804,59,False,64,0.005,,176,0,total_elems,118804,136824,1,1,,,,0.0,59,4,118804,2246,174,44
56.707509999978356,absorbing,L,135,129,617,549,118,122,240,7,1,240,0.06244029197841883,0.08138541597872972,0.14382570795714855,0.14439245796529576,107868,120416,54,54,False,False,False,False,107868,54,False,64,0.005,,176,0,total_elems,107868,120416,1,1,,,,0.0,54,4,107868,2182,174,44
56.86453879199689,absorbing,L,136,129,617,549,119,122,241,6,1,241,0.0604470000253059,0.079257957986556,0.1397049580118619,0.14025741699151695,104064,112692,51,51,False,False,False,False,104064,51,False,64,0.005,,176,0,total_elems,104064,112692,1,1,,,,0.0,51,4,104064,2172,174,44
57.02465654199477,absorbing,L,137,129,617,549,120,122,242,6,1,242,0.0652186669758521,0.07792345900088549,0.1431421259767376,0.14368141599697992,94484,103580,48,48,False,False,False,False,94484,48,False,64,0.005,,176,0,total_elems,94484,103580,1,1,,,,0.0,48,4,94484,2084,174,44
57.178237541986164,absorbing,L,138,129,617,549,121,122,243,5,1,243,0.06519070797367021,0.07117712497711182,0.13636783295078203,0.13698987499810755,90612,95544,45,46,False,False,False,False,90612,45,False,64,0.005,,176,0,total_elems,90612,95544,1,1,,,,0.0,45,4,90612,2046,174,44
57.3201461249846,absorbing,L,139,129,617,549,121,122,243,6,0,243,0.05785262497374788,0.06675912498030812,0.124611749954056,0.12515966698992997,83844,85692,43,43,False,False,False,False,83844,43,False,64,0.005,,176,0,total_elems,83844,85692,1,1,,,,0.0,43,4,83844,1966,174,44
57.45390741695883,absorbing,L,140,129,617,549,121,122,243,7,0,243,0.054207124980166554,0.06242666603066027,0.11663379101082683,0.11719158402411267,76204,79068,41,41,False,False,False,False,76204,41,False,64,0.005,,176,0,total_elems,76204,79068,1,1,,,,0.0,41,4,76204,1876,174,44
57.587857500009704,absorbing,L,141,129,617,549,121,122,243,7,0,243,0.056002624973189086,0.06065629201475531,0.1166589169879444,0.11721891700290143,69816,72896,42,43,False,False,False,False,69816,42,False,64,0.005,,176,0,total_elems,69816,72896,1,1,,,,0.0,42,4,69816,1786,174,44
57.71282216697,absorbing,L,142,129,617,549,121,122,243,5,0,243,0.053166500001680106,0.05459400004474446,0.10776050004642457,0.10835645801853389,62372,65452,55,38,False,False,False,False,62372,55,False,64,0.005,,176,0,total_elems,62372,65452,1,1,,,,0.0,55,4,62372,1670,174,44
57.82862491696142,absorbing,L,143,129,617,549,122,122,244,3,1,244,0.045718666980974376,0.0522349170059897,0.09795358398696408,0.09861200000159442,57996,62388,49,50,False,False,False,False,57996,49,False,64,0.005,,176,0,total_elems,57996,62388,1,1,,,,0.0,49,4,57996,1638,174,44
57.93804649997037,absorbing,L,144,129,617,549,123,122,245,4,1,245,0.04184262501075864,0.050074541999492794,0.09191716701025143,0.09246299997903407,53448,59808,44,44,False,False,False,False,53448,44,False,64,0.005,,176,0,total_elems,53448,59808,1,1,,,,0.0,44,4,53448,1588,174,44
58.0441605829983,absorbing,L,145,129,617,549,123,122,245,5,0,245,0.03970162494806573,0.04899529198883101,0.08869691693689674,0.08924858295358717,53220,57328,41,41,False,False,False,False,53220,41,False,64,0.005,,176,0,total_elems,53220,57328,1,1,,,,0.0,41,4,53220,1578,174,44
58.150194166984875,absorbing,L,146,129,617,549,123,122,245,6,0,245,0.03942874999484047,0.04890895797871053,0.088337707973551,0.08900391700444743,49656,56184,38,38,False,False,False,False,49656,38,False,64,0.005,,176,0,total_elems,49656,56184,1,1,,,,0.0,38,4,49656,1536,174,44
58.25384845799999,absorbing,L,147,129,617,549,123,122,245,5,0,245,0.039594249974470586,0.046697583980858326,0.08629183395532891,0.08681499998783693,48664,53940,35,35,False,False,False,False,48664,35,False,64,0.005,,176,0,total_elems,48664,53940,1,1,,,,0.0,35,4,48664,1532,174,44
58.35902483295649,absorbing,L,148,129,617,549,124,122,246,4,1,246,0.041098208050243556,0.04636262496933341,0.08746083301957697,0.08797695901012048,48600,51044,34,33,False,False,False,False,48600,34,False,64,0.005,,176,0,total_elems,48600,51044,1,1,,,,0.0,34,4,48600,1536,174,44
58.4836651670048,absorbing,R,148,130,617,549,124,124,248,11,2,248,0.060277916956692934,0.04666275001363829,0.10694066697033122,0.10745933401631191,62944,53116,58,31,False,False,False,False,53116,31,False,64,0.005,,176,0,total_elems,62944,53116,1,1,,,,0.0,31,4,53116,1620,174,44
58.61044237500755,absorbing,R,148,131,617,549,124,124,248,12,0,248,0.05839904100866988,0.05055558402091265,0.10895462502958253,0.10951704200124368,64744,60432,56,51,False,False,False,False,60432,51,False,64,0.005,,176,0,total_elems,64744,60432,1,1,,,,0.0,51,4,60432,1686,174,44
58.74396033299854,absorbing,R,148,132,617,549,124,127,251,6,3,251,0.05834433401469141,0.05726670799776912,0.11561104201246053,0.1161734169581905,66920,65456,54,47,False,False,False,False,65456,47,False,64,0.005,,176,0,total_elems,66920,65456,1,1,,,,0.0,47,4,65456,1732,174,44
58.869474082952365,absorbing,R,148,133,617,549,124,128,252,3,1,252,0.05940629099495709,0.04640500003006309,0.10581129102502018,0.10639370902208611,70676,65000,53,44,False,False,False,False,65000,44,False,64,0.005,,176,0,total_elems,70676,65000,1,1,,,,0.0,44,4,65000,1728,174,44
58.99621341697639,absorbing,R,148,134,617,549,124,130,254,2,2,254,0.05926433304557577,0.049051916983444244,0.10831625002902001,0.10888620797777548,68568,64904,53,40,False,False,False,False,64904,40,False,64,0.005,,176,0,total_elems,68568,64904,1,1,,,,0.0,40,4,64904,1700,174,44
59.128507207962684,absorbing,R,148,135,617,549,124,130,254,4,0,254,0.06592558295233175,0.04657154099550098,0.11249712394783273,0.11307387502165511,72400,66020,51,49,False,False,False,False,66020,49,False,64,0.005,,176,0,total_elems,72400,66020,1,1,,,,0.0,49,4,66020,1690,174,44
59.2841189999599,absorbing,R,148,136,617,549,124,130,254,5,0,254,0.07339762500487268,0.056297625007573515,0.1296952500124462,0.1302646670374088,73024,65464,64,42,True,False,False,False,65464,42,False,64,0.005,,176,0,total_elems,73024,65464,1,1,,,,0.0,42,4,65464,1672,174,44
59.440652291988954,absorbing,R,148,137,617,549,124,132,256,5,2,256,0.0768962919828482,0.061329917050898075,0.13822620903374627,0.13878920895513147,77320,68924,64,52,True,False,False,False,68924,52,False,64,0.005,,176,0,total_elems,77320,68924,1,1,,,,0.0,52,4,68924,1712,174,44
59.591913707961794,absorbing,R,148,138,617,549,124,132,256,6,0,256,0.07968558301217854,0.05298966699047014,0.13267525000264868,0.13324591697892174,77216,72112,64,49,True,False,False,False,72112,49,False,64,0.005,,176,0,total_elems,77216,72112,1,1,,,,0.0,49,4,72112,1732,174,44
59.74648749997141,absorbing,R,148,139,617,549,124,133,257,5,1,257,0.07892441697185859,0.056189416034612805,0.1351138330064714,0.13568574999226257,79120,67516,64,46,True,False,False,False,67516,46,False,64,0.005,,176,0,total_elems,79120,67516,1,1,,,,0.0,46,4,67516,1702,174,44
59.90447108296212,absorbing,R,148,140,617,549,124,133,257,6,0,257,0.0849332080106251,0.054166791029274464,0.13909999903989956,0.13977574999444187,77760,67420,64,42,True,False,False,False,67420,42,False,64,0.005,,176,0,total_elems,77760,67420,1,1,,,,0.0,42,4,67420,1710,174,44
60.05510304198833,absorbing,R,148,141,617,549,124,133,257,6,0,257,0.08316433301661164,0.04813679202925414,0.13130112504586577,0.13189362501725554,83244,65024,64,57,True,False,False,False,65024,57,False,64,0.005,,176,0,total_elems,83244,65024,1,1,,,,0.0,57,4,65024,1682,174,44
60.20026941696415,absorbing,R,148,142,617,549,124,133,257,5,0,257,0.08148383302614093,0.04487070895265788,0.1263545419787988,0.12692512496141717,82872,64368,64,48,True,False,False,False,64368,48,False,64,0.005,,176,0,total_elems,82872,64368,1,1,,,,0.0,48,4,64368,1692,174,44
60.336987041984685,absorbing,R,148,143,617,549,124,133,257,6,0,257,0.07211120799183846,0.046239082992542535,0.11835029098438099,0.11893362499540672,79132,62972,64,42,True,False,False,False,62972,42,False,64,0.005,,176,0,total_elems,79132,62972,1,1,,,,0.0,42,4,62972,1686,174,44
60.47252741700504,absorbing,R,148,144,617,549,124,133,257,6,0,257,0.06870725000044331,0.04780441598268226,0.11651166598312557,0.11705429095309228,75380,58268,59,38,False,False,False,False,58268,38,False,64,0.005,,176,0,total_elems,75380,58268,1,1,,,,0.0,38,4,58268,1654,174,44
60.59650566696655,absorbing,R,148,145,617,549,124,133,257,7,0,257,0.06327420799061656,0.042125208012294024,0.10539941600291058,0.10592862498015165,66764,56812,57,35,False,False,False,False,56812,35,False,64,0.005,,176,0,total_elems,66764,56812,1,1,,,,0.0,35,4,56812,1646,174,44
60.71905320795486,absorbing,R,148,146,617,549,124,134,258,6,1,258,0.05946912500075996,0.04491670901188627,0.10438583401264623,0.10491987504065037,64172,55808,58,33,False,False,False,False,55808,33,False,64,0.005,,176,0,total_elems,64172,55808,1,1,,,,0.0,33,4,55808,1618,174,44
60.85328008298529,absorbing,R,148,147,617,549,124,136,260,5,2,260,0.06677887501427904,0.049041207996197045,0.11582008301047608,0.11637320800218731,66808,57396,54,63,False,False,False,False,57396,63,False,64,0.005,,176,0,total_elems,66808,57396,1,1,,,,0.0,63,4,57396,1622,174,44
60.997177374956664,absorbing,R,148,148,617,549,124,136,260,8,0,260,0.07750954199582338,0.04763574997195974,0.12514529196778312,0.12569470895687118,63860,56712,64,56,True,False,False,False,56712,56,False,64,0.005,,176,0,total_elems,63860,56712,1,1,,,,0.0,56,4,56712,1618,174,44
61.13283016695641,absorbing,R,148,149,617,549,124,137,261,8,1,261,0.06812554196221754,0.0487495000124909,0.11687504197470844,0.11740829196060076,65784,56412,64,50,True,False,False,False,56412,50,False,64,0.005,,176,0,total_elems,65784,56412,1,1,,,,0.0,50,4,56412,1624,174,44
61.27103908295976,absorbing,R,148,150,617,549,124,137,261,9,0,261,0.07337941695004702,0.04631866601994261,0.11969808296998963,0.1202284999890253,66484,58356,64,46,True,False,False,False,58356,46,False,64,0.005,,176,0,total_elems,66484,58356,1,1,,,,0.0,46,4,58356,1666,174,44
61.415861832967494,absorbing,R,148,151,617,549,124,139,263,9,2,263,0.07070899999234825,0.055272541008889675,0.12598154100123793,0.12652345898095518,68684,59404,64,44,True,False,False,False,59404,44,False,64,0.005,,176,0,total_elems,68684,59404,1,1,,,,0.0,44,4,59404,1674,174,44
61.556410791992676,absorbing,R,148,152,617,549,124,140,264,11,1,264,0.06707104202359915,0.054780625039711595,0.12185166706331074,0.12240920803742483,68748,64300,64,42,True,False,False,False,64300,42,False,64,0.005,,176,0,total_elems,68748,64300,1,1,,,,0.0,42,4,64300,1714,174,44
61.81210470799124,absorbing,R,148,153,617,549,124,142,266,11,2,266,0.1704008340020664,0.06637191597837955,0.23677274998044595,0.23738324997248128,76496,68796,64,49,True,False,False,False,68796,49,False,64,0.005,,176,0,total_elems,76496,68796,1,1,,,,0.0,49,4,68796,1760,174,44
61.96530362498015,absorbing,R,148,154,617,549,124,143,267,9,1,267,0.07389795803464949,0.06007574999239296,0.13397370802704245,0.1345445830374956,74592,65072,64,42,True,False,False,False,65072,42,False,64,0.005,,176,0,total_elems,74592,65072,1,1,,,,0.0,42,4,65072,1724,174,44
62.107176874997094,absorbing,R,148,155,617,549,124,144,268,8,1,268,0.07236320798983797,0.05070199997862801,0.12306520796846598,0.12360849999822676,69236,58940,64,35,True,False,False,False,58940,35,False,64,0.005,,176,0,total_elems,69236,58940,1,1,,,,0.0,35,4,58940,1694,174,44
62.247092375007924,absorbing,R,148,156,617,549,124,146,270,8,2,270,0.06542549998266622,0.05545487499330193,0.12088037497596815,0.12142124999081716,61696,60100,50,48,False,False,False,False,60100,48,False,64,0.005,,176,0,total_elems,61696,60100,1,1,,,,0.0,48,4,60100,1726,174,44
62.38871224998729,absorbing,L,149,156,617,549,125,146,271,3,1,271,0.061673208023421466,0.06103379203705117,0.12270700006047264,0.12326533399755135,59176,61824,46,41,False,False,False,False,59176,46,False,64,0.005,,176,0,total_elems,59176,61824,1,1,,,,0.0,46,4,59176,1674,174,44
62.50945254199905,absorbing,L,150,156,617,549,125,146,271,5,0,271,0.04096175002632663,0.06056966702453792,0.10153141705086455,0.10215491603594273,50276,64448,40,64,False,True,False,False,50276,40,False,64,0.005,,176,0,total_elems,50276,64448,1,1,,,,0.0,40,4,50276,1578,174,44
62.62523887498537,absorbing,L,151,156,617,549,125,146,271,6,0,271,0.04096691700397059,0.05583266698522493,0.09679958398919553,0.09733633301220834,44676,57944,34,59,False,False,False,False,44676,34,False,64,0.005,,176,0,total_elems,44676,57944,1,1,,,,0.0,34,4,44676,1514,174,44
62.74218933295924,absorbing,L,152,156,617,549,126,146,272,6,1,272,0.04342129098949954,0.054095499974209815,0.09751679096370935,0.09814254101365805,44448,48620,30,51,False,False,False,False,44448,30,False,64,0.005,,176,0,total_elems,44448,48620,1,1,,,,0.0,30,4,44448,1524,174,44
62.85984812496463,absorbing,L,153,156,617,549,126,146,272,6,0,272,0.0424544169800356,0.05497108300914988,0.09742549998918548,0.09805804101051763,44300,51700,40,44,False,False,False,False,44300,40,False,64,0.005,,176,0,total_elems,44300,51700,1,1,,,,0.0,40,4,44300,1502,174,44
62.97875412495341,absorbing,L,154,156,617,549,127,146,273,6,1,273,0.04529224999714643,0.0537396669969894,0.09903191699413583,0.09963429195340723,45160,50900,37,37,False,False,False,False,45160,37,False,64,0.005,,176,0,total_elems,45160,50900,1,1,,,,0.0,37,4,45160,1518,174,44
63.09223612496862,absorbing,L,155,156,617,549,127,146,273,6,0,273,0.040009082993492484,0.053423916979227215,0.0934329999727197,0.09400416602147743,44812,51716,34,33,False,False,False,False,44812,34,False,64,0.005,,176,0,total_elems,44812,51716,1,1,,,,0.0,34,4,44812,1524,174,44
63.213965000002645,absorbing,L,156,156,617,549,128,146,274,4,1,274,0.04842666600598022,0.05377395800314844,0.10220062400912866,0.10276620800141245,49600,51516,32,32,False,False,False,False,49600,32,False,64,0.005,,176,0,total_elems,49600,51516,1,1,,,,0.0,32,4,49600,1570,174,44
63.32680325000547,absorbing,L,157,156,617,549,128,146,274,5,0,274,0.03941062500234693,0.05394308397080749,0.09335370897315443,0.0939088329905644,45292,54692,30,42,False,False,False,False,45292,30,False,64,0.005,,176,0,total_elems,45292,54692,1,1,,,,0.0,30,4,45292,1512,174,44
63.435424708004575,absorbing,L,158,156,617,549,128,146,274,6,0,274,0.0378293750109151,0.05097108398331329,0.08880045899422839,0.0893681250163354,42124,50648,27,40,False,False,False,False,42124,27,False,64,0.005,,176,0,total_elems,42124,50648,1,1,,,,0.0,27,4,42124,1470,174,44
63.54361895797774,absorbing,L,159,156,617,549,128,146,274,7,0,274,0.03808745899004862,0.049954666988924146,0.08804212597897276,0.08873391704401001,44084,46948,30,38,False,False,False,False,44084,30,False,64,0.005,,176,0,total_elems,44084,46948,1,1,,,,0.0,30,4,44084,1498,174,44
63.66324270796031,absorbing,R,159,157,617,549,128,149,277,8,3,277,0.046630291966721416,0.052692375029437244,0.09932266699615866,0.09991441702004522,49824,48216,37,35,False,False,False,False,48216,35,False,64,0.005,,176,0,total_elems,49824,48216,1,1,,,,0.0,35,4,48216,1554,174,44
63.807309707975946,absorbing,L,160,157,617,549,129,149,278,9,1,278,0.06475550000322983,0.052980042004492134,0.11773554200772196,0.11830583401024342,49712,50064,52,35,False,False,False,False,49712,52,False,64,0.005,,176,0,total_elems,49712,50064,1,1,,,,0.0,52,4,49712,1568,174,44
63.93988741695648,absorbing,R,160,158,617,549,129,152,281,7,3,281,0.061040750006213784,0.0511496250401251,0.11219037504633889,0.11276679200818762,52228,44860,42,42,False,False,False,False,44860,42,False,64,0.005,,176,0,total_elems,52228,44860,1,1,,,,0.0,42,4,44860,1502,174,44
64.06167795800138,absorbing,R,160,159,617,549,129,152,281,9,0,281,0.05841112497728318,0.043277000018861145,0.10168812499614432,0.10259308404056355,52504,40504,46,37,False,False,False,False,40504,37,False,64,0.005,,176,0,total_elems,52504,40504,1,1,,,,0.0,37,4,40504,1436,174,44
64.1867009580019,absorbing,R,160,160,617,549,129,153,282,8,1,282,0.056763833039440215,0.047449041972868145,0.10421287501230836,0.10481391701614484,46544,36148,41,35,False,False,False,False,36148,35,False,64,0.005,,176,0,total_elems,46544,36148,1,1,,,,0.0,35,4,36148,1362,174,44
64.30030658299802,absorbing,R,160,161,617,549,129,155,284,9,2,284,0.05007683299481869,0.042292875004932284,0.09236970799975097,0.09290041698841378,41944,37156,30,30,False,False,False,False,37156,30,False,64,0.005,,176,0,total_elems,41944,37156,1,1,,,,0.0,30,4,37156,1392,174,44
64.41539904195815,absorbing,R,160,162,617,549,129,156,285,9,1,285,0.05131337500642985,0.04344429197954014,0.09475766698596999,0.09530837502097711,43880,40756,45,31,False,False,False,False,40756,31,False,64,0.005,,176,0,total_elems,43880,40756,1,1,,,,0.0,31,4,40756,1432,174,44
64.54239208297804,absorbing,R,160,163,617,549,129,157,286,8,1,286,0.056528499990236014,0.0484039590228349,0.10493245901307091,0.10577874997397885,49624,43152,41,31,False,False,False,False,43152,31,False,64,0.005,,176,0,total_elems,49624,43152,1,1,,,,0.0,31,4,43152,1460,174,44
64.67295375000685,absorbing,R,160,164,617,549,129,158,287,8,1,287,0.06500104197766632,0.044178291980642825,0.10917933395830914,0.10971641697688028,51920,40904,49,33,False,False,False,False,40904,33,False,64,0.005,,176,0,total_elems,51920,40904,1,1,,,,0.0,33,4,40904,1426,174,44
64.78702304197941,absorbing,R,160,165,617,549,129,158,287,10,0,287,0.0545153749990277,0.03967229201225564,0.09418766701128334,0.09471258299890906,43728,40732,43,29,False,False,False,False,40732,29,False,64,0.005,,176,0,total_elems,43728,40732,1,1,,,,0.0,29,4,40732,1424,174,44
64.89940508297877,absorbing,R,160,166,617,549,129,158,287,9,0,287,0.05042425001738593,0.04186599998502061,0.09229025000240654,0.09282579203136265,44696,40604,39,46,False,False,False,False,40604,46,False,64,0.005,,176,0,total_elems,44696,40604,1,1,,,,0.0,46,4,40604,1424,174,44
65.01461212499999,absorbing,L,161,166,617,549,131,158,289,8,2,289,0.05110141698969528,0.0432854579994455,0.09438687498914078,0.09493858297355473,46316,46428,41,42,False,False,False,False,46316,41,False,64,0.005,,176,0,total_elems,46316,46428,1,1,,,,0.0,41,4,46316,1478,174,44
65.12820362497587,absorbing,L,162,166,617,549,131,158,289,13,0,289,0.04633704200387001,0.04744987498270348,0.09378691698657349,0.09436358400853351,47644,51460,38,42,False,False,False,False,47644,38,False,64,0.005,,176,0,total_elems,47644,51460,1,1,,,,0.0,38,4,47644,1506,174,44
65.2535132499761,absorbing,R,162,167,617,549,131,158,289,11,0,289,0.05502049997448921,0.04912924999371171,0.10414974996820092,0.1047275000018999,53636,52252,35,37,False,False,False,False,52252,37,False,64,0.005,,176,0,total_elems,53636,52252,1,1,,,,0.0,37,4,52252,1574,174,44
65.38885562500218,absorbing,L,163,167,617,549,132,158,290,11,1,290,0.059311125020030886,0.05549641599645838,0.11480754101648927,0.11537625000346452,57488,60660,43,41,False,False,False,False,57488,43,False,64,0.005,,176,0,total_elems,57488,60660,1,1,,,,0.0,43,4,57488,1636,174,44
65.5242051249952,absorbing,L,164,167,617,549,132,158,290,11,0,290,0.055810166988521814,0.05863762501394376,0.11444779200246558,0.11506104096770287,56868,65412,38,50,False,False,False,False,56868,38,False,64,0.005,,176,0,total_elems,56868,65412,1,1,,,,0.0,38,4,56868,1628,174,44
65.6611483329907,absorbing,L,165,167,617,549,132,158,290,11,0,290,0.056936000008136034,0.058375458989758044,0.11531145899789408,0.1158684590482153,60608,63200,47,46,False,False,False,False,60608,47,False,64,0.005,,176,0,total_elems,60608,63200,1,1,,,,0.0,47,4,60608,1650,174,44
65.8066384170088,absorbing,R,165,168,617,549,132,159,291,11,1,291,0.06773616600548849,0.05677183298394084,0.12450799898942932,0.12505308300023898,75124,65388,61,44,False,False,False,False,65388,44,False,64,0.005,,176,0,total_elems,75124,65388,1,1,,,,0.0,44,4,65388,1724,174,44
65.96144712500973,absorbing,R,165,169,617,549,132,161,293,8,2,293,0.06941362499492243,0.0649930409854278,0.13440666598035023,0.13495041598798707,73532,73404,56,53,False,False,False,False,73404,53,False,64,0.005,,176,0,total_elems,73532,73404,1,1,,,,0.0,53,4,73404,1792,174,44
