time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,late_gate_beam_plan_id,late_gate_beam_preferred_side,late_gate_beam_plan_remaining,flip_freq_active,flip_schedule,flip_schedule_switch_gate,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,new_swap_pairs,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,cycle_memory_enabled,cycle_memory_repeat,cycle_memory_repeat_of,cycle_memory_tabu_pairs,work_counters,perm_left,perm_right,next_left,next_right,bond_profile_coarse,routing_state_hash,rewire_side,rewire_phase,rewire_time_s,sabre_trials,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s
12.794989791000262,absorbing,R,7,9,695,578,6,7,13,6,1,5,0.1501047919737175,0.10763441701419652,0.257739208987914,0.25825275003444403,171732,162384,64,64,False,False,False,False,162384,64,False,512,0.0006,,2224,0,total_elems,171732,162384,1,1,,,,0.0,,,,,,,64,4,162384,2396,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.084366249968298,absorbing,R,7,10,695,578,6,7,13,5,0,5,0.17011812498094514,0.11116783297620714,0.2812859579571523,0.28247333300532773,223184,185240,64,64,False,False,False,False,185240,64,False,512,0.0006,,2224,0,total_elems,223184,185240,1,1,,,,0.0,,,,,,,64,4,185240,2602,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.434823707968462,absorbing,R,7,11,695,578,6,7,13,5,0,5,0.1973074590205215,0.14475820801453665,0.34206566703505814,0.3436355000012554,239896,239168,64,64,False,False,False,False,239168,64,False,512,0.0006,,2224,0,total_elems,239896,239168,1,1,,,,0.0,,,,,,,64,4,239168,2890,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.889901999966241,absorbing,R,7,12,695,578,6,7,13,6,0,5,0.25639091699849814,0.19030829204712063,0.4466992090456188,0.44781799998600036,293440,287392,64,64,False,False,False,False,287392,64,False,512,0.0006,,2224,0,total_elems,293440,287392,1,1,,,,0.0,,,,,,,64,4,287392,3084,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.445935332973022,absorbing,R,7,13,695,578,6,8,14,6,1,6,0.27849541703471914,0.27050870802486315,0.5490041250595823,0.5496902500162832,341664,327712,64,128,False,False,False,False,327712,128,False,512,0.0006,,2224,0,total_elems,341664,327712,1,1,,,,0.0,,,,,,,128,4,327712,3350,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.098545499960892,absorbing,L,8,13,695,578,7,8,15,5,1,7,0.2844496660400182,0.36088499997276813,0.6453346660127863,0.6459573750034906,365728,607264,128,256,False,False,False,True,365728,128,False,512,0.0006,,2224,0,total_elems,365728,607264,1,1,,,,0.0,,,,,,,128,4,365728,3512,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.829593166010454,absorbing,L,9,13,695,578,7,8,15,7,0,7,0.31923775002360344,0.40364566701464355,0.722883417038247,0.7241632920340635,365088,699936,128,256,False,False,False,True,365088,128,False,512,0.0006,,2224,0,total_elems,365088,699936,1,1,,,,0.0,,,,,,,128,4,365088,3532,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.26936358300736,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,486496,3926,174,44,0,both,0,22,22,4,"[[20, 21], [22, 23], [28, 29], [32, 33]]",4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.02361324999947,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,234668,2780,174,44,0,both,1,21,21,9,"[[5, 6], [7, 8], [11, 12], [13, 14], [21, 22], [25, 26], [27, 28], [33, 34], [39, 40]]",13,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.526665707991924,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,215480,2624,174,44,0,left,0,22,22,4,"[[0, 1], [6, 7], [20, 21], [26, 27]]",17,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.13735229097074,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,169136,2398,174,44,0,left,1,21,21,6,"[[1, 2], [15, 16], [17, 18], [19, 20], [25, 26], [37, 38]]",23,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.51004704099614,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,117248,1950,174,44,0,right,0,22,22,8,"[[12, 13], [14, 15], [16, 17], [18, 19], [20, 21], [24, 25], [34, 35], [40, 41]]",31,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.778067415987607,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,68480,1606,174,44,0,right,1,21,21,6,"[[19, 20], [25, 26], [33, 34], [35, 36], [39, 40], [41, 42]]",37,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.091816833009943,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,4,44516,1300,174,44,1,both,0,22,22,7,"[[2, 3], [20, 21], [22, 23], [24, 25], [36, 37], [38, 39], [40, 41]]",7,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.29647850000765,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,4,33768,1178,174,44,1,both,1,21,21,4,"[[13, 14], [21, 22], [23, 24], [41, 42]]",11,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.387386332964525,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,22372,1028,174,44,1,left,0,22,22,4,"[[16, 17], [22, 23], [24, 25], [40, 41]]",15,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.456828041002154,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19460,948,174,44,1,left,1,21,21,4,"[[23, 24], [25, 26], [37, 38], [39, 40]]",19,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.520151207980234,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,17892,922,174,44,1,right,0,22,22,1,"[[26, 27]]",20,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.57820033299504,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,15636,870,174,44,1,right,1,21,21,3,"[[23, 24], [25, 26], [27, 28]]",23,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.735201707982924,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,12396,770,174,44,2,both,0,22,22,6,"[[14, 15], [20, 21], [22, 23], [24, 25], [28, 29], [42, 43]]",6,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.82661820796784,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,10872,710,174,44,2,both,1,21,21,3,"[[15, 16], [21, 22], [29, 30]]",9,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.880460874992423,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9884,684,174,44,2,left,0,22,22,1,"[[36, 37]]",10,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.93027833296219,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,8924,660,174,44,2,left,1,21,21,1,"[[35, 36]]",11,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.95669345796341,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,8924,660,174,44,2,right,0,22,22,0,[],11,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.00646991597023,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,8904,658,174,44,2,right,1,21,21,1,"[[41, 42]]",12,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.1091160409851,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,7652,636,174,44,3,both,0,22,22,3,"[[16, 17], [30, 31], [40, 41]]",3,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.19612199999392,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4764,562,174,44,3,both,1,21,21,3,"[[17, 18], [31, 32], [41, 42]]",6,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.240213332988787,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4108,544,174,44,3,left,0,22,22,2,"[[18, 19], [34, 35]]",8,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.276926999969874,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,2956,520,174,44,3,left,1,21,21,1,"[[33, 34]]",9,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.316607582964934,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2572,496,174,44,3,right,0,22,22,1,"[[32, 33]]",10,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.358003665984143,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2488,490,174,44,3,right,1,21,21,1,"[[39, 40]]",11,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.43050429096911,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2396,480,174,44,4,both,0,22,22,2,"[[18, 19], [38, 39]]",2,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.504971249960363,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2304,470,174,44,4,both,1,21,21,2,"[[19, 20], [37, 38]]",4,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.536281999957282,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2244,464,174,44,4,left,0,22,22,1,"[[36, 37]]",5,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.553561207954772,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2244,464,174,44,4,left,1,21,21,0,[],5,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.57026174996281,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2244,464,174,44,4,right,0,22,22,0,[],5,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.587183207971975,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2244,464,174,44,4,right,1,21,21,0,[],5,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.620877540961374,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2244,464,174,44,5,both,0,22,22,0,[],0,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.683534124982543,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2172,460,174,44,5,both,1,21,21,1,"[[35, 36]]",1,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.722013790975325,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2076,452,174,44,5,left,0,22,22,1,"[[34, 35]]",2,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.738956832967233,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2076,452,174,44,5,left,1,21,21,0,[],2,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.76908979099244,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,5,right,0,22,22,1,"[[34, 35]]",3,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.786079707962926,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,5,right,1,21,21,0,[],3,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.818799750006292,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,6,both,0,22,22,0,[],0,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.850940290954895,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,6,both,1,21,21,0,[],0,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.867367082973942,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,6,left,0,22,22,0,[],0,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.88377016596496,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,6,left,1,21,21,0,[],0,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.900456040981226,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,6,right,0,22,22,0,[],0,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.91665466595441,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,6,right,1,21,21,0,[],0,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.15437349997228,unswap_cycle_summary,,,,,,7,8,15,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,,,,,,,,,,,,,,,,,,,,,2,9.357463333988562,15,902,887,7,False,False,False,,0,"[7, 8]","[1, 2, 3, 0, 4, 6, 8, 5, 7, 9, 10, 12, 11, 13, 16, 18, 15, 17, 14, 22, 23, 24, 21, 29, 26, 19, 20, 25, 28, 30, 31, 33, 27, 40, 42, 34, 32, 35, 38, 36, 41, 43, 37, 39]","[0, 1, 3, 2, 4, 6, 5, 8, 7, 9, 10, 12, 14, 15, 13, 17, 16, 19, 23, 22, 11, 20, 21, 18, 29, 25, 26, 27, 28, 30, 31, 33, 35, 24, 37, 34, 36, 43, 32, 41, 38, 39, 42, 40]","{'index': 11, 'interactions': [('unitary', (27, 26))]}","{'index': 13, 'interactions': [('unitary', (17, 18)), ('unitary', (37, 38))]}","[1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 3, 2, 2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 0]",7cd65191c8009d337005de16051b84a43c60ef6b2c50455b20e98f99c6f2226f,,,,,,,,,,,,,,,
26.99335775000509,rewiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,left,post_unswap,0.8317765420069918,50,688,False,False,False,7,1,none,0.0,2024,0.8317671669647098,1.3288613749900833
27.490074208006263,rewiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,right,post_unswap,0.4964821669855155,50,567,False,False,False,7,1,none,0.0,2024,0.496478249959182,1.3288613749900833
27.505991582991555,cycle_progress,,,,,,7,8,15,,,,,,,,,,,,,,,,,,,512,0.0006,,2224,0,,,,,,,,,,,,,,,,10,4,2004,446,174,44,,,,,,,,,,,,,,,,,,,,,2,,15,902,887,7,False,,,,,,,,,,,,,,,,,,,,,,,,,,1.3288613749900833
27.56785754096927,absorbing,L,1,0,678,577,7,8,15,7,0,0,0.02447508298791945,0.022954875021241605,0.047429958009161055,0.05176733300322667,2004,3360,10,16,False,False,False,False,2004,10,False,512,0.0006,,2004,0,total_elems,2004,3360,1,1,,,,0.0,,,,,,,10,4,2004,446,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.62566620798316,absorbing,L,2,0,678,577,7,8,15,10,0,0,0.024051207990851253,0.0220309590222314,0.04608216701308265,0.04665058298269287,2828,3360,16,16,False,False,False,False,2828,16,False,512,0.0006,,2004,0,total_elems,2828,3360,1,1,,,,0.0,,,,,,,16,4,2828,510,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.684279207955115,absorbing,R,2,1,678,577,7,8,15,9,0,0,0.025298666034359485,0.02245629101525992,0.047754957049619406,0.048282666015438735,5744,4276,16,16,False,False,False,False,4276,16,False,512,0.0006,,2004,0,total_elems,5744,4276,1,1,,,,0.0,,,,,,,16,4,4276,614,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.7397042500088,absorbing,L,3,1,678,577,7,8,15,9,0,0,0.023129083041567355,0.02267358300741762,0.045802666048984975,0.04630137496860698,7200,8792,16,16,False,False,False,False,7200,16,False,512,0.0006,,2004,0,total_elems,7200,8792,1,1,,,,0.0,,,,,,,16,4,7200,712,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.79662404098781,absorbing,R,3,2,678,577,7,8,15,9,0,0,0.024190374999307096,0.023212499974761158,0.047402874974068254,0.04791625001234934,12128,12064,16,16,False,False,False,False,12064,16,False,512,0.0006,,2004,0,total_elems,12128,12064,1,1,,,,0.0,,,,,,,16,4,12064,828,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.862069124996196,absorbing,L,4,2,678,577,7,8,15,8,0,0,0.027022624970413744,0.028815041994675994,0.05583766696508974,0.05634404195006937,22176,28160,64,64,False,False,False,False,22176,64,False,512,0.0006,,2004,0,total_elems,22176,28160,1,1,,,,0.0,,,,,,,64,4,22176,1048,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.94555574998958,absorbing,L,5,2,678,577,7,8,15,9,0,0,0.03507520799757913,0.038959375000558794,0.07403458299813792,0.07458804204361513,26400,47136,64,64,False,False,False,False,26400,64,False,512,0.0006,,2004,0,total_elems,26400,47136,1,1,,,,0.0,,,,,,,64,4,26400,1144,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.06962966598803,absorbing,L,6,2,678,577,8,8,16,7,1,1,0.06907825003145263,0.045556875003967434,0.11463512503542006,0.11516975000267848,48864,52128,64,64,False,False,False,False,48864,64,False,512,0.0006,,2004,0,total_elems,48864,52128,1,1,,,,0.0,,,,,,,64,4,48864,1408,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.183320665964857,absorbing,L,7,2,678,577,8,8,16,7,0,1,0.04768087499542162,0.056489375012461096,0.10417025000788271,0.10466304200235754,68832,76512,64,64,False,False,False,False,68832,64,False,512,0.0006,,2004,0,total_elems,68832,76512,1,1,,,,0.0,,,,,,,64,4,68832,1672,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.36096462496789,absorbing,L,8,2,678,577,8,8,16,8,0,1,0.054801333986688405,0.1131762089789845,0.1679775429656729,0.1685072910040617,93280,104544,64,64,False,False,False,False,93280,64,False,512,0.0006,,2004,0,total_elems,93280,104544,1,1,,,,0.0,,,,,,,64,4,93280,1928,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.609684415976517,absorbing,R,8,3,678,577,8,8,16,11,0,1,0.13759999995818362,0.10116225003730506,0.23876224999548867,0.23934925004141405,223328,129120,256,64,False,False,False,False,129120,64,False,512,0.0006,,2004,0,total_elems,223328,129120,1,1,,,,0.0,,,,,,,64,4,129120,2336,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.966590208001435,absorbing,R,8,4,678,577,8,9,17,9,1,2,0.18572008301271126,0.1585472910082899,0.34426737402100116,0.34646904101828113,282720,222944,256,64,False,False,False,False,222944,64,False,512,0.0006,,2004,0,total_elems,282720,222944,1,1,,,,0.0,,,,,,,64,4,222944,2922,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.611159624997526,absorbing,R,8,5,678,577,8,10,18,8,1,3,0.3432847079820931,0.28985850000754,0.6331432079896331,0.6346000000485219,477792,473216,256,256,False,False,False,False,473216,256,False,512,0.0006,,2004,0,total_elems,477792,473216,1,1,,,,0.0,,,,,,,256,4,473216,3972,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.6187520409585,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,425184,3688,174,44,0,both,0,22,22,8,"[[14, 15], [18, 19], [28, 29], [30, 31], [32, 33], [34, 35], [36, 37], [40, 41]]",8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.12945374997798,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,229152,2632,174,44,0,both,1,21,21,8,"[[9, 10], [19, 20], [21, 22], [23, 24], [29, 30], [31, 32], [39, 40], [41, 42]]",16,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.572695624956395,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,95904,1864,174,44,0,left,0,22,22,7,"[[10, 11], [20, 21], [26, 27], [30, 31], [32, 33], [38, 39], [40, 41]]",23,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.81075483298628,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,60416,1582,174,44,0,left,1,21,21,8,"[[1, 2], [11, 12], [17, 18], [21, 22], [25, 26], [31, 32], [33, 34], [37, 38]]",31,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.93208554096054,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,53336,1464,174,44,0,right,0,22,22,5,"[[6, 7], [18, 19], [24, 25], [36, 37], [40, 41]]",36,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0561335409875,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,49360,1364,174,44,0,right,1,21,21,5,"[[5, 6], [7, 8], [13, 14], [17, 18], [35, 36]]",41,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.286189915961586,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,30076,1168,174,44,1,both,0,22,22,9,"[[0, 1], [2, 3], [8, 9], [10, 11], [20, 21], [26, 27], [34, 35], [38, 39], [42, 43]]",9,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.43583574995864,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18984,972,174,44,1,both,1,21,21,6,"[[9, 10], [19, 20], [27, 28], [33, 34], [37, 38], [39, 40]]",15,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
