time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,late_gate_beam_plan_id,late_gate_beam_preferred_side,late_gate_beam_plan_remaining,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,work_counters,perm_left,perm_right,next_left,next_right,bond_profile_coarse,routing_state_hash,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,termination_reason,termination_detail,stall_mode,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
239.03429308300838,absorbing,,,,,,,R,6,1,18,50,399,379,778,9,2,5,0.11247216700576246,0.24261474999366328,0.35508691699942574,0.35700745799113065,116724,115444,80,65,False,False,False,False,115444,65,False,512,0.0006,,34624,0,total_elems,116724,115444,1,1,,,,0.0,,,,65,4,115444,2078,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239.40053766599158,absorbing,,,,,,,L,7,1,18,50,399,379,778,3,0,5,0.13868500001262873,0.1800393330049701,0.31872433301759884,0.32138933299575,138136,169576,64,96,False,False,False,False,138136,64,False,512,0.0006,,34624,0,total_elems,138136,169576,1,1,,,,0.0,,,,64,4,138136,2250,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239.80075983301504,absorbing,,,,,,,L,8,1,18,50,399,379,778,2,0,5,0.1239866660325788,0.233206250006333,0.3571929160389118,0.3579609580338001,149116,197992,64,96,False,False,False,False,149116,64,False,512,0.0006,,34624,0,total_elems,149116,197992,1,1,,,,0.0,,,,64,4,149116,2348,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.21904687501956,absorbing,,,,,,,L,9,1,18,50,400,379,779,1,1,6,0.132811458024662,0.24278558394871652,0.3755970419733785,0.376210207992699,149972,210924,64,96,False,False,False,False,149972,64,False,512,0.0006,,34624,0,total_elems,149972,210924,1,1,,,,0.0,,,,64,4,149972,2376,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.63461579103023,absorbing,,,,,,,L,10,1,18,50,400,379,779,3,0,6,0.11993633402744308,0.2499542500008829,0.369890584028326,0.37243508303072304,153828,211468,64,96,False,False,False,False,153828,64,False,512,0.0006,,34624,0,total_elems,153828,211468,1,1,,,,0.0,,,,64,4,153828,2418,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241.07773270801408,absorbing,,,,,,,L,11,1,18,50,400,379,779,4,0,6,0.16264341602800414,0.23595775000285357,0.3986011660308577,0.39924762496957555,177364,215236,106,96,False,False,False,False,177364,106,False,512,0.0006,,34624,0,total_elems,177364,215236,1,1,,,,0.0,,,,106,4,177364,2620,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241.54201041598571,absorbing,,,,,,,L,12,1,18,50,401,379,780,3,1,7,0.1509849170106463,0.2670815840247087,0.41806650103535503,0.4204663330456242,182104,245440,101,101,False,False,False,False,182104,101,False,512,0.0006,,34624,0,total_elems,182104,245440,1,1,,,,0.0,,,,101,4,182104,2674,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.09473245800473,absorbing,,,,,,,L,13,1,18,50,402,379,781,3,1,8,0.2182113750022836,0.28732916701119393,0.5055405420134775,0.5085195409483276,238312,254196,146,98,False,False,False,False,238312,146,False,512,0.0006,,34624,0,total_elems,238312,254196,1,1,,,,0.0,,,,146,4,238312,2984,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.78870295803063,absorbing,,,,,,,L,14,1,18,50,403,379,782,1,1,9,0.2796279579633847,0.36838020803406835,0.648008165997453,0.6501292500179261,285648,310396,143,143,False,False,False,False,285648,143,False,512,0.0006,,34624,0,total_elems,285648,310396,1,1,,,,0.0,,,,143,4,285648,3288,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.5567407500348,absorbing,,,,,,,L,15,1,18,50,403,379,782,1,0,9,0.2970657090190798,0.4259575830074027,0.7230232920264825,0.72378416598076,323764,399240,140,157,False,False,False,False,323764,140,False,512,0.0006,,34624,0,total_elems,323764,399240,1,1,,,,0.0,,,,140,4,323764,3414,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.37337304098764,absorbing,,,,,,,L,16,1,18,50,403,379,782,1,0,9,0.2584921249654144,0.5118557080277242,0.7703478329931386,0.771168667008169,322348,469660,136,157,False,False,False,False,322348,136,False,512,0.0006,,34624,0,total_elems,322348,469660,1,1,,,,0.0,,,,136,4,322348,3400,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.19136912503745,absorbing,,,,,,,L,17,1,18,50,403,379,782,1,0,9,0.2778491250355728,0.4933923750068061,0.7712415000423789,0.7744743329822086,316784,485660,135,157,False,False,False,False,316784,135,False,512,0.0006,,34624,0,total_elems,316784,485660,1,1,,,,0.0,,,,135,4,316784,3376,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.9779780409881,absorbing,,,,,,,L,18,1,18,50,404,379,783,0,1,10,0.22357295802794397,0.5185426669777371,0.7421156250056811,0.7429483750020154,316732,482916,134,157,False,False,False,False,316732,134,False,512,0.0006,,34624,0,total_elems,316732,482916,1,1,,,,0.0,,,,134,4,316732,3406,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.5270613330067,absorbing,,,,,,,R,18,2,18,50,404,380,784,8,1,11,0.0,0.5029637920088135,0.5029637920088135,0.5046751250047237,,485948,,157,False,False,False,False,485948,157,False,512,0.0006,,34624,0,total_elems,,485948,1,1,,,,0.0,,,,157,4,485948,4116,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.732502125029,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,4,422392,3716,158,40,0,both,0,20,20,3,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.37800095800776,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,4,327788,3268,158,40,0,both,1,19,19,7,10,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254.36960887501482,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,4,291728,3106,158,40,0,left,0,20,20,1,11,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255.28673712501768,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,4,242736,2904,158,40,0,left,1,19,19,6,17,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.1045013330295,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,4,215064,2746,158,40,0,right,0,20,20,5,22,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.70945279102307,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,4,206708,2690,158,40,0,right,1,19,19,2,24,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257.71406150003895,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,4,206708,2690,158,40,1,both,0,20,20,0,0,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258.76653258298757,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,4,197216,2636,158,40,1,both,1,19,19,1,1,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.313891333004,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4,190944,2586,158,40,1,left,0,20,20,1,2,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.806573208014,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,189152,2576,158,40,1,left,1,19,19,1,3,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.2136456660228,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,189152,2576,158,40,1,right,0,20,20,0,3,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.61640862503555,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,189152,2576,158,40,1,right,1,19,19,0,3,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261.5780192500097,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,189152,2576,158,40,2,both,0,20,20,0,0,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.3577877909993,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,189152,2576,158,40,2,both,1,19,19,0,0,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.7148573329905,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,189152,2576,158,40,2,left,0,20,20,0,0,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263.065398457984,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,189152,2576,158,40,2,left,1,19,19,0,0,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263.46685725002317,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,189152,2576,158,40,2,right,0,20,20,0,0,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263.8398722499842,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,189152,2576,158,40,2,right,1,19,19,0,0,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264.6185082499869,unswap_cycle_summary,,,,,,,,,,,,404,380,784,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,98,4,189152,2576,158,40,,,,,,,,,,,,,,,,,,,,8,16.682897500053514,784,808,24,11,False,"[404, 380]","[0, 1, 2, 3, 4, 6, 5, 7, 8, 9, 11, 10, 12, 13, 14, 15, 16, 17, 18, 21, 20, 22, 19, 24, 23, 25, 26, 27, 29, 30, 28, 31, 34, 32, 33, 35, 37, 36, 38, 39]","[0, 1, 4, 2, 5, 3, 6, 7, 8, 9, 11, 12, 10, 14, 16, 13, 15, 17, 18, 20, 19, 21, 23, 24, 22, 25, 26, 27, 29, 28, 30, 32, 34, 31, 33, 35, 37, 36, 38, 39]",,"{'index': 2, 'interactions': [('unitary', (20, 21))]}","[2, 4, 5, 5, 5, 6, 6, 5, 4, 4, 4, 4, 5, 6, 7, 7, 6, 4, 4, 5, 4, 5, 5, 6, 5, 5, 6, 6, 5, 5, 5, 5, 5, 4, 4, 5, 4, 4, 2]",05c9fa5643d626c5360adbd2919cfefc99ce06ab05db8bf307fc4728c556b8e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264.8781582500087,rewiring,right,post_unswap,0.21744004200445488,50,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,50,False,11,4,bond_profile,8,False,1,3033,"(378, 64, 11, 8, 29, 125, 48)",0.0030013329233042896,0.2144133331021294,"[{'seed': 2024, 'score': (536, 98, 12, 8, 33, 123, 52), 'num_layers': 52, 'total_swaps': 123, 'max_layer_swaps': 8, 'swap_only_layers': 33, 'work_layers': 19, 'unitary_layers': 19, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 536, 'bond_profile_max_cost': 98, 'bond_profile_gate_count': 12}, {'seed': 3033, 'score': (378, 64, 11, 8, 29, 125, 48), 'num_layers': 48, 'total_swaps': 125, 'max_layer_swaps': 8, 'swap_only_layers': 29, 'work_layers': 19, 'unitary_layers': 19, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 378, 'bond_profile_max_cost': 64, 'bond_profile_gate_count': 11}, {'seed': 4042, 'score': (472, 98, 11, 8, 34, 123, 54), 'num_layers': 54, 'total_swaps': 123, 'max_layer_swaps': 8, 'swap_only_layers': 34, 'work_layers': 20, 'unitary_layers': 20, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 472, 'bond_profile_max_cost': 98, 'bond_profile_gate_count': 11}, {'seed': 5051, 'score': (472, 98, 11, 8, 35, 122, 53), 'num_layers': 53, 'total_swaps': 122, 'max_layer_swaps': 8, 'swap_only_layers': 35, 'work_layers': 18, 'unitary_layers': 18, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 472, 'bond_profile_max_cost': 98, 'bond_profile_gate_count': 11}]",0.21743420796701685,0.217618707974907,,,,,,,,,,,,,
264.92060250003124,cycle_progress,,,,,,,,,,,,404,380,784,,,,,,,,,,,,,,,,,,,512,0.0006,,34624,0,,,,,,,,,,,,,98,4,189152,2576,158,40,,,,,,,,,,,,,,,,,,,,8,,784,808,24,11,False,,,,,,,,,,,,,,,,,,,,,,0.217618707974907,,,,,,,,,,,,,
265.2069200410042,absorbing,,,,,,,R,0,1,0,48,404,380,784,8,0,0,0.0,0.2385038749780506,0.2385038749780506,0.24059362499974668,,233640,,123,False,False,False,False,233640,123,False,512,0.0006,,189152,0,total_elems,,233640,1,1,,,,0.0,,,,123,4,233640,2898,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265.5126189159928,absorbing,,,,,,,R,0,2,0,48,404,381,785,7,1,1,0.0,0.2599878340261057,0.2599878340261057,0.2601918749860488,,347572,,123,False,False,False,False,347572,123,False,512,0.0006,,189152,0,total_elems,,347572,1,1,,,,0.0,,,,123,4,347572,3560,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268.51638916600496,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,4,308496,3260,158,40,0,both,0,20,20,4,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.265201583039,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,4,270484,3032,158,40,0,both,1,19,19,3,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.94386858301004,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,4,270484,3032,158,40,0,left,0,20,20,0,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.72929620801006,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,4,244088,2932,158,40,0,left,1,19,19,3,10,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.6276060829987,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,227140,2838,158,40,0,right,0,20,20,4,14,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.3386502910289,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,211952,2730,158,40,0,right,1,19,19,3,17,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.7530114160036,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,199596,2660,158,40,1,both,0,20,20,1,1,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.8361840409925,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,193628,2620,158,40,1,both,1,19,19,1,2,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.2737268329947,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,193628,2620,158,40,1,left,0,20,20,0,2,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.8124707079842,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,189980,2594,158,40,1,left,1,19,19,1,3,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.36463883303804,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,186428,2558,158,40,1,right,0,20,20,1,4,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.7703535000328,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,186428,2558,158,40,1,right,1,19,19,0,4,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.6940278330003,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,186428,2558,158,40,2,both,0,20,20,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.58270570798777,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,186428,2558,158,40,2,both,1,19,19,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.995434499986,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,186428,2558,158,40,2,left,0,20,20,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.3963953750208,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,186428,2558,158,40,2,left,1,19,19,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.8985611250391,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,186428,2558,158,40,2,right,0,20,20,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281.36452929099323,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,186428,2558,158,40,2,right,1,19,19,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.1529785830062,unswap_cycle_summary,,,,,,,,,,,,404,381,785,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,96,4,186428,2558,158,40,,,,,,,,,,,,,,,,,,,,9,15.448159165971447,785,808,23,1,False,"[404, 381]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 33, 35, 37, 36, 38, 39]","[0, 1, 4, 2, 5, 3, 6, 7, 8, 9, 11, 12, 10, 14, 15, 13, 16, 17, 19, 18, 21, 20, 22, 23, 24, 25, 26, 28, 29, 27, 30, 32, 34, 31, 33, 35, 37, 36, 38, 39]",,"{'index': 3, 'interactions': [('unitary', (29, 30))]}","[2, 4, 5, 5, 5, 6, 6, 5, 4, 4, 4, 4, 5, 6, 7, 7, 6, 4, 4, 5, 5, 5, 5, 6, 5, 5, 6, 6, 5, 5, 5, 5, 4, 4, 4, 5, 4, 4, 2]",b51806c4b346b2b9dedb2e0e622c879e6089c5121e1b69d2a9783e3b1308eb89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.3685773750185,rewiring,right,post_unswap,0.1719004160258919,48,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,50,False,1,4,bond_profile,8,False,1,5051,"(391, 80, 10, 8, 33, 126, 51)",0.0031776661053299904,0.1686944579705596,"[{'seed': 2024, 'score': (471, 96, 11, 8, 40, 123, 57), 'num_layers': 57, 'total_swaps': 123, 'max_layer_swaps': 9, 'swap_only_layers': 40, 'work_layers': 17, 'unitary_layers': 17, 'first_work_layer': 3, 'leading_no_work_layers': 3, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 471, 'bond_profile_max_cost': 96, 'bond_profile_gate_count': 11}, {'seed': 3033, 'score': (471, 96, 11, 8, 36, 123, 54), 'num_layers': 54, 'total_swaps': 123, 'max_layer_swaps': 9, 'swap_only_layers': 36, 'work_layers': 18, 'unitary_layers': 18, 'first_work_layer': 3, 'leading_no_work_layers': 3, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 471, 'bond_profile_max_cost': 96, 'bond_profile_gate_count': 11}, {'seed': 4042, 'score': (471, 96, 11, 8, 37, 125, 54), 'num_layers': 54, 'total_swaps': 125, 'max_layer_swaps': 9, 'swap_only_layers': 37, 'work_layers': 17, 'unitary_layers': 17, 'first_work_layer': 3, 'leading_no_work_layers': 3, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 471, 'bond_profile_max_cost': 96, 'bond_profile_gate_count': 11}, {'seed': 5051, 'score': (391, 80, 10, 8, 33, 126, 51), 'num_layers': 51, 'total_swaps': 126, 'max_layer_swaps': 10, 'swap_only_layers': 33, 'work_layers': 18, 'unitary_layers': 18, 'first_work_layer': 3, 'leading_no_work_layers': 3, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 391, 'bond_profile_max_cost': 80, 'bond_profile_gate_count': 10}]",0.17189349996624514,0.17209400003775954,,,,,,,,,,,,,
282.4129430830362,cycle_progress,,,,,,,,,,,,404,381,785,,,,,,,,,,,,,,,,,,,512,0.0006,,189152,0,,,,,,,,,,,,,96,4,186428,2558,158,40,,,,,,,,,,,,,,,,,,,,9,,785,808,23,1,False,,,,,,,,,,,,,,,,,,,,,,0.17209400003775954,,,,,,,,,,,,,
282.83321233303286,absorbing,,,,,,,R,0,1,0,51,404,381,785,10,0,0,0.0,0.37262387498049065,0.37262387498049065,0.37335941597120836,,247696,,113,False,False,False,False,247696,113,False,512,0.0006,,186428,0,total_elems,,247696,1,1,,,,0.0,,,,113,4,247696,3034,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.2750883330009,absorbing,,,,,,,R,0,2,0,51,404,381,785,9,0,0,0.0,0.3960361249628477,0.3960361249628477,0.39624349999940023,,403516,,151,False,False,False,False,403516,151,False,512,0.0006,,186428,0,total_elems,,403516,1,1,,,,0.0,,,,151,4,403516,3780,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.002919999999,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,4,371836,3570,158,40,0,both,0,20,20,2,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.437546375033,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,4,291768,3162,158,40,0,both,1,19,19,6,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
