time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,late_gate_beam_plan_id,late_gate_beam_preferred_side,late_gate_beam_plan_remaining,flip_freq_active,flip_schedule,flip_schedule_switch_gate,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,new_swap_pairs,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,cycle_memory_enabled,cycle_memory_repeat,cycle_memory_repeat_of,cycle_memory_tabu_pairs,work_counters,perm_left,perm_right,next_left,next_right,bond_profile_coarse,routing_state_hash,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
11.661236124986317,absorbing,,,,,,,R,6,4,695,578,6,6,12,3,0,4,0.07450383296236396,0.054168457980267704,0.12867229094263166,0.12939412496052682,90472,56196,64,64,False,False,False,False,56196,64,False,512,0.0006,,2224,0,total_elems,90472,56196,1,1,,,,0.0,,,,,,,64,4,56196,1334,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.792875874962192,absorbing,,,,,,,R,6,5,695,578,6,6,12,4,0,4,0.07246920798206702,0.05061962502077222,0.12308883300283924,0.12365420802962035,89380,56484,64,64,False,False,False,False,56484,64,False,512,0.0006,,2224,0,total_elems,89380,56484,1,1,,,,0.0,,,,,,,64,4,56484,1376,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.915195624984335,absorbing,,,,,,,R,6,6,695,578,6,6,12,6,0,4,0.06502670800546184,0.04985762503929436,0.1148843330447562,0.11552370799472556,89972,72116,64,64,False,False,False,False,72116,64,False,512,0.0006,,2224,0,total_elems,89972,72116,1,1,,,,0.0,,,,,,,64,4,72116,1516,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.055967041989788,absorbing,,,,,,,R,6,7,695,578,6,6,12,5,0,4,0.07337408303283155,0.05821870802901685,0.1315927910618484,0.1328062919783406,106728,73704,64,64,False,False,False,False,73704,64,False,512,0.0006,,2224,0,total_elems,106728,73704,1,1,,,,0.0,,,,,,,64,4,73704,1568,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.212626332999207,absorbing,,,,,,,R,6,8,695,578,6,6,12,7,0,4,0.07475450000492856,0.07200116600142792,0.14675566600635648,0.1481605420121923,108504,84380,64,64,False,False,False,False,84380,64,False,512,0.0006,,2224,0,total_elems,108504,84380,1,1,,,,0.0,,,,,,,64,4,84380,1740,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.405666292004753,absorbing,,,,,,,L,7,8,695,578,6,6,12,6,0,4,0.07969958300236613,0.09548945899587125,0.17518904199823737,0.1757776250015013,119764,122776,64,64,False,False,False,False,119764,64,False,512,0.0006,,2224,0,total_elems,119764,122776,1,1,,,,0.0,,,,,,,64,4,119764,2018,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.71494029200403,absorbing,,,,,,,R,7,9,695,578,6,7,13,6,1,5,0.17948662501294166,0.12240316701354459,0.30188979202648625,0.3025582500267774,171732,162384,64,64,False,False,False,False,162384,64,False,512,0.0006,,2224,0,total_elems,171732,162384,1,1,,,,0.0,,,,,,,64,4,162384,2396,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.077564957959112,absorbing,,,,,,,R,7,10,695,578,6,7,13,5,0,5,0.2067314170417376,0.14741137495730072,0.3541427919990383,0.35478600003989413,223184,185240,64,64,False,False,False,False,185240,64,False,512,0.0006,,2224,0,total_elems,223184,185240,1,1,,,,0.0,,,,,,,64,4,185240,2602,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.446137707971502,absorbing,,,,,,,R,7,11,695,578,6,7,13,5,0,5,0.2063739169971086,0.15344225004082546,0.35981616703793406,0.36103516700677574,239896,239168,64,64,False,False,False,False,239168,64,False,512,0.0006,,2224,0,total_elems,239896,239168,1,1,,,,0.0,,,,,,,64,4,239168,2890,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.980362583009992,absorbing,,,,,,,R,7,12,695,578,6,7,13,6,0,5,0.2885390000301413,0.23582958400947973,0.524368584039621,0.5258642499684356,293440,287392,64,64,False,False,False,False,287392,64,False,512,0.0006,,2224,0,total_elems,293440,287392,1,1,,,,0.0,,,,,,,64,4,287392,3084,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.673782041994855,absorbing,,,,,,,R,7,13,695,578,6,8,14,6,1,6,0.3617652500397526,0.32252804102608934,0.6842932910658419,0.6854393749963492,341664,327712,64,128,False,False,False,False,327712,128,False,512,0.0006,,2224,0,total_elems,341664,327712,1,1,,,,0.0,,,,,,,128,4,327712,3350,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.424592749972362,absorbing,,,,,,,L,8,13,695,578,7,8,15,5,1,7,0.33456358301918954,0.4075364170130342,0.7421000000322238,0.7429211660055444,365728,607264,128,256,False,False,False,True,365728,128,False,512,0.0006,,2224,0,total_elems,365728,607264,1,1,,,,0.0,,,,,,,128,4,365728,3512,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.848272625007667,absorbing,,,,,,,L,9,13,695,578,7,8,15,7,0,7,0.46258666703943163,0.9518942499998957,1.4144809170393273,1.4164828329812735,365088,699936,128,256,False,False,False,True,365088,128,False,512,0.0006,,2224,0,total_elems,365088,699936,1,1,,,,0.0,,,,,,,128,4,365088,3532,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.11322379199555,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,486496,3926,174,44,0,both,0,22,22,4,"[[20, 21], [22, 23], [28, 29], [32, 33]]",4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.739909457974136,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,234668,2780,174,44,0,both,1,21,21,9,"[[5, 6], [7, 8], [11, 12], [13, 14], [21, 22], [25, 26], [27, 28], [33, 34], [39, 40]]",13,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.25426558300387,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,215480,2624,174,44,0,left,0,22,22,4,"[[0, 1], [6, 7], [20, 21], [26, 27]]",17,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.86849462497048,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,169136,2398,174,44,0,left,1,21,21,6,"[[1, 2], [15, 16], [17, 18], [19, 20], [25, 26], [37, 38]]",23,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.267477416957263,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,117248,1950,174,44,0,right,0,22,22,8,"[[12, 13], [14, 15], [16, 17], [18, 19], [20, 21], [24, 25], [34, 35], [40, 41]]",31,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.57358754199231,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,68480,1606,174,44,0,right,1,21,21,6,"[[19, 20], [25, 26], [33, 34], [35, 36], [39, 40], [41, 42]]",37,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.916192499978933,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,4,44516,1300,174,44,1,both,0,22,22,7,"[[2, 3], [20, 21], [22, 23], [24, 25], [36, 37], [38, 39], [40, 41]]",7,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.15361933299573,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,4,33768,1178,174,44,1,both,1,21,21,4,"[[13, 14], [21, 22], [23, 24], [41, 42]]",11,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.255720957997255,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,22372,1028,174,44,1,left,0,22,22,4,"[[16, 17], [22, 23], [24, 25], [40, 41]]",15,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.331719957990572,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19460,948,174,44,1,left,1,21,21,4,"[[23, 24], [25, 26], [37, 38], [39, 40]]",19,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.408110249962192,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,17892,922,174,44,1,right,0,22,22,1,"[[26, 27]]",20,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.47484112496022,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,15636,870,174,44,1,right,1,21,21,3,"[[23, 24], [25, 26], [27, 28]]",23,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.604348791996017,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,12396,770,174,44,2,both,0,22,22,6,"[[14, 15], [20, 21], [22, 23], [24, 25], [28, 29], [42, 43]]",6,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.69990179198794,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,10872,710,174,44,2,both,1,21,21,3,"[[15, 16], [21, 22], [29, 30]]",9,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.75905754195992,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9884,684,174,44,2,left,0,22,22,1,"[[36, 37]]",10,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.815277332963888,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,8924,660,174,44,2,left,1,21,21,1,"[[35, 36]]",11,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.84512479195837,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,8924,660,174,44,2,right,0,22,22,0,[],11,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.89809645799687,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,8904,658,174,44,2,right,1,21,21,1,"[[41, 42]]",12,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.006978374964092,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,7652,636,174,44,3,both,0,22,22,3,"[[16, 17], [30, 31], [40, 41]]",3,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.09958091698354,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4764,562,174,44,3,both,1,21,21,3,"[[17, 18], [31, 32], [41, 42]]",6,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.14789787499467,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4108,544,174,44,3,left,0,22,22,2,"[[18, 19], [34, 35]]",8,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.186663041997235,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,2956,520,174,44,3,left,1,21,21,1,"[[33, 34]]",9,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.22960887500085,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2572,496,174,44,3,right,0,22,22,1,"[[32, 33]]",10,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.2738396669738,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2488,490,174,44,3,right,1,21,21,1,"[[39, 40]]",11,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.352433749998454,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2396,480,174,44,4,both,0,22,22,2,"[[18, 19], [38, 39]]",2,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.427737207966857,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2304,470,174,44,4,both,1,21,21,2,"[[19, 20], [37, 38]]",4,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.4591345419758,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2244,464,174,44,4,left,0,22,22,1,"[[36, 37]]",5,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.47669441695325,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2244,464,174,44,4,left,1,21,21,0,[],5,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.493957458005752,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2244,464,174,44,4,right,0,22,22,0,[],5,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.511412499996368,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2244,464,174,44,4,right,1,21,21,0,[],5,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.545169999997597,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2244,464,174,44,5,both,0,22,22,0,[],0,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.608268249954563,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2172,460,174,44,5,both,1,21,21,1,"[[35, 36]]",1,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.64975354197668,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2076,452,174,44,5,left,0,22,22,1,"[[34, 35]]",2,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.666935207962524,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2076,452,174,44,5,left,1,21,21,0,[],2,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.698420666973107,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,5,right,0,22,22,1,"[[34, 35]]",3,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.716302957967855,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,5,right,1,21,21,0,[],3,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.752682749996893,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,6,both,0,22,22,0,[],0,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.788223124982323,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,6,both,1,21,21,0,[],0,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.806933041953016,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,6,left,0,22,22,0,[],0,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.825119582994375,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,6,left,1,21,21,0,[],0,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.84453174995724,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,6,right,0,22,22,0,[],0,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.862438832991756,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,6,right,1,21,21,0,[],0,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.116642916982528,unswap_cycle_summary,,,,,,,,,,,,7,8,15,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,,,,10,4,2004,446,174,44,,,,,,,,,,,,,,,,,,,,,2,10.174321125028655,15,902,887,7,False,False,False,,0,"[7, 8]","[1, 2, 3, 0, 4, 6, 8, 5, 7, 9, 10, 12, 11, 13, 16, 18, 15, 17, 14, 22, 23, 24, 21, 29, 26, 19, 20, 25, 28, 30, 31, 33, 27, 40, 42, 34, 32, 35, 38, 36, 41, 43, 37, 39]","[0, 1, 3, 2, 4, 6, 5, 8, 7, 9, 10, 12, 14, 15, 13, 17, 16, 19, 23, 22, 11, 20, 21, 18, 29, 25, 26, 27, 28, 30, 31, 33, 35, 24, 37, 34, 36, 43, 32, 41, 38, 39, 42, 40]","{'index': 11, 'interactions': [('unitary', (27, 26))]}","{'index': 13, 'interactions': [('unitary', (17, 18)), ('unitary', (37, 38))]}","[1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 0, 0, 0, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 3, 2, 2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 0]",7cd65191c8009d337005de16051b84a43c60ef6b2c50455b20e98f99c6f2226f,,,,,,,,,,,,,,,,,,,,,
28.808139749977272,rewiring,left,post_unswap,0.6835796249797568,688,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,50,False,7,1,none,0.0,2024,0.6835749999736436,1.1350624169572257,,,,,,,,,,,,
29.259206207992975,rewiring,right,post_unswap,0.4508338749874383,567,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,50,False,7,1,none,0.0,2024,0.45082704100059345,1.1350624169572257,,,,,,,,,,,,
29.274140874971636,cycle_progress,,,,,,,,,,,,7,8,15,,,,,,,,,,,,,,,,,,,512,0.0006,,2224,0,,,,,,,,,,,,,,,,10,4,2004,446,174,44,,,,,,,,,,,,,,,,,,,,,2,,15,902,887,7,False,,,,,,,,,,,,,,,,,,,,1.1350624169572257,,,,,,,,,,,,
29.33971383300377,absorbing,,,,,,,L,1,0,678,577,7,8,15,7,0,0,0.02414537500590086,0.024241791979875416,0.048387166985776275,0.056198750040493906,2004,3360,10,16,False,False,False,False,2004,10,False,512,0.0006,,2004,0,total_elems,2004,3360,1,1,,,,0.0,,,,,,,10,4,2004,446,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.399507166992407,absorbing,,,,,,,L,2,0,678,577,7,8,15,10,0,0,0.02534695900976658,0.02439016697462648,0.04973712598439306,0.050312291947193444,2828,3360,16,16,False,False,False,False,2828,16,False,512,0.0006,,2004,0,total_elems,2828,3360,1,1,,,,0.0,,,,,,,16,4,2828,510,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.45952212496195,absorbing,,,,,,,R,2,1,678,577,7,8,15,9,0,0,0.024297084019053727,0.025140624959021807,0.049437708978075534,0.049998208007309586,5744,4276,16,16,False,False,False,False,4276,16,False,512,0.0006,,2004,0,total_elems,5744,4276,1,1,,,,0.0,,,,,,,16,4,4276,614,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.523626624955796,absorbing,,,,,,,L,3,1,678,577,7,8,15,9,0,0,0.026749458047561347,0.02672816696576774,0.05347762501332909,0.0540640419931151,7200,8792,16,16,False,False,False,False,7200,16,False,512,0.0006,,2004,0,total_elems,7200,8792,1,1,,,,0.0,,,,,,,16,4,7200,712,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.58323449996533,absorbing,,,,,,,R,3,2,678,577,7,8,15,9,0,0,0.025538459012750536,0.02406420902116224,0.04960266803391278,0.05012987495865673,12128,12064,16,16,False,False,False,False,12064,16,False,512,0.0006,,2004,0,total_elems,12128,12064,1,1,,,,0.0,,,,,,,16,4,12064,828,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.657534374971874,absorbing,,,,,,,L,4,2,678,577,7,8,15,8,0,0,0.03072108398191631,0.03365370898973197,0.06437479297164828,0.06501870800275356,22176,28160,64,64,False,False,False,False,22176,64,False,512,0.0006,,2004,0,total_elems,22176,28160,1,1,,,,0.0,,,,,,,64,4,22176,1048,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.75989370798925,absorbing,,,,,,,L,5,2,678,577,7,8,15,9,0,0,0.0417386670014821,0.0484082080074586,0.0901468750089407,0.09195349999936298,26400,47136,64,64,False,False,False,False,26400,64,False,512,0.0006,,2004,0,total_elems,26400,47136,1,1,,,,0.0,,,,,,,64,4,26400,1144,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.91823370795464,absorbing,,,,,,,L,6,2,678,577,8,8,16,7,1,1,0.08240091695915908,0.06396204198244959,0.14636295894160867,0.14790345804067329,48864,52128,64,64,False,False,False,False,48864,64,False,512,0.0006,,2004,0,total_elems,48864,52128,1,1,,,,0.0,,,,,,,64,4,48864,1408,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.060025541984942,absorbing,,,,,,,L,7,2,678,577,8,8,16,7,0,1,0.06142958300188184,0.06843291700351983,0.12986250000540167,0.13045108399819583,68832,76512,64,64,False,False,False,False,68832,64,False,512,0.0006,,2004,0,total_elems,68832,76512,1,1,,,,0.0,,,,,,,64,4,68832,1672,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.215727041999344,absorbing,,,,,,,L,8,2,678,577,8,8,16,8,0,1,0.06561108300229535,0.07897699996829033,0.14458808297058567,0.14591112500056624,93280,104544,64,64,False,False,False,False,93280,64,False,512,0.0006,,2004,0,total_elems,93280,104544,1,1,,,,0.0,,,,,,,64,4,93280,1928,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
