time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,tail_virtual_swaps,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,fid10,fid10_retained_fraction,fid10_svd_events,fid10_svd_fallbacks,termination_reason,termination_detail,unswap_cycle,gates_consumed,total_work_gates,remaining_work_gates,abort_after_no_progress_unswap_cycles,hit_max_bond,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,rewire_wall_time_s,accounted_wall_time_s
7.696829000022262,absorbing,,,,,,,L,32,39,237,247,69,62,131,3,2,131,0.0351702090119943,0.05891749996226281,0.09408770897425711,0.09446420799940825,66336,79880,55,57,False,False,False,False,66336,55,False,64,0.01,,160,0,False,total_elems,66336,79880,1,1,,,,0.0,55,4,66336,1560,158,40,,,0,0,,,,,,,,,,,,,,,,,,
7.788065625005402,absorbing,,,,,,,L,33,39,237,247,73,62,135,2,4,135,0.03519399999640882,0.05012633401202038,0.0853203340084292,0.08567408396629617,52840,65568,52,51,False,False,False,False,52840,52,False,64,0.01,,160,0,False,total_elems,52840,65568,1,1,,,,0.0,52,4,52840,1384,158,40,,,0,0,,,,,,,,,,,,,,,,,,
7.863241166982334,absorbing,,,,,,,L,34,39,237,247,75,62,137,2,2,137,0.026673957996536046,0.04262370796641335,0.0692976659629494,0.06971441704081371,38980,50408,48,48,False,False,False,False,38980,48,False,64,0.01,,160,0,False,total_elems,38980,50408,1,1,,,,0.0,48,4,38980,1210,158,40,,,0,0,,,,,,,,,,,,,,,,,,
7.924180959002115,absorbing,,,,,,,L,35,39,237,247,75,62,137,2,0,137,0.021776582987513393,0.0331096249865368,0.054886207974050194,0.055275666003581136,32252,40088,48,48,False,False,False,False,32252,48,False,64,0.01,,160,0,False,total_elems,32252,40088,1,1,,,,0.0,48,4,32252,1126,158,40,,,0,0,,,,,,,,,,,,,,,,,,
7.982015167013742,absorbing,,,,,,,L,36,39,237,247,76,62,138,1,1,138,0.021472542022820562,0.03032329201232642,0.05179583403514698,0.05218575004255399,30952,39112,48,48,False,False,False,False,30952,48,False,64,0.01,,160,0,False,total_elems,30952,39112,1,1,,,,0.0,48,4,30952,1088,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.037405500013847,absorbing,,,,,,,L,37,39,237,247,76,62,138,2,0,138,0.019560832995921373,0.02992862497922033,0.049489457975141704,0.049837666971143335,31232,38532,48,48,False,False,False,False,31232,48,False,64,0.01,,160,0,False,total_elems,31232,38532,1,1,,,,0.0,48,4,31232,1092,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.09325895900838,absorbing,,,,,,,L,38,39,237,247,77,62,139,2,1,139,0.0207205829792656,0.02945012500276789,0.05017070798203349,0.05050154199125245,29808,39008,48,48,False,False,False,False,29808,48,False,64,0.01,,160,0,False,total_elems,29808,39008,1,1,,,,0.0,48,4,29808,1064,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.148830458987504,absorbing,,,,,,,L,39,39,237,247,77,62,139,3,0,139,0.019795625004917383,0.029833750042598695,0.04962937504751608,0.05001133301993832,28272,37668,48,48,False,False,False,False,28272,48,False,64,0.01,,160,0,False,total_elems,28272,37668,1,1,,,,0.0,48,4,28272,1032,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.203557792003267,absorbing,,,,,,,L,40,39,237,247,77,62,139,4,0,139,0.01977495802566409,0.029099582985509187,0.04887454101117328,0.04927333298837766,26864,36004,48,48,False,False,False,False,26864,48,False,64,0.01,,160,0,False,total_elems,26864,36004,1,1,,,,0.0,48,4,26864,1008,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.256422917009331,absorbing,,,,,,,L,41,39,237,247,77,62,139,4,0,139,0.018579209048766643,0.028343542013317347,0.04692275106208399,0.04728179197991267,25136,34596,48,48,False,False,False,False,25136,48,False,64,0.01,,160,0,False,total_elems,25136,34596,1,1,,,,0.0,48,4,25136,968,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.320252417004667,absorbing,,,,,,,L,42,39,237,247,79,62,141,2,2,141,0.029035207990091294,0.02878079196671024,0.057815999956801534,0.058173333993181586,31152,32932,48,48,False,False,False,False,31152,48,False,64,0.01,,160,0,False,total_elems,31152,32932,1,1,,,,0.0,48,4,31152,1028,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.379980834026355,absorbing,,,,,,,L,43,39,237,247,79,62,141,3,0,141,0.02018012502230704,0.03320641699247062,0.05338654201477766,0.05376716598402709,32272,41508,48,48,False,False,False,False,32272,48,False,64,0.01,,160,0,False,total_elems,32272,41508,1,1,,,,0.0,48,4,32272,1036,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.453266167023685,absorbing,,,,,,,L,44,39,237,247,80,62,142,3,1,142,0.032376332965213805,0.03450529201654717,0.06688162498176098,0.06723641697317362,31168,42884,48,48,False,False,False,False,31168,48,False,64,0.01,,160,0,False,total_elems,31168,42884,1,1,,,,0.0,48,4,31168,1024,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.530757542001083,absorbing,,,,,,,L,45,39,237,247,81,62,143,3,1,143,0.038020083971787244,0.033191958034876734,0.07121204200666398,0.07157829101197422,34800,40132,47,48,False,False,False,False,34800,47,False,64,0.01,,160,0,False,total_elems,34800,40132,1,1,,,,0.0,47,4,34800,1056,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.602734291984234,absorbing,,,,,,,L,46,39,237,247,82,62,144,3,1,144,0.030095625028479844,0.03518649999750778,0.06528212502598763,0.06565670896088704,36788,43220,45,48,False,False,False,False,36788,45,False,64,0.01,,160,0,False,total_elems,36788,43220,1,1,,,,0.0,45,4,36788,1096,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.671932000026572,absorbing,,,,,,,L,47,39,237,247,83,62,145,5,1,145,0.027886125026270747,0.03473408397985622,0.06262020900612697,0.06296620797365904,35944,44956,43,47,False,False,False,False,35944,43,False,64,0.01,,160,0,False,total_elems,35944,44956,1,1,,,,0.0,43,4,35944,1102,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.74191945901839,absorbing,,,,,,,L,48,39,237,247,83,62,145,6,0,145,0.03000308299669996,0.03320370800793171,0.06320679100463167,0.06360758299706504,42636,43160,58,47,False,False,False,False,42636,58,False,64,0.01,,160,0,False,total_elems,42636,43160,1,1,,,,0.0,58,4,42636,1176,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.846976125030778,absorbing,,,,,,,R,48,40,237,247,83,63,146,8,1,146,0.06476812495384365,0.034002791973762214,0.09877091692760587,0.09912537503987551,51160,45084,64,47,True,False,False,False,45084,47,False,64,0.01,,160,0,False,total_elems,51160,45084,1,1,,,,0.0,47,4,45084,1200,158,40,,,0,0,,,,,,,,,,,,,,,,,,
8.95720641699154,absorbing,,,,,,,L,49,40,237,247,86,63,149,3,3,149,0.06568558298749849,0.0379212920088321,0.10360687499633059,0.10398491699015722,50204,50868,64,60,True,False,False,False,50204,64,True,64,0.01,,160,0,False,total_elems,50204,50868,1,1,,,,0.0,64,4,50204,1224,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.028572625014931,absorbing,,,,,,,R,49,41,237,247,86,67,153,4,4,153,0.027539375005289912,0.037279791955370456,0.06481916696066037,0.06517787498887628,44408,41968,63,48,False,False,False,False,41968,48,False,64,0.01,,160,0,False,total_elems,44408,41968,1,1,,,,0.0,48,4,41968,1176,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.099052499979734,absorbing,,,,,,,L,50,41,237,247,87,67,154,4,1,154,0.02522374998079613,0.038576000020839274,0.0637997500016354,0.0641698749968782,38920,51356,46,64,False,True,False,False,38920,46,False,64,0.01,,160,0,False,total_elems,38920,51356,1,1,,,,0.0,46,4,38920,1148,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.168938959017396,absorbing,,,,,,,L,51,41,237,247,88,67,155,5,1,155,0.026412917010020465,0.03684199997223914,0.0632549169822596,0.06362166599137709,40332,51008,42,64,False,True,False,False,40332,42,False,64,0.01,,160,0,False,total_elems,40332,51008,1,1,,,,0.0,42,4,40332,1194,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.242319750017487,absorbing,,,,,,,L,52,41,237,247,90,67,157,5,2,157,0.030242167005781084,0.036112583009526134,0.06635475001530722,0.06673966703237966,44168,50708,47,64,False,True,False,False,44168,47,False,64,0.01,,160,0,False,total_elems,44168,50708,1,1,,,,0.0,47,4,44168,1222,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.333910959016066,absorbing,,,,,,,L,53,41,237,247,91,67,158,6,1,158,0.04955954197794199,0.03531324997311458,0.08487279195105657,0.08527058403706178,48676,53112,64,64,True,True,False,False,48676,64,True,64,0.01,,160,0,False,total_elems,48676,53112,1,1,,,,0.0,64,4,48676,1208,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.41073054203298,absorbing,,,,,,,L,54,41,237,247,92,67,159,6,1,159,0.03347637498518452,0.03649224998662248,0.069968624971807,0.0703562920098193,47564,54480,61,61,False,False,False,False,47564,61,False,64,0.01,,160,0,False,total_elems,47564,54480,1,1,,,,0.0,61,4,47564,1196,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.487546792021021,absorbing,,,,,,,L,55,41,237,247,93,67,160,7,1,160,0.034563666966278106,0.035054749983828515,0.06961841695010662,0.06997341697569937,38180,49772,43,56,False,False,False,False,38180,43,False,64,0.01,,160,0,False,total_elems,38180,49772,1,1,,,,0.0,43,4,38180,1144,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.561571958998684,absorbing,,,,,,,L,56,41,237,247,96,67,163,7,3,163,0.033867958991322666,0.03313812497071922,0.06700608396204188,0.06737429101485759,36424,43272,33,48,False,False,False,False,36424,33,False,64,0.01,,160,0,False,total_elems,36424,43272,1,1,,,,0.0,33,4,36424,1178,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.62981683399994,absorbing,,,,,,,L,57,41,237,247,97,67,164,6,1,164,0.031647375028114766,0.029405665991362184,0.06105304101947695,0.06142749998252839,39844,40012,64,50,True,False,False,False,39844,64,True,64,0.01,,160,0,False,total_elems,39844,40012,1,1,,,,0.0,64,4,39844,1208,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.689070791995618,absorbing,,,,,,,L,58,41,237,247,98,67,165,6,1,165,0.025070916046388447,0.026959125010762364,0.05203004105715081,0.05239479197189212,38360,43820,64,64,True,True,False,False,38360,64,True,64,0.01,,160,0,False,total_elems,38360,43820,1,1,,,,0.0,64,4,38360,1188,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.761233041994274,absorbing,,,,,,,R,58,42,237,247,98,69,167,6,2,167,0.03765354200731963,0.02741237496957183,0.06506591697689146,0.0654508339939639,47548,40928,62,64,False,True,False,False,40928,64,True,64,0.01,,160,0,False,total_elems,47548,40928,1,1,,,,0.0,64,4,40928,1190,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.846876459021587,absorbing,,,,,,,R,58,43,237,247,98,70,168,6,1,168,0.04985533305443823,0.028604666993487626,0.07846000004792586,0.07881533302133903,51348,32676,62,32,False,False,False,False,32676,32,False,64,0.01,,160,0,False,total_elems,51348,32676,1,1,,,,0.0,32,4,32676,1104,158,40,,,0,0,,,,,,,,,,,,,,,,,,
9.929311292013153,absorbing,,,,,,,R,58,44,237,247,98,72,170,7,2,170,0.04606366698862985,0.029229666979517788,0.07529333396814764,0.07565999997314066,40968,34884,62,39,False,False,False,False,34884,39,False,64,0.01,,160,0,False,total_elems,40968,34884,1,1,,,,0.0,39,4,34884,1144,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.003323792014271,absorbing,,,,,,,R,58,45,237,247,98,77,175,5,5,175,0.03468416701070964,0.03214062500046566,0.0668247920111753,0.06717783398926258,37828,32752,33,48,False,False,False,False,32752,48,False,64,0.01,,160,0,False,total_elems,37828,32752,1,1,,,,0.0,48,4,32752,1142,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.070495666994248,absorbing,,,,,,,R,58,46,237,247,98,78,176,8,1,176,0.029991582967340946,0.02999070897931233,0.05998229194665328,0.06036454200511798,34284,30076,40,41,False,False,False,False,30076,41,False,64,0.01,,160,0,False,total_elems,34284,30076,1,1,,,,0.0,41,4,30076,1158,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.136676708993036,absorbing,,,,,,,L,59,46,237,247,100,78,178,7,2,178,0.02923129202099517,0.029646750015672296,0.058878042036667466,0.0592488749534823,33268,43812,34,53,False,False,False,False,33268,34,False,64,0.01,,160,0,False,total_elems,33268,43812,1,1,,,,0.0,34,4,33268,1176,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.205404000007547,absorbing,,,,,,,L,60,46,237,247,103,78,181,6,3,181,0.029015875014010817,0.03237287496449426,0.061388749978505075,0.06174512498546392,33900,47224,32,64,False,True,False,False,33900,32,False,64,0.01,,160,0,False,total_elems,33900,47224,1,1,,,,0.0,32,4,33900,1194,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.274753250007052,absorbing,,,,,,,L,61,46,237,247,105,78,183,4,2,183,0.02934116596588865,0.03258045902475715,0.061921624990645796,0.062307999993208796,32812,47336,32,64,False,True,False,False,32812,32,False,64,0.01,,160,0,False,total_elems,32812,47336,1,1,,,,0.0,32,4,32812,1214,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.342129042022862,absorbing,,,,,,,L,62,46,237,247,107,78,185,6,2,185,0.028654124995227903,0.03140870900824666,0.06006283400347456,0.06045179202919826,41324,49396,63,64,False,True,False,False,41324,63,False,64,0.01,,160,0,False,total_elems,41324,49396,1,1,,,,0.0,63,4,41324,1258,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.422744583978783,absorbing,,,,,,,R,62,47,237,247,107,80,187,8,2,187,0.039616875001229346,0.03352808399358764,0.07314495899481699,0.07352145801996812,57384,38904,62,53,False,False,False,False,38904,53,False,64,0.01,,160,0,False,total_elems,57384,38904,1,1,,,,0.0,53,4,38904,1256,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.50600991700776,absorbing,,,,,,,R,62,48,237,247,107,82,189,8,2,189,0.046980374958366156,0.02809400000842288,0.07507437496678904,0.07545791700249538,48356,47048,60,48,False,False,False,False,47048,48,False,64,0.01,,160,0,False,total_elems,48356,47048,1,1,,,,0.0,48,4,47048,1334,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.60119879199192,absorbing,,,,,,,L,63,48,237,247,111,82,193,5,4,193,0.05044529202859849,0.03712387499399483,0.08756916702259332,0.08796104101929814,53880,59464,59,64,False,True,False,False,53880,59,False,64,0.01,,160,0,False,total_elems,53880,59464,1,1,,,,0.0,59,4,53880,1406,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.687570500012953,absorbing,,,,,,,L,64,48,237,247,115,82,197,5,4,197,0.038132416957523674,0.040315833990462124,0.0784482509479858,0.07881591701880097,51636,66544,57,64,False,True,False,False,51636,57,False,64,0.01,,160,0,False,total_elems,51636,66544,1,1,,,,0.0,57,4,51636,1350,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.760125875007361,absorbing,,,,,,,L,65,48,237,247,115,82,197,8,0,197,0.025854834006167948,0.03896404104307294,0.06481887504924089,0.0651860409998335,44056,63412,55,64,False,True,False,False,44056,55,False,64,0.01,,160,0,False,total_elems,44056,63412,1,1,,,,0.0,55,4,44056,1258,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.829164333990775,absorbing,,,,,,,L,66,48,237,247,115,82,197,6,0,197,0.02461383299669251,0.036466916964855045,0.061080749961547554,0.06145654199644923,42360,59168,54,64,False,True,False,False,42360,54,False,64,0.01,,160,0,False,total_elems,42360,59168,1,1,,,,0.0,54,4,42360,1276,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.895824374980293,absorbing,,,,,,,L,67,48,237,247,115,82,197,7,0,197,0.02491295797517523,0.033665541966911405,0.05857849994208664,0.05893945798743516,45328,51960,54,64,False,True,False,False,45328,54,False,64,0.01,,160,0,False,total_elems,45328,51960,1,1,,,,0.0,54,4,45328,1292,158,40,,,0,0,,,,,,,,,,,,,,,,,,
10.971941750030965,absorbing,,,,,,,R,67,49,237,247,115,83,198,11,1,198,0.03187341697048396,0.0365372920059599,0.06841070897644386,0.06875974999275059,57556,53260,56,62,False,False,False,False,53260,62,False,64,0.01,,160,0,False,total_elems,57556,53260,1,1,,,,0.0,62,4,53260,1338,158,40,,,0,0,,,,,,,,,,,,,,,,,,
11.053066416992806,absorbing,,,,,,,R,67,50,237,247,115,86,201,11,3,201,0.032861042011063546,0.040653874981217086,0.07351491699228063,0.07391416700556874,59352,56844,59,64,False,True,False,False,56844,64,True,64,0.01,,160,0,False,total_elems,59352,56844,1,1,,,,0.0,64,4,56844,1404,158,40,,,0,0,,,,,,,,,,,,,,,,,,
11.151597167016007,absorbing,,,,,,,L,68,50,237,247,117,86,203,7,2,203,0.03531741601182148,0.05515149998245761,0.09046891599427909,0.09082237503025681,59308,75164,58,64,False,True,False,False,59308,58,False,64,0.01,,160,0,False,total_elems,59308,75164,1,1,,,,0.0,58,4,59308,1458,158,40,,,0,0,,,,,,,,,,,,,,,,,,
11.25606358400546,absorbing,,,,,,,R,68,51,237,247,117,92,209,7,6,209,0.04261941701406613,0.0538799159694463,0.09649933298351243,0.09685454197460786,76384,70792,64,61,True,False,False,False,70792,61,False,64,0.01,,160,0,False,total_elems,76384,70792,1,1,,,,0.0,61,4,70792,1570,158,40,,,0,0,,,,,,,,,,,,,,,,,,
11.359599124989472,absorbing,,,,,,,R,68,52,237,247,117,93,210,9,1,210,0.0442621250404045,0.051240709028206766,0.09550283406861126,0.09595533303217962,79336,65312,64,64,True,True,False,False,65312,64,True,64,0.01,,160,0,False,total_elems,79336,65312,1,1,,,,0.0,64,4,65312,1534,158,40,,,0,0,,,,,,,,,,,,,,,,,,
11.468586917035282,absorbing,,,,,,,L,69,52,237,247,119,93,212,6,2,212,0.046518417017068714,0.05456779198721051,0.10108620900427923,0.10148541699163616,69496,86244,64,64,True,True,False,False,69496,64,True,64,0.01,,160,0,False,total_elems,69496,86244,1,1,,,,0.0,64,4,69496,1598,158,40,,,0,0,,,,,,,,,,,,,,,,,,
11.608415791997686,absorbing,,,,,,,R,69,53,237,247,119,95,214,8,2,214,0.07349450001493096,0.05792208400089294,0.1314165840158239,0.13185199996223673,98344,97604,64,64,True,True,False,False,97604,64,True,64,0.01,,160,0,False,total_elems,98344,97604,1,1,,,,0.0,64,4,97604,1762,158,40,,,0,0,,,,,,,,,,,,,,,,,,
11.764606292010285,absorbing,,,,,,,L,70,53,237,247,120,95,215,5,1,215,0.10122566699283198,0.04630512499716133,0.1475307919899933,0.14792629197472706,90604,97172,64,64,True,True,False,False,90604,64,True,64,0.01,,160,0,False,total_elems,90604,97172,1,1,,,,0.0,64,4,90604,1706,158,40,,,0,0,,,,,,,,,,,,,,,,,,
11.896266249998007,absorbing,,,,,,,R,70,54,237,247,120,98,218,5,3,218,0.07499641599133611,0.048205707978922874,0.12320212397025898,0.12360187497688457,82296,80448,64,63,True,False,False,False,80448,63,False,64,0.01,,160,0,False,total_elems,82296,80448,1,1,,,,0.0,63,4,80448,1654,158,40,,,0,0,,,,,,,,,,,,,,,,,,
12.032299917016644,absorbing,,,,,,,R,70,55,237,247,120,101,221,5,3,221,0.07610808295430616,0.051139999995939434,0.1272480829502456,0.12761466699885204,84884,78780,64,58,True,False,False,False,78780,58,False,64,0.01,,160,0,False,total_elems,84884,78780,1,1,,,,0.0,58,4,78780,1686,158,40,,,0,0,,,,,,,,,,,,,,,,,,
12.14912491699215,absorbing,,,,,,,R,70,56,237,247,120,103,223,4,2,223,0.06776216701837257,0.04060333297820762,0.10836549999658018,0.10878683300688863,84416,72776,53,54,False,False,False,False,72776,54,False,64,0.01,,160,0,False,total_elems,84416,72776,1,1,,,,0.0,54,4,72776,1632,158,40,,,0,0,,,,,,,,,,,,,,,,,,
12.2552922089817,absorbing,,,,,,,R,70,57,237,247,120,104,224,4,1,224,0.06168866605730727,0.03579529095441103,0.0974839570117183,0.097843625000678,78348,75552,49,60,False,False,False,False,75552,60,False,64,0.01,,160,0,False,total_elems,78348,75552,1,1,,,,0.0,60,4,75552,1652,158,40,,,0,0,,,,,,,,,,,,,,,,,,
12.43172091699671,absorbing,,,,,,,L,71,57,237,247,122,104,226,4,2,226,0.11965304100885987,0.04825320799136534,0.16790624900022522,0.16834916698280722,79544,102928,60,64,False,True,False,False,79544,60,False,64,0.01,,160,0,False,total_elems,79544,102928,1,1,,,,0.0,60,4,79544,1668,158,40,,,0,0,,,,,,,,,,,,,,,,,,
12.528615541988984,absorbing,,,,,,,L,72,57,237,247,122,104,226,6,0,226,0.037947333010379225,0.050386832968797535,0.08833416597917676,0.08875429100589827,64200,97924,58,64,False,True,False,False,64200,58,False,64,0.01,,160,0,False,total_elems,64200,97924,1,1,,,,0.0,58,4,64200,1532,158,40,,,0,0,,,,,,,,,,,,,,,,,,
12.622724000015296,absorbing,,,,,,,L,73,57,237,247,122,104,226,7,0,226,0.04337987501639873,0.042364416003692895,0.08574429102009162,0.08612970798276365,62644,88140,64,64,True,True,False,False,62644,64,True,64,0.01,,160,0,False,total_elems,62644,88140,1,1,,,,0.0,64,4,62644,1512,158,40,,,0,0,,,,,,,,,,,,,,,,,,
12.748430375009775,absorbing,,,,,,,L,74,57,237,247,124,104,228,5,2,228,0.07323145802365616,0.043278458004351705,0.11650991602800786,0.1169001660309732,52600,86060,44,64,False,True,False,False,52600,44,False,64,0.01,,160,0,False,total_elems,52600,86060,1,1,,,,0.0,44,4,52600,1424,158,40,,,0,0,,,,,,,,,,,,,,,,,,
12.825445084017701,absorbing,,,,,,,L,75,57,237,247,125,104,229,7,1,229,0.031236875045578927,0.037146917020436376,0.0683837920660153,0.06876687495969236,46456,66444,41,60,False,False,False,False,46456,41,False,64,0.01,,160,0,False,total_elems,46456,66444,1,1,,,,0.0,41,4,46456,1372,158,40,,,0,0,,,,,,,,,,,,,,,,,,
12.900166750012431,absorbing,,,,,,,L,76,57,237,247,126,104,230,7,1,230,0.031210374960210174,0.03445812501013279,0.06566849997034296,0.06605454196687788,43124,63084,38,58,False,False,False,False,43124,38,False,64,0.01,,160,0,False,total_elems,43124,63084,1,1,,,,0.0,38,4,43124,1332,158,40,,,0,0,,,,,,,,,,,,,,,,,,
12.98116399999708,absorbing,,,,,,,L,77,57,237,247,128,104,232,5,2,232,0.04003987496253103,0.03224612498888746,0.07228599995141849,0.07266762503422797,41616,55412,36,52,False,False,False,False,41616,36,False,64,0.01,,160,0,False,total_elems,41616,55412,1,1,,,,0.0,36,4,41616,1312,158,40,,,0,0,,,,,,,,,,,,,,,,,,
13.04952158400556,absorbing,,,,,,,L,78,57,237,247,129,104,233,6,1,233,0.028536957979667932,0.031150457973126322,0.059687415952794254,0.060072457999922335,43700,54276,39,52,False,False,False,False,43700,39,False,64,0.01,,160,0,False,total_elems,43700,54276,1,1,,,,0.0,39,4,43700,1376,158,40,,,0,0,,,,,,,,,,,,,,,,,,
13.13295029202709,absorbing,,,,,,,L,79,57,237,247,131,104,235,9,2,235,0.04171841696370393,0.03298279200680554,0.07470120897050947,0.07509687496349216,51676,58684,46,52,False,False,False,False,51676,46,False,64,0.01,,160,0,False,total_elems,51676,58684,1,1,,,,0.0,46,4,51676,1444,158,40,,,0,0,,,,,,,,,,,,,,,,,,
13.221624042023905,absorbing,,,,,,,L,80,57,237,247,133,104,237,8,2,237,0.038913417025469244,0.040880999993532896,0.07979441701900214,0.08015770901693031,61876,71276,55,64,False,True,False,False,61876,55,False,64,0.01,,160,0,False,total_elems,61876,71276,1,1,,,,0.0,55,4,61876,1538,158,40,,,0,0,,,,,,,,,,,,,,,,,,
13.333204458991531,absorbing,,,,,,,R,80,58,237,247,133,106,239,6,2,239,0.05853908299468458,0.044063417008146644,0.10260250000283122,0.10302658303407952,91672,73384,64,64,True,True,False,False,73384,64,True,64,0.01,,160,0,False,total_elems,91672,73384,1,1,,,,0.0,64,4,73384,1632,158,40,,,0,0,,,,,,,,,,,,,,,,,,
13.45323870901484,absorbing,,,,,,,R,80,59,237,247,133,110,243,4,4,243,0.06224829197162762,0.04889633401762694,0.11114462598925456,0.11151370796142146,85944,79636,64,63,True,False,False,False,79636,63,False,64,0.01,,160,0,False,total_elems,85944,79636,1,1,,,,0.0,63,4,79636,1696,158,40,,,0,0,,,,,,,,,,,,,,,,,,
13.58353529201122,absorbing,,,,,,,R,80,60,237,247,133,112,245,5,2,245,0.07395649998215958,0.04713525000261143,0.12109174998477101,0.12146837497130036,82724,74864,64,62,True,False,False,False,74864,62,False,64,0.01,,160,0,False,total_elems,82724,74864,1,1,,,,0.0,62,4,74864,1632,158,40,,,0,0,,,,,,,,,,,,,,,,,,
13.720464834012091,absorbing,,,,,,,L,81,60,237,247,135,112,247,6,2,247,0.07672800001455471,0.03903754201019183,0.11576554202474654,0.11614725005347282,74708,77712,64,60,True,False,False,False,74708,64,True,64,0.01,,160,0,False,total_elems,74708,77712,1,1,,,,0.0,64,4,74708,1608,158,40,,,0,0,,,,,,,,,,,,,,,,,,
13.84915775002446,absorbing,,,,,,,R,81,61,237,247,135,115,250,4,3,250,0.07932162494398654,0.0400963329593651,0.11941795790335163,0.11986887501552701,72144,68312,64,58,True,False,False,False,68312,58,False,64,0.01,,160,0,False,total_elems,72144,68312,1,1,,,,0.0,58,4,68312,1598,158,40,,,0,0,,,,,,,,,,,,,,,,,,
13.959765084029641,absorbing,,,,,,,R,81,62,237,247,135,117,252,5,2,252,0.06503408297430724,0.036288291041273624,0.10132237401558086,0.10171583300689235,71568,66132,60,54,False,False,False,False,66132,54,False,64,0.01,,160,0,False,total_elems,71568,66132,1,1,,,,0.0,54,4,66132,1596,158,40,,,0,0,,,,,,,,,,,,,,,,,,
14.071369250013959,absorbing,,,,,,,L,82,62,237,247,138,117,255,6,3,255,0.06266079196939245,0.03962399996817112,0.10228479193756357,0.10264595795888454,68164,70356,54,54,False,False,False,False,68164,54,False,64,0.01,,160,0,False,total_elems,68164,70356,1,1,,,,0.0,54,4,68164,1616,158,40,,,0,0,,,,,,,,,,,,,,,,,,
14.167334125027992,absorbing,,,,,,,L,83,62,237,247,141,117,258,4,3,258,0.04569458297919482,0.04104124999139458,0.0867358329705894,0.08720216702204198,67460,71208,50,53,False,False,False,False,67460,50,False,64,0.01,,160,0,False,total_elems,67460,71208,1,1,,,,0.0,50,4,67460,1620,158,40,,,0,0,,,,,,,,,,,,,,,,,,
