start,stop,wires,status,accepted,old_two_qubit,new_two_qubit,fidelity,permutation,reason
1623,1629,"(7, 8, 15)",unavailable_no_bqskit,False,2,,,"(7, 8, 15)",qiskit fallback is exact for two wires only; BQSKit unavailable
1629,1636,"(12, 39, 40)",unavailable_no_bqskit,False,2,,,"(12, 39, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
1637,1642,"(11, 37, 49)",unavailable_no_bqskit,False,2,,,"(11, 37, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
1644,1651,"(11, 21, 37)",unavailable_no_bqskit,False,2,,,"(11, 21, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
1655,1661,"(23, 36, 49)",unavailable_no_bqskit,False,2,,,"(23, 36, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
1668,1675,"(3, 43, 50)",unavailable_no_bqskit,False,2,,,"(3, 43, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
1675,1681,"(20, 23, 53)",unavailable_no_bqskit,False,2,,,"(20, 23, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
1681,1687,"(22, 37, 53)",unavailable_no_bqskit,False,2,,,"(22, 37, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
1689,1696,"(0, 53, 55)",unavailable_no_bqskit,False,2,,,"(0, 53, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
1696,1701,"(0, 5, 44)",unavailable_no_bqskit,False,2,,,"(0, 5, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
1701,1705,"(5, 17, 42)",unavailable_no_bqskit,False,2,,,"(5, 17, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
1712,1717,"(34, 41, 44)",unavailable_no_bqskit,False,2,,,"(34, 41, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
1717,1723,"(7, 23, 34)",unavailable_no_bqskit,False,2,,,"(7, 23, 34)",qiskit fallback is exact for two wires only; BQSKit unavailable
1723,1730,"(32, 34, 41)",unavailable_no_bqskit,False,2,,,"(32, 34, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
1732,1738,"(35, 43, 44)",unavailable_no_bqskit,False,2,,,"(35, 43, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
1746,1751,"(0, 13, 48)",unavailable_no_bqskit,False,2,,,"(0, 13, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
1751,1757,"(13, 31, 37)",unavailable_no_bqskit,False,2,,,"(13, 31, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
1760,1766,"(14, 24, 48)",unavailable_no_bqskit,False,2,,,"(14, 24, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
1766,1772,"(4, 10, 24)",unavailable_no_bqskit,False,2,,,"(4, 10, 24)",qiskit fallback is exact for two wires only; BQSKit unavailable
1772,1778,"(16, 48, 49)",unavailable_no_bqskit,False,2,,,"(16, 48, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
1786,1791,"(18, 51, 55)",unavailable_no_bqskit,False,2,,,"(18, 51, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
1791,1797,"(0, 18, 30)",unavailable_no_bqskit,False,2,,,"(0, 18, 30)",qiskit fallback is exact for two wires only; BQSKit unavailable
1797,1803,"(13, 18, 36)",unavailable_no_bqskit,False,2,,,"(13, 18, 36)",qiskit fallback is exact for two wires only; BQSKit unavailable
1803,1809,"(0, 5, 40)",unavailable_no_bqskit,False,2,,,"(0, 5, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
1809,1814,"(30, 33, 47)",unavailable_no_bqskit,False,2,,,"(30, 33, 47)",qiskit fallback is exact for two wires only; BQSKit unavailable
1814,1820,"(7, 30, 36)",unavailable_no_bqskit,False,2,,,"(7, 30, 36)",qiskit fallback is exact for two wires only; BQSKit unavailable
1827,1832,"(6, 42, 51)",unavailable_no_bqskit,False,2,,,"(6, 42, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
1832,1836,"(6, 27, 33)",unavailable_no_bqskit,False,2,,,"(6, 27, 33)",qiskit fallback is exact for two wires only; BQSKit unavailable
1836,1842,"(5, 6, 17)",unavailable_no_bqskit,False,2,,,"(5, 6, 17)",qiskit fallback is exact for two wires only; BQSKit unavailable
1843,1850,"(14, 33, 42)",unavailable_no_bqskit,False,2,,,"(14, 33, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
1860,1865,"(2, 44, 51)",unavailable_no_bqskit,False,2,,,"(2, 44, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
1865,1870,"(2, 16, 33)",unavailable_no_bqskit,False,2,,,"(2, 16, 33)",qiskit fallback is exact for two wires only; BQSKit unavailable
1870,1876,"(2, 16, 22)",unavailable_no_bqskit,False,2,,,"(2, 16, 22)",qiskit fallback is exact for two wires only; BQSKit unavailable
1877,1884,"(20, 43, 44)",unavailable_no_bqskit,False,2,,,"(20, 43, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
1884,1890,"(22, 34, 44)",unavailable_no_bqskit,False,2,,,"(22, 34, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
1891,1896,"(29, 38, 55)",unavailable_no_bqskit,False,2,,,"(29, 38, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
1896,1901,"(11, 29, 52)",unavailable_no_bqskit,False,2,,,"(11, 29, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1901,1908,"(19, 31, 38)",unavailable_no_bqskit,False,2,,,"(19, 31, 38)",qiskit fallback is exact for two wires only; BQSKit unavailable
1908,1914,"(4, 11, 47)",unavailable_no_bqskit,False,2,,,"(4, 11, 47)",qiskit fallback is exact for two wires only; BQSKit unavailable
1914,1918,"(19, 29, 50)",unavailable_no_bqskit,False,2,,,"(19, 29, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
1926,1933,"(15, 31, 52)",unavailable_no_bqskit,False,2,,,"(15, 31, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1933,1942,"(11, 39, 52)",unavailable_no_bqskit,False,3,,,"(11, 39, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1942,1947,"(20, 49, 52)",unavailable_no_bqskit,False,2,,,"(20, 49, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1947,1954,"(22, 49, 52)",unavailable_no_bqskit,False,2,,,"(22, 49, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1954,1960,"(2, 4, 52)",unavailable_no_bqskit,False,2,,,"(2, 4, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1960,1965,"(46, 54, 55)",unavailable_no_bqskit,False,2,,,"(46, 54, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
1965,1969,"(9, 40, 46)",unavailable_no_bqskit,False,2,,,"(9, 40, 46)",qiskit fallback is exact for two wires only; BQSKit unavailable
1969,1975,"(9, 18, 34)",unavailable_no_bqskit,False,2,,,"(9, 18, 34)",qiskit fallback is exact for two wires only; BQSKit unavailable
1982,1987,"(12, 27, 46)",unavailable_no_bqskit,False,2,,,"(12, 27, 46)",qiskit fallback is exact for two wires only; BQSKit unavailable
1989,1999,"(14, 27, 29)",unavailable_no_bqskit,False,3,,,"(14, 27, 29)",qiskit fallback is exact for two wires only; BQSKit unavailable
2000,2007,"(0, 45, 46)",unavailable_no_bqskit,False,2,,,"(0, 45, 46)",qiskit fallback is exact for two wires only; BQSKit unavailable
2007,2012,"(38, 51, 54)",unavailable_no_bqskit,False,2,,,"(38, 51, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2012,2018,"(30, 36, 38)",unavailable_no_bqskit,False,2,,,"(30, 36, 38)",qiskit fallback is exact for two wires only; BQSKit unavailable
2018,2023,"(6, 38, 53)",unavailable_no_bqskit,False,2,,,"(6, 38, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2024,2031,"(5, 27, 53)",unavailable_no_bqskit,False,2,,,"(5, 27, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2031,2036,"(13, 24, 54)",unavailable_no_bqskit,False,2,,,"(13, 24, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2043,2049,"(33, 37, 54)",unavailable_no_bqskit,False,2,,,"(33, 37, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2052,2059,"(39, 40, 54)",unavailable_no_bqskit,False,2,,,"(39, 40, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2062,2068,"(1, 28, 55)",unavailable_no_bqskit,False,2,,,"(1, 28, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2068,2074,"(15, 28, 35)",unavailable_no_bqskit,False,2,,,"(15, 28, 35)",qiskit fallback is exact for two wires only; BQSKit unavailable
2074,2080,"(0, 26, 35)",unavailable_no_bqskit,False,2,,,"(0, 26, 35)",qiskit fallback is exact for two wires only; BQSKit unavailable
2080,2086,"(12, 27, 35)",unavailable_no_bqskit,False,2,,,"(12, 27, 35)",qiskit fallback is exact for two wires only; BQSKit unavailable
2086,2091,"(1, 50, 51)",unavailable_no_bqskit,False,2,,,"(1, 50, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
2091,2100,"(1, 4, 41)",unavailable_no_bqskit,False,3,,,"(1, 4, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
2100,2105,"(13, 39, 41)",unavailable_no_bqskit,False,2,,,"(13, 39, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
2112,2117,"(46, 47, 51)",unavailable_no_bqskit,False,2,,,"(46, 47, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
2123,2130,"(2, 48, 51)",unavailable_no_bqskit,False,2,,,"(2, 48, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
2131,2137,"(3, 21, 55)",unavailable_no_bqskit,False,2,,,"(3, 21, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2137,2143,"(3, 10, 25)",unavailable_no_bqskit,False,2,,,"(3, 10, 25)",qiskit fallback is exact for two wires only; BQSKit unavailable
2143,2148,"(23, 25, 32)",unavailable_no_bqskit,False,2,,,"(23, 25, 32)",qiskit fallback is exact for two wires only; BQSKit unavailable
2148,2152,"(18, 21, 31)",unavailable_no_bqskit,False,2,,,"(18, 21, 31)",qiskit fallback is exact for two wires only; BQSKit unavailable
2152,2158,"(0, 9, 18)",unavailable_no_bqskit,False,2,,,"(0, 9, 18)",qiskit fallback is exact for two wires only; BQSKit unavailable
2159,2164,"(10, 31, 45)",unavailable_no_bqskit,False,2,,,"(10, 31, 45)",qiskit fallback is exact for two wires only; BQSKit unavailable
2164,2169,"(2, 10, 40)",unavailable_no_bqskit,False,2,,,"(2, 10, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
2171,2176,"(31, 34, 47)",unavailable_no_bqskit,False,2,,,"(31, 34, 47)",qiskit fallback is exact for two wires only; BQSKit unavailable
2176,2180,"(21, 25, 36)",unavailable_no_bqskit,False,2,,,"(21, 25, 36)",qiskit fallback is exact for two wires only; BQSKit unavailable
2186,2193,"(23, 32, 45)",unavailable_no_bqskit,False,2,,,"(23, 32, 45)",qiskit fallback is exact for two wires only; BQSKit unavailable
2194,2199,"(8, 28, 55)",unavailable_no_bqskit,False,2,,,"(8, 28, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2199,2204,"(3, 7, 8)",unavailable_no_bqskit,False,2,,,"(3, 7, 8)",qiskit fallback is exact for two wires only; BQSKit unavailable
2204,2208,"(7, 22, 26)",unavailable_no_bqskit,False,2,,,"(7, 22, 26)",qiskit fallback is exact for two wires only; BQSKit unavailable
2213,2219,"(8, 20, 24)",unavailable_no_bqskit,False,2,,,"(8, 20, 24)",qiskit fallback is exact for two wires only; BQSKit unavailable
2222,2228,"(17, 28, 30)",unavailable_no_bqskit,False,2,,,"(17, 28, 30)",qiskit fallback is exact for two wires only; BQSKit unavailable
2228,2233,"(11, 28, 44)",unavailable_no_bqskit,False,2,,,"(11, 28, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
2237,2241,"(20, 24, 33)",unavailable_no_bqskit,False,2,,,"(20, 24, 33)",qiskit fallback is exact for two wires only; BQSKit unavailable
2241,2246,"(0, 18, 20)",unavailable_no_bqskit,False,2,,,"(0, 18, 20)",qiskit fallback is exact for two wires only; BQSKit unavailable
2250,2255,"(24, 38, 46)",unavailable_no_bqskit,False,2,,,"(24, 38, 46)",qiskit fallback is exact for two wires only; BQSKit unavailable
2262,2266,"(30, 33, 36)",unavailable_no_bqskit,False,2,,,"(30, 33, 36)",qiskit fallback is exact for two wires only; BQSKit unavailable
2266,2272,"(10, 20, 30)",unavailable_no_bqskit,False,2,,,"(10, 20, 30)",qiskit fallback is exact for two wires only; BQSKit unavailable
2283,2289,"(17, 44, 48)",unavailable_no_bqskit,False,2,,,"(17, 44, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2289,2295,"(22, 28, 49)",unavailable_no_bqskit,False,2,,,"(22, 28, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
2295,2304,"(2, 17, 51)",unavailable_no_bqskit,False,3,,,"(2, 17, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
2305,2309,"(6, 11, 54)",unavailable_no_bqskit,False,2,,,"(6, 11, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2309,2313,"(6, 21, 32)",unavailable_no_bqskit,False,2,,,"(6, 21, 32)",qiskit fallback is exact for two wires only; BQSKit unavailable
2318,2325,"(11, 32, 34)",unavailable_no_bqskit,False,2,,,"(11, 32, 34)",qiskit fallback is exact for two wires only; BQSKit unavailable
2325,2332,"(25, 39, 54)",unavailable_no_bqskit,False,2,,,"(25, 39, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2332,2338,"(18, 21, 54)",unavailable_no_bqskit,False,2,,,"(18, 21, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2338,2344,"(15, 50, 55)",unavailable_no_bqskit,False,2,,,"(15, 50, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2344,2348,"(35, 43, 50)",unavailable_no_bqskit,False,2,,,"(35, 43, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
2348,2354,"(9, 26, 35)",unavailable_no_bqskit,False,2,,,"(9, 26, 35)",qiskit fallback is exact for two wires only; BQSKit unavailable
2357,2364,"(1, 23, 43)",unavailable_no_bqskit,False,2,,,"(1, 23, 43)",qiskit fallback is exact for two wires only; BQSKit unavailable
2367,2373,"(37, 40, 50)",unavailable_no_bqskit,False,2,,,"(37, 40, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
2373,2382,"(2, 40, 44)",unavailable_no_bqskit,False,3,,,"(2, 40, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
2382,2388,"(29, 43, 50)",unavailable_no_bqskit,False,2,,,"(29, 43, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
2388,2394,"(6, 25, 43)",unavailable_no_bqskit,False,2,,,"(6, 25, 43)",qiskit fallback is exact for two wires only; BQSKit unavailable
2398,2403,"(15, 42, 55)",unavailable_no_bqskit,False,2,,,"(15, 42, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2403,2407,"(3, 15, 53)",unavailable_no_bqskit,False,2,,,"(3, 15, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2407,2412,"(3, 12, 17)",unavailable_no_bqskit,False,2,,,"(3, 12, 17)",qiskit fallback is exact for two wires only; BQSKit unavailable
2417,2422,"(14, 16, 42)",unavailable_no_bqskit,False,2,,,"(14, 16, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2422,2426,"(14, 27, 50)",unavailable_no_bqskit,False,2,,,"(14, 27, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
2426,2432,"(0, 16, 52)",unavailable_no_bqskit,False,2,,,"(0, 16, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
2436,2441,"(31, 41, 42)",unavailable_no_bqskit,False,2,,,"(31, 41, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2441,2446,"(31, 34, 49)",unavailable_no_bqskit,False,2,,,"(31, 34, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
2446,2453,"(12, 30, 41)",unavailable_no_bqskit,False,2,,,"(12, 30, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
2453,2459,"(27, 28, 42)",unavailable_no_bqskit,False,2,,,"(27, 28, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2463,2469,"(6, 49, 51)",unavailable_no_bqskit,False,2,,,"(6, 49, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
2478,2484,"(23, 46, 53)",unavailable_no_bqskit,False,2,,,"(23, 46, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2484,2489,"(3, 44, 46)",unavailable_no_bqskit,False,2,,,"(3, 44, 46)",qiskit fallback is exact for two wires only; BQSKit unavailable
2493,2500,"(7, 14, 53)",unavailable_no_bqskit,False,2,,,"(7, 14, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2503,2509,"(11, 23, 54)",unavailable_no_bqskit,False,2,,,"(11, 23, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2512,2517,"(8, 19, 55)",unavailable_no_bqskit,False,2,,,"(8, 19, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2523,2529,"(8, 29, 36)",unavailable_no_bqskit,False,2,,,"(8, 29, 36)",qiskit fallback is exact for two wires only; BQSKit unavailable
2533,2538,"(9, 19, 38)",unavailable_no_bqskit,False,2,,,"(9, 19, 38)",qiskit fallback is exact for two wires only; BQSKit unavailable
2541,2547,"(0, 9, 33)",unavailable_no_bqskit,False,2,,,"(0, 9, 33)",qiskit fallback is exact for two wires only; BQSKit unavailable
2549,2556,"(15, 36, 38)",unavailable_no_bqskit,False,2,,,"(15, 36, 38)",qiskit fallback is exact for two wires only; BQSKit unavailable
2556,2562,"(0, 10, 15)",unavailable_no_bqskit,False,2,,,"(0, 10, 15)",qiskit fallback is exact for two wires only; BQSKit unavailable
2562,2566,"(15, 30, 49)",unavailable_no_bqskit,False,2,,,"(15, 30, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
2570,2577,"(17, 25, 38)",unavailable_no_bqskit,False,2,,,"(17, 25, 38)",qiskit fallback is exact for two wires only; BQSKit unavailable
2577,2582,"(9, 17, 39)",unavailable_no_bqskit,False,2,,,"(9, 17, 39)",qiskit fallback is exact for two wires only; BQSKit unavailable
2582,2588,"(9, 17, 34)",unavailable_no_bqskit,False,2,,,"(9, 17, 34)",qiskit fallback is exact for two wires only; BQSKit unavailable
2588,2592,"(17, 34, 54)",unavailable_no_bqskit,False,2,,,"(17, 34, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2597,2603,"(20, 36, 42)",unavailable_no_bqskit,False,2,,,"(20, 36, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2611,2617,"(5, 45, 55)",unavailable_no_bqskit,False,2,,,"(5, 45, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2617,2622,"(22, 45, 48)",unavailable_no_bqskit,False,2,,,"(22, 45, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2622,2627,"(7, 27, 45)",unavailable_no_bqskit,False,2,,,"(7, 27, 45)",qiskit fallback is exact for two wires only; BQSKit unavailable
2629,2636,"(7, 14, 45)",unavailable_no_bqskit,False,2,,,"(7, 14, 45)",qiskit fallback is exact for two wires only; BQSKit unavailable
2641,2646,"(4, 37, 55)",unavailable_no_bqskit,False,2,,,"(4, 37, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2646,2651,"(4, 13, 22)",unavailable_no_bqskit,False,2,,,"(4, 13, 22)",qiskit fallback is exact for two wires only; BQSKit unavailable
2651,2657,"(0, 12, 13)",unavailable_no_bqskit,False,2,,,"(0, 12, 13)",qiskit fallback is exact for two wires only; BQSKit unavailable
2664,2670,"(18, 24, 37)",unavailable_no_bqskit,False,2,,,"(18, 24, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
2670,2674,"(16, 18, 53)",unavailable_no_bqskit,False,2,,,"(16, 18, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2674,2679,"(6, 16, 44)",unavailable_no_bqskit,False,2,,,"(6, 16, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
2683,2690,"(27, 33, 37)",unavailable_no_bqskit,False,2,,,"(27, 33, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
2690,2694,"(2, 24, 41)",unavailable_no_bqskit,False,2,,,"(2, 24, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
2703,2708,"(4, 26, 47)",unavailable_no_bqskit,False,2,,,"(4, 26, 47)",qiskit fallback is exact for two wires only; BQSKit unavailable
2708,2713,"(25, 26, 41)",unavailable_no_bqskit,False,2,,,"(25, 26, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
2715,2721,"(25, 26, 39)",unavailable_no_bqskit,False,2,,,"(25, 26, 39)",qiskit fallback is exact for two wires only; BQSKit unavailable
2729,2735,"(47, 49, 50)",unavailable_no_bqskit,False,2,,,"(47, 49, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
2735,2741,"(15, 47, 49)",unavailable_no_bqskit,False,2,,,"(15, 47, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
2741,2747,"(44, 47, 49)",unavailable_no_bqskit,False,2,,,"(44, 47, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
2748,2754,"(16, 27, 53)",unavailable_no_bqskit,False,2,,,"(16, 27, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2754,2760,"(6, 16, 44)",unavailable_no_bqskit,False,2,,,"(6, 16, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
2760,2766,"(44, 47, 49)",unavailable_no_bqskit,False,2,,,"(44, 47, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
2770,2775,"(5, 28, 55)",unavailable_no_bqskit,False,2,,,"(5, 28, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2775,2781,"(1, 3, 5)",unavailable_no_bqskit,False,2,,,"(1, 3, 5)",qiskit fallback is exact for two wires only; BQSKit unavailable
2781,2786,"(5, 13, 23)",unavailable_no_bqskit,False,2,,,"(5, 13, 23)",qiskit fallback is exact for two wires only; BQSKit unavailable
2789,2795,"(1, 14, 19)",unavailable_no_bqskit,False,2,,,"(1, 14, 19)",qiskit fallback is exact for two wires only; BQSKit unavailable
2795,2801,"(5, 13, 19)",unavailable_no_bqskit,False,2,,,"(5, 13, 19)",qiskit fallback is exact for two wires only; BQSKit unavailable
2804,2810,"(28, 29, 48)",unavailable_no_bqskit,False,2,,,"(28, 29, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2810,2816,"(0, 12, 29)",unavailable_no_bqskit,False,2,,,"(0, 12, 29)",qiskit fallback is exact for two wires only; BQSKit unavailable
2820,2825,"(1, 14, 37)",unavailable_no_bqskit,False,2,,,"(1, 14, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
2825,2830,"(1, 5, 19)",unavailable_no_bqskit,False,2,,,"(1, 5, 19)",qiskit fallback is exact for two wires only; BQSKit unavailable
2833,2840,"(1, 19, 25)",unavailable_no_bqskit,False,2,,,"(1, 19, 25)",qiskit fallback is exact for two wires only; BQSKit unavailable
2840,2846,"(7, 37, 45)",unavailable_no_bqskit,False,2,,,"(7, 37, 45)",qiskit fallback is exact for two wires only; BQSKit unavailable
2846,2852,"(7, 14, 37)",unavailable_no_bqskit,False,2,,,"(7, 14, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
2852,2857,"(1, 25, 39)",unavailable_no_bqskit,False,2,,,"(1, 25, 39)",qiskit fallback is exact for two wires only; BQSKit unavailable
2864,2869,"(28, 33, 42)",unavailable_no_bqskit,False,2,,,"(28, 33, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2871,2879,"(28, 33, 42)",unavailable_no_bqskit,False,2,,,"(28, 33, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2883,2890,"(36, 43, 48)",unavailable_no_bqskit,False,2,,,"(36, 43, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2890,2894,"(29, 41, 48)",unavailable_no_bqskit,False,2,,,"(29, 41, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2902,2907,"(8, 52, 55)",unavailable_no_bqskit,False,2,,,"(8, 52, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2907,2912,"(8, 23, 40)",unavailable_no_bqskit,False,2,,,"(8, 23, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
2915,2921,"(36, 40, 48)",unavailable_no_bqskit,False,2,,,"(36, 40, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2921,2926,"(8, 23, 40)",unavailable_no_bqskit,False,2,,,"(8, 23, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
2926,2932,"(2, 23, 30)",unavailable_no_bqskit,False,2,,,"(2, 23, 30)",qiskit fallback is exact for two wires only; BQSKit unavailable
2932,2938,"(8, 36, 40)",unavailable_no_bqskit,False,2,,,"(8, 36, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
2938,2944,"(8, 13, 23)",unavailable_no_bqskit,False,2,,,"(8, 13, 23)",qiskit fallback is exact for two wires only; BQSKit unavailable
2948,2953,"(29, 41, 48)",unavailable_no_bqskit,False,2,,,"(29, 41, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2953,2959,"(5, 12, 29)",unavailable_no_bqskit,False,2,,,"(5, 12, 29)",qiskit fallback is exact for two wires only; BQSKit unavailable
2960,2967,"(14, 37, 48)",unavailable_no_bqskit,False,2,,,"(14, 37, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2967,2973,"(14, 41, 48)",unavailable_no_bqskit,False,2,,,"(14, 41, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2973,2979,"(10, 32, 52)",unavailable_no_bqskit,False,2,,,"(10, 32, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
2979,2986,"(10, 11, 18)",unavailable_no_bqskit,False,3,,,"(10, 11, 18)",qiskit fallback is exact for two wires only; BQSKit unavailable
2992,2999,"(0, 10, 18)",unavailable_no_bqskit,False,2,,,"(0, 10, 18)",qiskit fallback is exact for two wires only; BQSKit unavailable
2999,3003,"(11, 15, 18)",unavailable_no_bqskit,False,2,,,"(11, 15, 18)",qiskit fallback is exact for two wires only; BQSKit unavailable
3017,3025,"(10, 50, 52)",unavailable_no_bqskit,False,2,,,"(10, 50, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
3025,3031,"(31, 50, 52)",unavailable_no_bqskit,False,2,,,"(31, 50, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
3031,3036,"(10, 31, 52)",unavailable_no_bqskit,False,2,,,"(10, 31, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
3039,3046,"(11, 18, 52)",unavailable_no_bqskit,False,2,,,"(11, 18, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
3052,3057,"(21, 35, 55)",unavailable_no_bqskit,False,2,,,"(21, 35, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
3060,3067,"(24, 35, 46)",unavailable_no_bqskit,False,2,,,"(24, 35, 46)",qiskit fallback is exact for two wires only; BQSKit unavailable
3067,3073,"(24, 35, 51)",unavailable_no_bqskit,False,2,,,"(24, 35, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
3073,3077,"(3, 21, 51)",unavailable_no_bqskit,False,2,,,"(3, 21, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
3080,3087,"(7, 37, 45)",unavailable_no_bqskit,False,2,,,"(7, 37, 45)",qiskit fallback is exact for two wires only; BQSKit unavailable
