start,stop,wires,status,accepted,old_two_qubit,new_two_qubit,fidelity,permutation,reason
1800,1810,"(0, 10, 37, 41)",unavailable_no_bqskit,False,2,,,"(0, 10, 37, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
1810,1820,"(10, 12, 29, 74)",unavailable_no_bqskit,False,2,,,"(10, 12, 29, 74)",qiskit fallback is exact for two wires only; BQSKit unavailable
1820,1831,"(9, 10, 37, 48)",unavailable_no_bqskit,False,2,,,"(9, 10, 37, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
1831,1840,"(10, 21, 29, 34)",unavailable_no_bqskit,False,2,,,"(10, 21, 29, 34)",qiskit fallback is exact for two wires only; BQSKit unavailable
1840,1850,"(9, 48, 64, 78)",unavailable_no_bqskit,False,2,,,"(9, 48, 64, 78)",qiskit fallback is exact for two wires only; BQSKit unavailable
1850,1861,"(9, 11, 37, 77)",unavailable_no_bqskit,False,2,,,"(9, 11, 37, 77)",qiskit fallback is exact for two wires only; BQSKit unavailable
1861,1870,"(11, 16, 49, 64)",unavailable_no_bqskit,False,2,,,"(11, 16, 49, 64)",qiskit fallback is exact for two wires only; BQSKit unavailable
1870,1882,"(9, 27, 37)",unavailable_no_bqskit,False,2,,,"(9, 27, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
1882,1891,"(1, 9, 27, 37)",unavailable_no_bqskit,False,2,,,"(1, 9, 27, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
1891,1900,"(1, 2, 41, 73)",unavailable_no_bqskit,False,2,,,"(1, 2, 41, 73)",qiskit fallback is exact for two wires only; BQSKit unavailable
1900,1910,"(3, 4, 17, 48)",unavailable_no_bqskit,False,2,,,"(3, 4, 17, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
1910,1920,"(5, 6, 81, 94)",unavailable_no_bqskit,False,2,,,"(5, 6, 81, 94)",qiskit fallback is exact for two wires only; BQSKit unavailable
1920,1930,"(7, 8, 10, 74)",unavailable_no_bqskit,False,2,,,"(7, 8, 10, 74)",qiskit fallback is exact for two wires only; BQSKit unavailable
1930,1940,"(9, 11, 15, 60)",unavailable_no_bqskit,False,2,,,"(9, 11, 15, 60)",qiskit fallback is exact for two wires only; BQSKit unavailable
1940,1950,"(12, 13, 89, 91)",unavailable_no_bqskit,False,2,,,"(12, 13, 89, 91)",qiskit fallback is exact for two wires only; BQSKit unavailable
1950,1960,"(16, 18, 35, 53)",unavailable_no_bqskit,False,2,,,"(16, 18, 35, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
1960,1970,"(19, 21, 80, 87)",unavailable_no_bqskit,False,2,,,"(19, 21, 80, 87)",qiskit fallback is exact for two wires only; BQSKit unavailable
1970,1980,"(22, 23, 44, 52)",unavailable_no_bqskit,False,2,,,"(22, 23, 44, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1980,1990,"(24, 26, 42, 83)",unavailable_no_bqskit,False,2,,,"(24, 26, 42, 83)",qiskit fallback is exact for two wires only; BQSKit unavailable
1990,2000,"(27, 28, 36, 63)",unavailable_no_bqskit,False,2,,,"(27, 28, 36, 63)",qiskit fallback is exact for two wires only; BQSKit unavailable
2000,2010,"(29, 30, 84, 85)",unavailable_no_bqskit,False,2,,,"(29, 30, 84, 85)",qiskit fallback is exact for two wires only; BQSKit unavailable
2010,2020,"(31, 34, 64, 77)",unavailable_no_bqskit,False,2,,,"(31, 34, 64, 77)",qiskit fallback is exact for two wires only; BQSKit unavailable
2020,2030,"(37, 39, 67, 72)",unavailable_no_bqskit,False,2,,,"(37, 39, 67, 72)",qiskit fallback is exact for two wires only; BQSKit unavailable
2030,2040,"(40, 45, 46, 88)",unavailable_no_bqskit,False,2,,,"(40, 45, 46, 88)",qiskit fallback is exact for two wires only; BQSKit unavailable
2040,2050,"(47, 49, 56, 90)",unavailable_no_bqskit,False,2,,,"(47, 49, 56, 90)",qiskit fallback is exact for two wires only; BQSKit unavailable
2050,2060,"(54, 57, 76, 79)",unavailable_no_bqskit,False,2,,,"(54, 57, 76, 79)",qiskit fallback is exact for two wires only; BQSKit unavailable
2060,2070,"(59, 65, 75, 93)",unavailable_no_bqskit,False,2,,,"(59, 65, 75, 93)",qiskit fallback is exact for two wires only; BQSKit unavailable
2070,2080,"(70, 86, 96, 97)",unavailable_no_bqskit,False,2,,,"(70, 86, 96, 97)",qiskit fallback is exact for two wires only; BQSKit unavailable
2080,2090,"(0, 1, 4, 44)",unavailable_no_bqskit,False,2,,,"(0, 1, 4, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
2090,2100,"(2, 5, 14, 67)",unavailable_no_bqskit,False,2,,,"(2, 5, 14, 67)",qiskit fallback is exact for two wires only; BQSKit unavailable
2100,2110,"(7, 8, 62, 92)",unavailable_no_bqskit,False,2,,,"(7, 8, 62, 92)",qiskit fallback is exact for two wires only; BQSKit unavailable
2110,2120,"(9, 10, 33, 35)",unavailable_no_bqskit,False,2,,,"(9, 10, 33, 35)",qiskit fallback is exact for two wires only; BQSKit unavailable
2120,2130,"(17, 19, 31, 68)",unavailable_no_bqskit,False,2,,,"(17, 19, 31, 68)",qiskit fallback is exact for two wires only; BQSKit unavailable
2130,2140,"(20, 23, 24, 55)",unavailable_no_bqskit,False,2,,,"(20, 23, 24, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2140,2150,"(30, 32, 38, 42)",unavailable_no_bqskit,False,2,,,"(30, 32, 38, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2150,2160,"(36, 37, 49, 86)",unavailable_no_bqskit,False,2,,,"(36, 37, 49, 86)",qiskit fallback is exact for two wires only; BQSKit unavailable
2160,2170,"(39, 40, 52, 71)",unavailable_no_bqskit,False,2,,,"(39, 40, 52, 71)",qiskit fallback is exact for two wires only; BQSKit unavailable
2170,2180,"(43, 47, 81, 94)",unavailable_no_bqskit,False,2,,,"(43, 47, 81, 94)",qiskit fallback is exact for two wires only; BQSKit unavailable
2180,2190,"(51, 54, 57, 83)",unavailable_no_bqskit,False,2,,,"(51, 54, 57, 83)",qiskit fallback is exact for two wires only; BQSKit unavailable
2190,2200,"(58, 59, 60, 96)",unavailable_no_bqskit,False,2,,,"(58, 59, 60, 96)",qiskit fallback is exact for two wires only; BQSKit unavailable
2200,2210,"(61, 66, 76, 77)",unavailable_no_bqskit,False,2,,,"(61, 66, 76, 77)",qiskit fallback is exact for two wires only; BQSKit unavailable
2210,2220,"(69, 70, 73, 95)",unavailable_no_bqskit,False,2,,,"(69, 70, 73, 95)",qiskit fallback is exact for two wires only; BQSKit unavailable
2220,2230,"(74, 82, 84, 87)",unavailable_no_bqskit,False,2,,,"(74, 82, 84, 87)",qiskit fallback is exact for two wires only; BQSKit unavailable
2230,2240,"(0, 2, 15, 20)",unavailable_no_bqskit,False,2,,,"(0, 2, 15, 20)",qiskit fallback is exact for two wires only; BQSKit unavailable
2240,2250,"(3, 4, 17, 42)",unavailable_no_bqskit,False,2,,,"(3, 4, 17, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2250,2260,"(5, 6, 26, 52)",unavailable_no_bqskit,False,2,,,"(5, 6, 26, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
2260,2270,"(8, 9, 29, 67)",unavailable_no_bqskit,False,2,,,"(8, 9, 29, 67)",qiskit fallback is exact for two wires only; BQSKit unavailable
2270,2280,"(10, 11, 70, 74)",unavailable_no_bqskit,False,2,,,"(10, 11, 70, 74)",qiskit fallback is exact for two wires only; BQSKit unavailable
2280,2290,"(12, 14, 54, 82)",unavailable_no_bqskit,False,2,,,"(12, 14, 54, 82)",qiskit fallback is exact for two wires only; BQSKit unavailable
2290,2300,"(16, 18, 32, 66)",unavailable_no_bqskit,False,2,,,"(16, 18, 32, 66)",qiskit fallback is exact for two wires only; BQSKit unavailable
2300,2310,"(22, 24, 38, 89)",unavailable_no_bqskit,False,2,,,"(22, 24, 38, 89)",qiskit fallback is exact for two wires only; BQSKit unavailable
2310,2320,"(25, 31, 33, 69)",unavailable_no_bqskit,False,2,,,"(25, 31, 33, 69)",qiskit fallback is exact for two wires only; BQSKit unavailable
2320,2330,"(35, 36, 79, 93)",unavailable_no_bqskit,False,2,,,"(35, 36, 79, 93)",qiskit fallback is exact for two wires only; BQSKit unavailable
2330,2340,"(39, 40, 55, 87)",unavailable_no_bqskit,False,2,,,"(39, 40, 55, 87)",qiskit fallback is exact for two wires only; BQSKit unavailable
2340,2350,"(44, 46, 47, 76)",unavailable_no_bqskit,False,2,,,"(44, 46, 47, 76)",qiskit fallback is exact for two wires only; BQSKit unavailable
2350,2360,"(48, 51, 62, 80)",unavailable_no_bqskit,False,2,,,"(48, 51, 62, 80)",qiskit fallback is exact for two wires only; BQSKit unavailable
2360,2370,"(53, 56, 61, 73)",unavailable_no_bqskit,False,2,,,"(53, 56, 61, 73)",qiskit fallback is exact for two wires only; BQSKit unavailable
2370,2380,"(58, 68, 71, 86)",unavailable_no_bqskit,False,2,,,"(58, 68, 71, 86)",qiskit fallback is exact for two wires only; BQSKit unavailable
2380,2390,"(72, 81, 83, 97)",unavailable_no_bqskit,False,2,,,"(72, 81, 83, 97)",qiskit fallback is exact for two wires only; BQSKit unavailable
2390,2400,"(88, 90, 92, 95)",unavailable_no_bqskit,False,2,,,"(88, 90, 92, 95)",qiskit fallback is exact for two wires only; BQSKit unavailable
2400,2410,"(0, 1, 36, 92)",unavailable_no_bqskit,False,2,,,"(0, 1, 36, 92)",qiskit fallback is exact for two wires only; BQSKit unavailable
2410,2420,"(3, 4, 50, 67)",unavailable_no_bqskit,False,2,,,"(3, 4, 50, 67)",qiskit fallback is exact for two wires only; BQSKit unavailable
2420,2430,"(6, 7, 20, 83)",unavailable_no_bqskit,False,2,,,"(6, 7, 20, 83)",qiskit fallback is exact for two wires only; BQSKit unavailable
2430,2440,"(8, 10, 53, 93)",unavailable_no_bqskit,False,2,,,"(8, 10, 53, 93)",qiskit fallback is exact for two wires only; BQSKit unavailable
2440,2450,"(12, 13, 56, 88)",unavailable_no_bqskit,False,2,,,"(12, 13, 56, 88)",qiskit fallback is exact for two wires only; BQSKit unavailable
2450,2460,"(17, 19, 21, 25)",unavailable_no_bqskit,False,2,,,"(17, 19, 21, 25)",qiskit fallback is exact for two wires only; BQSKit unavailable
2460,2470,"(22, 23, 30, 82)",unavailable_no_bqskit,False,2,,,"(22, 23, 30, 82)",qiskit fallback is exact for two wires only; BQSKit unavailable
2470,2480,"(24, 27, 47, 62)",unavailable_no_bqskit,False,2,,,"(24, 27, 47, 62)",qiskit fallback is exact for two wires only; BQSKit unavailable
2480,2490,"(29, 33, 40, 65)",unavailable_no_bqskit,False,2,,,"(29, 33, 40, 65)",qiskit fallback is exact for two wires only; BQSKit unavailable
2490,2500,"(38, 41, 63, 68)",unavailable_no_bqskit,False,2,,,"(38, 41, 63, 68)",qiskit fallback is exact for two wires only; BQSKit unavailable
2500,2510,"(51, 57, 61, 90)",unavailable_no_bqskit,False,2,,,"(51, 57, 61, 90)",qiskit fallback is exact for two wires only; BQSKit unavailable
2510,2520,"(58, 60, 66, 75)",unavailable_no_bqskit,False,2,,,"(58, 60, 66, 75)",qiskit fallback is exact for two wires only; BQSKit unavailable
2520,2530,"(69, 76, 89, 94)",unavailable_no_bqskit,False,2,,,"(69, 76, 89, 94)",qiskit fallback is exact for two wires only; BQSKit unavailable
2530,2540,"(80, 84, 85, 95)",unavailable_no_bqskit,False,2,,,"(80, 84, 85, 95)",qiskit fallback is exact for two wires only; BQSKit unavailable
2540,2550,"(0, 1, 2, 64)",unavailable_no_bqskit,False,2,,,"(0, 1, 2, 64)",qiskit fallback is exact for two wires only; BQSKit unavailable
2550,2560,"(7, 9, 16, 41)",unavailable_no_bqskit,False,2,,,"(7, 9, 16, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
2560,2570,"(11, 12, 13, 92)",unavailable_no_bqskit,False,2,,,"(11, 12, 13, 92)",qiskit fallback is exact for two wires only; BQSKit unavailable
2570,2580,"(17, 19, 31, 48)",unavailable_no_bqskit,False,2,,,"(17, 19, 31, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2580,2590,"(20, 21, 43, 46)",unavailable_no_bqskit,False,2,,,"(20, 21, 43, 46)",qiskit fallback is exact for two wires only; BQSKit unavailable
2590,2600,"(22, 23, 71, 90)",unavailable_no_bqskit,False,2,,,"(22, 23, 71, 90)",qiskit fallback is exact for two wires only; BQSKit unavailable
2600,2610,"(25, 26, 34, 82)",unavailable_no_bqskit,False,2,,,"(25, 26, 34, 82)",qiskit fallback is exact for two wires only; BQSKit unavailable
2610,2620,"(27, 35, 62, 86)",unavailable_no_bqskit,False,2,,,"(27, 35, 62, 86)",qiskit fallback is exact for two wires only; BQSKit unavailable
2620,2630,"(37, 42, 58, 88)",unavailable_no_bqskit,False,2,,,"(37, 42, 58, 88)",qiskit fallback is exact for two wires only; BQSKit unavailable
2630,2640,"(51, 52, 94, 97)",unavailable_no_bqskit,False,2,,,"(51, 52, 94, 97)",qiskit fallback is exact for two wires only; BQSKit unavailable
2640,2650,"(54, 56, 59, 65)",unavailable_no_bqskit,False,2,,,"(54, 56, 59, 65)",qiskit fallback is exact for two wires only; BQSKit unavailable
2650,2660,"(57, 61, 68, 84)",unavailable_no_bqskit,False,2,,,"(57, 61, 68, 84)",qiskit fallback is exact for two wires only; BQSKit unavailable
2660,2670,"(72, 74, 85, 95)",unavailable_no_bqskit,False,2,,,"(72, 74, 85, 95)",qiskit fallback is exact for two wires only; BQSKit unavailable
2670,2680,"(1, 36, 80, 81)",unavailable_no_bqskit,False,2,,,"(1, 36, 80, 81)",qiskit fallback is exact for two wires only; BQSKit unavailable
2680,2690,"(2, 3, 15, 25)",unavailable_no_bqskit,False,2,,,"(2, 3, 15, 25)",qiskit fallback is exact for two wires only; BQSKit unavailable
2690,2700,"(13, 14, 21, 46)",unavailable_no_bqskit,False,2,,,"(13, 14, 21, 46)",qiskit fallback is exact for two wires only; BQSKit unavailable
2700,2710,"(16, 19, 29, 91)",unavailable_no_bqskit,False,2,,,"(16, 19, 29, 91)",qiskit fallback is exact for two wires only; BQSKit unavailable
2710,2720,"(22, 26, 93, 95)",unavailable_no_bqskit,False,2,,,"(22, 26, 93, 95)",qiskit fallback is exact for two wires only; BQSKit unavailable
2720,2730,"(30, 31, 37, 78)",unavailable_no_bqskit,False,2,,,"(30, 31, 37, 78)",qiskit fallback is exact for two wires only; BQSKit unavailable
2730,2740,"(32, 34, 42, 96)",unavailable_no_bqskit,False,2,,,"(32, 34, 42, 96)",qiskit fallback is exact for two wires only; BQSKit unavailable
2740,2750,"(35, 41, 65, 86)",unavailable_no_bqskit,False,2,,,"(35, 41, 65, 86)",qiskit fallback is exact for two wires only; BQSKit unavailable
2750,2760,"(43, 44, 64, 87)",unavailable_no_bqskit,False,2,,,"(43, 44, 64, 87)",qiskit fallback is exact for two wires only; BQSKit unavailable
2760,2770,"(48, 54, 73, 94)",unavailable_no_bqskit,False,2,,,"(48, 54, 73, 94)",qiskit fallback is exact for two wires only; BQSKit unavailable
2770,2780,"(0, 5, 15, 36)",unavailable_no_bqskit,False,2,,,"(0, 5, 15, 36)",qiskit fallback is exact for two wires only; BQSKit unavailable
2780,2790,"(9, 14, 35, 59)",unavailable_no_bqskit,False,2,,,"(9, 14, 35, 59)",qiskit fallback is exact for two wires only; BQSKit unavailable
2790,2800,"(16, 18, 51, 91)",unavailable_no_bqskit,False,2,,,"(16, 18, 51, 91)",qiskit fallback is exact for two wires only; BQSKit unavailable
2800,2810,"(19, 28, 39, 78)",unavailable_no_bqskit,False,2,,,"(19, 28, 39, 78)",qiskit fallback is exact for two wires only; BQSKit unavailable
2810,2820,"(30, 31, 50, 63)",unavailable_no_bqskit,False,2,,,"(30, 31, 50, 63)",qiskit fallback is exact for two wires only; BQSKit unavailable
2820,2830,"(32, 34, 38, 55)",unavailable_no_bqskit,False,2,,,"(32, 34, 38, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2830,2840,"(44, 49, 52, 96)",unavailable_no_bqskit,False,2,,,"(44, 49, 52, 96)",qiskit fallback is exact for two wires only; BQSKit unavailable
2840,2850,"(54, 61, 83, 87)",unavailable_no_bqskit,False,2,,,"(54, 61, 83, 87)",qiskit fallback is exact for two wires only; BQSKit unavailable
2850,2860,"(64, 66, 90, 95)",unavailable_no_bqskit,False,2,,,"(64, 66, 90, 95)",qiskit fallback is exact for two wires only; BQSKit unavailable
2860,2870,"(0, 2, 5, 94)",unavailable_no_bqskit,False,2,,,"(0, 2, 5, 94)",qiskit fallback is exact for two wires only; BQSKit unavailable
2870,2880,"(7, 11, 39, 63)",unavailable_no_bqskit,False,2,,,"(7, 11, 39, 63)",qiskit fallback is exact for two wires only; BQSKit unavailable
2880,2890,"(14, 15, 53, 59)",unavailable_no_bqskit,False,2,,,"(14, 15, 53, 59)",qiskit fallback is exact for two wires only; BQSKit unavailable
2890,2900,"(16, 17, 29, 31)",unavailable_no_bqskit,False,2,,,"(16, 17, 29, 31)",qiskit fallback is exact for two wires only; BQSKit unavailable
2900,2910,"(18, 19, 60, 87)",unavailable_no_bqskit,False,2,,,"(18, 19, 60, 87)",qiskit fallback is exact for two wires only; BQSKit unavailable
2910,2920,"(23, 28, 44, 45)",unavailable_no_bqskit,False,2,,,"(23, 28, 44, 45)",qiskit fallback is exact for two wires only; BQSKit unavailable
2920,2930,"(30, 32, 37, 42)",unavailable_no_bqskit,False,2,,,"(30, 32, 37, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2930,2940,"(36, 40, 52, 86)",unavailable_no_bqskit,False,2,,,"(36, 40, 52, 86)",qiskit fallback is exact for two wires only; BQSKit unavailable
2940,2950,"(47, 49, 64, 71)",unavailable_no_bqskit,False,2,,,"(47, 49, 64, 71)",qiskit fallback is exact for two wires only; BQSKit unavailable
2950,2960,"(50, 51, 69, 80)",unavailable_no_bqskit,False,2,,,"(50, 51, 69, 80)",qiskit fallback is exact for two wires only; BQSKit unavailable
2960,2970,"(55, 56, 61, 97)",unavailable_no_bqskit,False,2,,,"(55, 56, 61, 97)",qiskit fallback is exact for two wires only; BQSKit unavailable
2970,2980,"(77, 78, 85, 91)",unavailable_no_bqskit,False,2,,,"(77, 78, 85, 91)",qiskit fallback is exact for two wires only; BQSKit unavailable
2980,2990,"(0, 2, 48, 70)",unavailable_no_bqskit,False,2,,,"(0, 2, 48, 70)",qiskit fallback is exact for two wires only; BQSKit unavailable
2990,3000,"(3, 6, 32, 78)",unavailable_no_bqskit,False,2,,,"(3, 6, 32, 78)",qiskit fallback is exact for two wires only; BQSKit unavailable
3000,3010,"(7, 11, 74, 88)",unavailable_no_bqskit,False,2,,,"(7, 11, 74, 88)",qiskit fallback is exact for two wires only; BQSKit unavailable
3010,3020,"(16, 24, 31, 51)",unavailable_no_bqskit,False,2,,,"(16, 24, 31, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
3020,3030,"(25, 27, 50, 77)",unavailable_no_bqskit,False,2,,,"(25, 27, 50, 77)",qiskit fallback is exact for two wires only; BQSKit unavailable
3030,3040,"(28, 30, 75, 91)",unavailable_no_bqskit,False,2,,,"(28, 30, 75, 91)",qiskit fallback is exact for two wires only; BQSKit unavailable
3040,3050,"(33, 35, 45, 86)",unavailable_no_bqskit,False,2,,,"(33, 35, 45, 86)",qiskit fallback is exact for two wires only; BQSKit unavailable
3050,3060,"(37, 38, 42, 89)",unavailable_no_bqskit,False,2,,,"(37, 38, 42, 89)",qiskit fallback is exact for two wires only; BQSKit unavailable
3060,3070,"(39, 44, 52, 67)",unavailable_no_bqskit,False,2,,,"(39, 44, 52, 67)",qiskit fallback is exact for two wires only; BQSKit unavailable
3070,3080,"(47, 54, 81, 94)",unavailable_no_bqskit,False,2,,,"(47, 54, 81, 94)",qiskit fallback is exact for two wires only; BQSKit unavailable
3080,3090,"(60, 61, 76, 87)",unavailable_no_bqskit,False,2,,,"(60, 61, 76, 87)",qiskit fallback is exact for two wires only; BQSKit unavailable
3090,3100,"(0, 1, 64, 66)",unavailable_no_bqskit,False,2,,,"(0, 1, 64, 66)",qiskit fallback is exact for two wires only; BQSKit unavailable
3100,3110,"(2, 5, 73, 94)",unavailable_no_bqskit,False,2,,,"(2, 5, 73, 94)",qiskit fallback is exact for two wires only; BQSKit unavailable
3110,3120,"(6, 7, 39, 82)",unavailable_no_bqskit,False,2,,,"(6, 7, 39, 82)",qiskit fallback is exact for two wires only; BQSKit unavailable
3120,3130,"(11, 13, 63, 78)",unavailable_no_bqskit,False,2,,,"(11, 13, 63, 78)",qiskit fallback is exact for two wires only; BQSKit unavailable
3130,3140,"(19, 22, 38, 87)",unavailable_no_bqskit,False,2,,,"(19, 22, 38, 87)",qiskit fallback is exact for two wires only; BQSKit unavailable
3140,3150,"(23, 24, 42, 44)",unavailable_no_bqskit,False,2,,,"(23, 24, 42, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
3150,3160,"(25, 30, 33, 84)",unavailable_no_bqskit,False,2,,,"(25, 30, 33, 84)",qiskit fallback is exact for two wires only; BQSKit unavailable
3160,3170,"(31, 36, 77, 86)",unavailable_no_bqskit,False,2,,,"(31, 36, 77, 86)",qiskit fallback is exact for two wires only; BQSKit unavailable
3170,3180,"(40, 43, 48, 52)",unavailable_no_bqskit,False,2,,,"(40, 43, 48, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
3180,3190,"(47, 50, 64, 68)",unavailable_no_bqskit,False,2,,,"(47, 50, 64, 68)",qiskit fallback is exact for two wires only; BQSKit unavailable
3190,3200,"(51, 53, 70, 80)",unavailable_no_bqskit,False,2,,,"(51, 53, 70, 80)",qiskit fallback is exact for two wires only; BQSKit unavailable
3200,3210,"(54, 55, 83, 89)",unavailable_no_bqskit,False,2,,,"(54, 55, 83, 89)",qiskit fallback is exact for two wires only; BQSKit unavailable
3210,3220,"(56, 57, 61, 76)",unavailable_no_bqskit,False,2,,,"(56, 57, 61, 76)",qiskit fallback is exact for two wires only; BQSKit unavailable
3220,3230,"(72, 75, 85, 91)",unavailable_no_bqskit,False,2,,,"(72, 75, 85, 91)",qiskit fallback is exact for two wires only; BQSKit unavailable
3230,3240,"(0, 18, 88, 92)",unavailable_no_bqskit,False,2,,,"(0, 18, 88, 92)",qiskit fallback is exact for two wires only; BQSKit unavailable
3240,3250,"(5, 6, 32, 40)",unavailable_no_bqskit,False,2,,,"(5, 6, 32, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
3250,3260,"(7, 8, 74, 75)",unavailable_no_bqskit,False,2,,,"(7, 8, 74, 75)",qiskit fallback is exact for two wires only; BQSKit unavailable
3260,3270,"(11, 12, 82, 88)",unavailable_no_bqskit,False,2,,,"(11, 12, 82, 88)",qiskit fallback is exact for two wires only; BQSKit unavailable
3270,3280,"(13, 14, 46, 61)",unavailable_no_bqskit,False,2,,,"(13, 14, 46, 61)",qiskit fallback is exact for two wires only; BQSKit unavailable
3280,3290,"(15, 16, 52, 53)",unavailable_no_bqskit,False,2,,,"(15, 16, 52, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
3290,3300,"(22, 23, 66, 95)",unavailable_no_bqskit,False,2,,,"(22, 23, 66, 95)",qiskit fallback is exact for two wires only; BQSKit unavailable
3300,3310,"(24, 25, 31, 34)",unavailable_no_bqskit,False,2,,,"(24, 25, 31, 34)",qiskit fallback is exact for two wires only; BQSKit unavailable
3310,3320,"(27, 28, 50, 78)",unavailable_no_bqskit,False,2,,,"(27, 28, 50, 78)",qiskit fallback is exact for two wires only; BQSKit unavailable
3320,3330,"(30, 33, 69, 91)",unavailable_no_bqskit,False,2,,,"(30, 33, 69, 91)",qiskit fallback is exact for two wires only; BQSKit unavailable
3330,3340,"(37, 39, 67, 89)",unavailable_no_bqskit,False,2,,,"(37, 39, 67, 89)",qiskit fallback is exact for two wires only; BQSKit unavailable
3340,3350,"(45, 47, 48, 81)",unavailable_no_bqskit,False,2,,,"(45, 47, 48, 81)",qiskit fallback is exact for two wires only; BQSKit unavailable
3350,3360,"(55, 58, 68, 97)",unavailable_no_bqskit,False,2,,,"(55, 58, 68, 97)",qiskit fallback is exact for two wires only; BQSKit unavailable
3360,3370,"(70, 86, 94, 96)",unavailable_no_bqskit,False,2,,,"(70, 86, 94, 96)",qiskit fallback is exact for two wires only; BQSKit unavailable
3370,3380,"(1, 6, 18, 82)",unavailable_no_bqskit,False,2,,,"(1, 6, 18, 82)",qiskit fallback is exact for two wires only; BQSKit unavailable
3380,3390,"(8, 10, 12, 26)",unavailable_no_bqskit,False,2,,,"(8, 10, 12, 26)",qiskit fallback is exact for two wires only; BQSKit unavailable
3390,3400,"(13, 22, 38, 78)",unavailable_no_bqskit,False,2,,,"(13, 22, 38, 78)",qiskit fallback is exact for two wires only; BQSKit unavailable
3400,3410,"(24, 25, 33, 42)",unavailable_no_bqskit,False,2,,,"(24, 25, 33, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
3410,3420,"(29, 30, 74, 84)",unavailable_no_bqskit,False,2,,,"(29, 30, 74, 84)",qiskit fallback is exact for two wires only; BQSKit unavailable
3420,3430,"(31, 32, 54, 77)",unavailable_no_bqskit,False,2,,,"(31, 32, 54, 77)",qiskit fallback is exact for two wires only; BQSKit unavailable
3430,3440,"(43, 45, 47, 51)",unavailable_no_bqskit,False,2,,,"(43, 45, 47, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
3440,3450,"(48, 50, 62, 68)",unavailable_no_bqskit,False,2,,,"(48, 50, 62, 68)",qiskit fallback is exact for two wires only; BQSKit unavailable
3450,3460,"(53, 55, 70, 89)",unavailable_no_bqskit,False,2,,,"(53, 55, 70, 89)",qiskit fallback is exact for two wires only; BQSKit unavailable
3460,3470,"(67, 72, 75, 87)",unavailable_no_bqskit,False,2,,,"(67, 72, 75, 87)",qiskit fallback is exact for two wires only; BQSKit unavailable
3470,3480,"(88, 90, 92, 95)",unavailable_no_bqskit,False,2,,,"(88, 90, 92, 95)",qiskit fallback is exact for two wires only; BQSKit unavailable
3480,3490,"(0, 1, 7, 30)",unavailable_no_bqskit,False,2,,,"(0, 1, 7, 30)",qiskit fallback is exact for two wires only; BQSKit unavailable
3490,3500,"(8, 9, 33, 75)",unavailable_no_bqskit,False,2,,,"(8, 9, 33, 75)",qiskit fallback is exact for two wires only; BQSKit unavailable
3500,3510,"(11, 12, 82, 84)",unavailable_no_bqskit,False,2,,,"(11, 12, 82, 84)",qiskit fallback is exact for two wires only; BQSKit unavailable
3510,3520,"(18, 25, 34, 60)",unavailable_no_bqskit,False,2,,,"(18, 25, 34, 60)",qiskit fallback is exact for two wires only; BQSKit unavailable
3520,3530,"(28, 32, 40, 78)",unavailable_no_bqskit,False,2,,,"(28, 32, 40, 78)",qiskit fallback is exact for two wires only; BQSKit unavailable
3530,3540,"(36, 38, 50, 95)",unavailable_no_bqskit,False,2,,,"(36, 38, 50, 95)",qiskit fallback is exact for two wires only; BQSKit unavailable
3540,3550,"(42, 45, 48, 81)",unavailable_no_bqskit,False,2,,,"(42, 45, 48, 81)",qiskit fallback is exact for two wires only; BQSKit unavailable
3550,3560,"(46, 55, 80, 88)",unavailable_no_bqskit,False,2,,,"(46, 55, 80, 88)",qiskit fallback is exact for two wires only; BQSKit unavailable
3560,3570,"(58, 68, 70, 96)",unavailable_no_bqskit,False,2,,,"(58, 68, 70, 96)",qiskit fallback is exact for two wires only; BQSKit unavailable
3570,3580,"(0, 17, 89, 92)",unavailable_no_bqskit,False,2,,,"(0, 17, 89, 92)",qiskit fallback is exact for two wires only; BQSKit unavailable
3580,3590,"(1, 2, 18, 48)",unavailable_no_bqskit,False,2,,,"(1, 2, 18, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
