start,stop,wires,status,accepted,old_two_qubit,new_two_qubit,fidelity,permutation,reason
1481,1487,"(4, 24, 31, 42)",unavailable_no_bqskit,False,2,,,"(4, 24, 31, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
1487,1495,"(7, 8, 24, 30)",unavailable_no_bqskit,False,3,,,"(7, 8, 24, 30)",qiskit fallback is exact for two wires only; BQSKit unavailable
1495,1502,"(12, 24, 30, 41)",unavailable_no_bqskit,False,2,,,"(12, 24, 30, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
1502,1510,"(10, 34, 42, 47)",unavailable_no_bqskit,False,3,,,"(10, 34, 42, 47)",qiskit fallback is exact for two wires only; BQSKit unavailable
1510,1517,"(10, 15, 26, 42)",unavailable_no_bqskit,False,2,,,"(10, 15, 26, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
1517,1527,"(20, 42, 43, 47)",unavailable_no_bqskit,False,3,,,"(20, 42, 43, 47)",qiskit fallback is exact for two wires only; BQSKit unavailable
1527,1536,"(27, 29, 31, 52)",unavailable_no_bqskit,False,3,,,"(27, 29, 31, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1536,1542,"(2, 19, 31, 52)",unavailable_no_bqskit,False,2,,,"(2, 19, 31, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1542,1552,"(19, 21, 34, 52)",unavailable_no_bqskit,False,3,,,"(19, 21, 34, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1552,1559,"(25, 38, 40, 55)",unavailable_no_bqskit,False,3,,,"(25, 38, 40, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
1559,1566,"(1, 8, 25, 46)",unavailable_no_bqskit,False,3,,,"(1, 8, 25, 46)",qiskit fallback is exact for two wires only; BQSKit unavailable
1566,1571,"(8, 10, 25, 32)",unavailable_no_bqskit,False,2,,,"(8, 10, 25, 32)",qiskit fallback is exact for two wires only; BQSKit unavailable
1571,1578,"(9, 10, 25, 28)",unavailable_no_bqskit,False,2,,,"(9, 10, 25, 28)",qiskit fallback is exact for two wires only; BQSKit unavailable
1578,1585,"(16, 32, 38, 50)",unavailable_no_bqskit,False,2,,,"(16, 32, 38, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
1585,1591,"(27, 35, 40, 46)",unavailable_no_bqskit,False,2,,,"(27, 35, 40, 46)",qiskit fallback is exact for two wires only; BQSKit unavailable
1591,1596,"(26, 27, 35, 39)",unavailable_no_bqskit,False,2,,,"(26, 27, 35, 39)",qiskit fallback is exact for two wires only; BQSKit unavailable
1601,1607,"(16, 40, 46, 49)",unavailable_no_bqskit,False,2,,,"(16, 40, 46, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
1607,1614,"(4, 7, 22, 40)",unavailable_no_bqskit,False,3,,,"(4, 7, 22, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
1616,1623,"(3, 7, 22, 40)",unavailable_no_bqskit,False,2,,,"(3, 7, 22, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
1623,1630,"(7, 8, 15, 40)",unavailable_no_bqskit,False,2,,,"(7, 8, 15, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
1630,1637,"(12, 39, 40, 45)",unavailable_no_bqskit,False,2,,,"(12, 39, 40, 45)",qiskit fallback is exact for two wires only; BQSKit unavailable
1637,1646,"(3, 11, 37, 49)",unavailable_no_bqskit,False,3,,,"(3, 11, 37, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
1646,1655,"(4, 11, 21, 37)",unavailable_no_bqskit,False,3,,,"(4, 11, 21, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
1655,1665,"(22, 23, 36, 49)",unavailable_no_bqskit,False,3,,,"(22, 23, 36, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
1665,1672,"(33, 43, 49, 50)",unavailable_no_bqskit,False,2,,,"(33, 43, 49, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
1672,1677,"(3, 23, 50, 53)",unavailable_no_bqskit,False,2,,,"(3, 23, 50, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
1677,1684,"(20, 23, 37, 53)",unavailable_no_bqskit,False,2,,,"(20, 23, 37, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
1684,1691,"(22, 25, 53, 55)",unavailable_no_bqskit,False,2,,,"(22, 25, 53, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
1691,1701,"(0, 5, 44, 55)",unavailable_no_bqskit,False,4,,,"(0, 5, 44, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
1701,1708,"(5, 17, 42, 45)",unavailable_no_bqskit,False,3,,,"(5, 17, 42, 45)",qiskit fallback is exact for two wires only; BQSKit unavailable
1711,1717,"(34, 41, 42, 44)",unavailable_no_bqskit,False,2,,,"(34, 41, 42, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
1717,1724,"(7, 23, 34, 41)",unavailable_no_bqskit,False,2,,,"(7, 23, 34, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
1724,1732,"(32, 34, 41, 53)",unavailable_no_bqskit,False,3,,,"(32, 34, 41, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
1732,1742,"(22, 35, 43, 44)",unavailable_no_bqskit,False,3,,,"(22, 35, 43, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
1742,1748,"(0, 26, 45, 48)",unavailable_no_bqskit,False,2,,,"(0, 26, 45, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
1748,1757,"(0, 13, 31, 37)",unavailable_no_bqskit,False,3,,,"(0, 13, 31, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
1757,1763,"(12, 24, 37, 48)",unavailable_no_bqskit,False,2,,,"(12, 24, 37, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
1763,1772,"(4, 10, 14, 24)",unavailable_no_bqskit,False,3,,,"(4, 10, 14, 24)",qiskit fallback is exact for two wires only; BQSKit unavailable
1772,1782,"(16, 32, 48, 49)",unavailable_no_bqskit,False,3,,,"(16, 32, 48, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
1785,1791,"(18, 51, 53, 55)",unavailable_no_bqskit,False,2,,,"(18, 51, 53, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
1791,1799,"(0, 18, 30, 36)",unavailable_no_bqskit,False,3,,,"(0, 18, 30, 36)",qiskit fallback is exact for two wires only; BQSKit unavailable
1802,1809,"(0, 5, 36, 40)",unavailable_no_bqskit,False,2,,,"(0, 5, 36, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
1809,1817,"(30, 33, 36, 47)",unavailable_no_bqskit,False,3,,,"(30, 33, 36, 47)",qiskit fallback is exact for two wires only; BQSKit unavailable
1817,1824,"(7, 16, 36, 47)",unavailable_no_bqskit,False,2,,,"(7, 16, 36, 47)",qiskit fallback is exact for two wires only; BQSKit unavailable
1824,1830,"(5, 6, 48, 51)",unavailable_no_bqskit,False,2,,,"(5, 6, 48, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
1830,1836,"(6, 27, 33, 42)",unavailable_no_bqskit,False,3,,,"(6, 27, 33, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
1836,1843,"(5, 6, 17, 27)",unavailable_no_bqskit,False,2,,,"(5, 6, 17, 27)",qiskit fallback is exact for two wires only; BQSKit unavailable
1843,1854,"(10, 14, 33, 42)",unavailable_no_bqskit,False,3,,,"(10, 14, 33, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
1854,1860,"(14, 23, 42, 48)",unavailable_no_bqskit,False,2,,,"(14, 23, 42, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
1860,1867,"(2, 16, 44, 51)",unavailable_no_bqskit,False,3,,,"(2, 16, 44, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
1867,1877,"(2, 16, 22, 33)",unavailable_no_bqskit,False,3,,,"(2, 16, 22, 33)",qiskit fallback is exact for two wires only; BQSKit unavailable
1877,1887,"(20, 34, 43, 44)",unavailable_no_bqskit,False,3,,,"(20, 34, 43, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
1890,1896,"(29, 38, 51, 55)",unavailable_no_bqskit,False,2,,,"(29, 38, 51, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
1896,1902,"(11, 29, 38, 52)",unavailable_no_bqskit,False,2,,,"(11, 29, 38, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1902,1908,"(19, 31, 38)",unavailable_no_bqskit,False,2,,,"(19, 31, 38)",qiskit fallback is exact for two wires only; BQSKit unavailable
1908,1914,"(4, 11, 47)",unavailable_no_bqskit,False,2,,,"(4, 11, 47)",qiskit fallback is exact for two wires only; BQSKit unavailable
1914,1922,"(19, 26, 29, 50)",unavailable_no_bqskit,False,3,,,"(19, 26, 29, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
1925,1933,"(15, 31, 50, 52)",unavailable_no_bqskit,False,2,,,"(15, 31, 50, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1933,1944,"(11, 39, 49, 52)",unavailable_no_bqskit,False,4,,,"(11, 39, 49, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1944,1954,"(20, 22, 49, 52)",unavailable_no_bqskit,False,3,,,"(20, 22, 49, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
1954,1961,"(2, 4, 52, 55)",unavailable_no_bqskit,False,2,,,"(2, 4, 52, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
1961,1967,"(9, 46, 54, 55)",unavailable_no_bqskit,False,3,,,"(9, 46, 54, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
1967,1975,"(9, 18, 34, 40)",unavailable_no_bqskit,False,3,,,"(9, 18, 34, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
1975,1982,"(5, 32, 34, 40)",unavailable_no_bqskit,False,2,,,"(5, 32, 34, 40)",qiskit fallback is exact for two wires only; BQSKit unavailable
1982,1990,"(12, 27, 32, 46)",unavailable_no_bqskit,False,3,,,"(12, 27, 32, 46)",qiskit fallback is exact for two wires only; BQSKit unavailable
1990,2000,"(14, 27, 29, 32)",unavailable_no_bqskit,False,3,,,"(14, 27, 29, 32)",qiskit fallback is exact for two wires only; BQSKit unavailable
2000,2008,"(0, 45, 46, 54)",unavailable_no_bqskit,False,2,,,"(0, 45, 46, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2008,2014,"(30, 38, 51, 54)",unavailable_no_bqskit,False,3,,,"(30, 38, 51, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2014,2020,"(30, 36, 38, 53)",unavailable_no_bqskit,False,2,,,"(30, 36, 38, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2023,2031,"(5, 27, 51, 53)",unavailable_no_bqskit,False,2,,,"(5, 27, 51, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2031,2040,"(13, 19, 24, 54)",unavailable_no_bqskit,False,3,,,"(13, 19, 24, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2040,2046,"(24, 37, 43, 54)",unavailable_no_bqskit,False,2,,,"(24, 37, 43, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2046,2053,"(16, 33, 37, 54)",unavailable_no_bqskit,False,2,,,"(16, 33, 37, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2053,2062,"(39, 40, 44, 54)",unavailable_no_bqskit,False,3,,,"(39, 40, 44, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2062,2071,"(1, 28, 35, 55)",unavailable_no_bqskit,False,3,,,"(1, 28, 35, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2071,2080,"(0, 15, 26, 35)",unavailable_no_bqskit,False,3,,,"(0, 15, 26, 35)",qiskit fallback is exact for two wires only; BQSKit unavailable
2080,2086,"(12, 27, 35)",unavailable_no_bqskit,False,2,,,"(12, 27, 35)",qiskit fallback is exact for two wires only; BQSKit unavailable
2086,2093,"(1, 41, 50, 51)",unavailable_no_bqskit,False,3,,,"(1, 41, 50, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
2093,2103,"(1, 4, 13, 41)",unavailable_no_bqskit,False,3,,,"(1, 4, 13, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
2103,2112,"(1, 27, 39, 41)",unavailable_no_bqskit,False,3,,,"(1, 27, 39, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
2112,2120,"(46, 47, 51, 52)",unavailable_no_bqskit,False,3,,,"(46, 47, 51, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
2120,2127,"(6, 47, 48, 51)",unavailable_no_bqskit,False,2,,,"(6, 47, 48, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
2130,2137,"(3, 21, 52, 55)",unavailable_no_bqskit,False,2,,,"(3, 21, 52, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2137,2146,"(3, 10, 23, 25)",unavailable_no_bqskit,False,3,,,"(3, 10, 23, 25)",qiskit fallback is exact for two wires only; BQSKit unavailable
2146,2150,"(21, 25, 31, 32)",unavailable_no_bqskit,False,2,,,"(21, 25, 31, 32)",qiskit fallback is exact for two wires only; BQSKit unavailable
2150,2159,"(0, 9, 18, 21)",unavailable_no_bqskit,False,3,,,"(0, 9, 18, 21)",qiskit fallback is exact for two wires only; BQSKit unavailable
2159,2166,"(10, 31, 40, 45)",unavailable_no_bqskit,False,3,,,"(10, 31, 40, 45)",qiskit fallback is exact for two wires only; BQSKit unavailable
2169,2176,"(31, 32, 34, 47)",unavailable_no_bqskit,False,2,,,"(31, 32, 34, 47)",qiskit fallback is exact for two wires only; BQSKit unavailable
2176,2185,"(12, 21, 25, 36)",unavailable_no_bqskit,False,3,,,"(12, 21, 25, 36)",qiskit fallback is exact for two wires only; BQSKit unavailable
2185,2193,"(23, 32, 40, 45)",unavailable_no_bqskit,False,2,,,"(23, 32, 40, 45)",qiskit fallback is exact for two wires only; BQSKit unavailable
2193,2199,"(8, 28, 47, 55)",unavailable_no_bqskit,False,2,,,"(8, 28, 47, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2199,2206,"(3, 7, 8, 26)",unavailable_no_bqskit,False,3,,,"(3, 7, 8, 26)",qiskit fallback is exact for two wires only; BQSKit unavailable
2206,2213,"(7, 8, 20, 22)",unavailable_no_bqskit,False,2,,,"(7, 8, 20, 22)",qiskit fallback is exact for two wires only; BQSKit unavailable
2213,2220,"(8, 20, 24, 26)",unavailable_no_bqskit,False,2,,,"(8, 20, 24, 26)",qiskit fallback is exact for two wires only; BQSKit unavailable
2220,2225,"(17, 26, 28, 52)",unavailable_no_bqskit,False,2,,,"(17, 26, 28, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
2225,2231,"(11, 17, 28, 30)",unavailable_no_bqskit,False,2,,,"(11, 17, 28, 30)",qiskit fallback is exact for two wires only; BQSKit unavailable
2231,2237,"(13, 28, 30, 44)",unavailable_no_bqskit,False,2,,,"(13, 28, 30, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
2237,2244,"(18, 20, 24, 33)",unavailable_no_bqskit,False,3,,,"(18, 20, 24, 33)",qiskit fallback is exact for two wires only; BQSKit unavailable
2244,2251,"(0, 10, 20, 24)",unavailable_no_bqskit,False,2,,,"(0, 10, 20, 24)",qiskit fallback is exact for two wires only; BQSKit unavailable
2251,2255,"(24, 38, 46)",unavailable_no_bqskit,False,2,,,"(24, 38, 46)",qiskit fallback is exact for two wires only; BQSKit unavailable
2258,2264,"(24, 33, 34, 36)",unavailable_no_bqskit,False,2,,,"(24, 33, 34, 36)",qiskit fallback is exact for two wires only; BQSKit unavailable
2264,2273,"(10, 20, 30, 33)",unavailable_no_bqskit,False,3,,,"(10, 20, 30, 33)",qiskit fallback is exact for two wires only; BQSKit unavailable
2280,2286,"(17, 32, 47, 48)",unavailable_no_bqskit,False,2,,,"(17, 32, 47, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2286,2292,"(28, 44, 48, 49)",unavailable_no_bqskit,False,2,,,"(28, 44, 48, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
2292,2298,"(17, 22, 49, 51)",unavailable_no_bqskit,False,2,,,"(17, 22, 49, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
2298,2305,"(2, 51, 52)",unavailable_no_bqskit,False,2,,,"(2, 51, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
2305,2311,"(6, 11, 21, 54)",unavailable_no_bqskit,False,3,,,"(6, 11, 21, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2311,2317,"(6, 11, 17, 32)",unavailable_no_bqskit,False,2,,,"(6, 11, 17, 32)",qiskit fallback is exact for two wires only; BQSKit unavailable
2317,2325,"(11, 21, 32, 34)",unavailable_no_bqskit,False,2,,,"(11, 21, 32, 34)",qiskit fallback is exact for two wires only; BQSKit unavailable
2325,2335,"(18, 25, 39, 54)",unavailable_no_bqskit,False,3,,,"(18, 25, 39, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2335,2341,"(21, 50, 54, 55)",unavailable_no_bqskit,False,2,,,"(21, 50, 54, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2341,2348,"(15, 35, 43, 50)",unavailable_no_bqskit,False,3,,,"(15, 35, 43, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
2348,2357,"(9, 26, 35, 39)",unavailable_no_bqskit,False,3,,,"(9, 26, 35, 39)",qiskit fallback is exact for two wires only; BQSKit unavailable
2357,2364,"(1, 23, 43)",unavailable_no_bqskit,False,2,,,"(1, 23, 43)",qiskit fallback is exact for two wires only; BQSKit unavailable
2364,2370,"(26, 37, 47, 50)",unavailable_no_bqskit,False,2,,,"(26, 37, 47, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
2370,2382,"(2, 37, 40, 44)",unavailable_no_bqskit,False,4,,,"(2, 37, 40, 44)",qiskit fallback is exact for two wires only; BQSKit unavailable
2382,2390,"(25, 29, 43, 50)",unavailable_no_bqskit,False,3,,,"(25, 29, 43, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
2390,2397,"(6, 25, 39, 43)",unavailable_no_bqskit,False,2,,,"(6, 25, 39, 43)",qiskit fallback is exact for two wires only; BQSKit unavailable
2397,2403,"(15, 42, 50, 55)",unavailable_no_bqskit,False,2,,,"(15, 42, 50, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2403,2409,"(3, 12, 15, 53)",unavailable_no_bqskit,False,3,,,"(3, 12, 15, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2414,2420,"(15, 16, 36, 42)",unavailable_no_bqskit,False,2,,,"(15, 16, 36, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2420,2427,"(14, 16, 27, 50)",unavailable_no_bqskit,False,3,,,"(14, 16, 27, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
2427,2434,"(0, 16, 40, 52)",unavailable_no_bqskit,False,3,,,"(0, 16, 40, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
2435,2441,"(31, 40, 41, 42)",unavailable_no_bqskit,False,2,,,"(31, 40, 41, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2441,2447,"(31, 34, 41, 49)",unavailable_no_bqskit,False,2,,,"(31, 34, 41, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
2447,2454,"(12, 30, 41, 42)",unavailable_no_bqskit,False,2,,,"(12, 30, 41, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2454,2463,"(21, 27, 28, 42)",unavailable_no_bqskit,False,3,,,"(21, 27, 28, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2463,2471,"(6, 49, 50, 51)",unavailable_no_bqskit,False,2,,,"(6, 49, 50, 51)",qiskit fallback is exact for two wires only; BQSKit unavailable
2471,2478,"(18, 31, 51, 52)",unavailable_no_bqskit,False,2,,,"(18, 31, 51, 52)",qiskit fallback is exact for two wires only; BQSKit unavailable
2478,2487,"(3, 23, 46, 53)",unavailable_no_bqskit,False,3,,,"(3, 23, 46, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2487,2494,"(6, 44, 46, 53)",unavailable_no_bqskit,False,2,,,"(6, 44, 46, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2494,2503,"(7, 14, 34, 53)",unavailable_no_bqskit,False,3,,,"(7, 14, 34, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2503,2512,"(11, 23, 34, 54)",unavailable_no_bqskit,False,3,,,"(11, 23, 34, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2512,2521,"(8, 13, 19, 55)",unavailable_no_bqskit,False,3,,,"(8, 13, 19, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2521,2529,"(8, 13, 29, 36)",unavailable_no_bqskit,False,3,,,"(8, 13, 29, 36)",qiskit fallback is exact for two wires only; BQSKit unavailable
2532,2538,"(9, 19, 36, 38)",unavailable_no_bqskit,False,2,,,"(9, 19, 36, 38)",qiskit fallback is exact for two wires only; BQSKit unavailable
2538,2544,"(9, 19, 20, 33)",unavailable_no_bqskit,False,2,,,"(9, 19, 20, 33)",qiskit fallback is exact for two wires only; BQSKit unavailable
2544,2550,"(0, 9, 33, 36)",unavailable_no_bqskit,False,2,,,"(0, 9, 33, 36)",qiskit fallback is exact for two wires only; BQSKit unavailable
2550,2562,"(0, 10, 15, 38)",unavailable_no_bqskit,False,4,,,"(0, 10, 15, 38)",qiskit fallback is exact for two wires only; BQSKit unavailable
2562,2570,"(11, 15, 30, 49)",unavailable_no_bqskit,False,3,,,"(11, 15, 30, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
2570,2577,"(17, 25, 38)",unavailable_no_bqskit,False,2,,,"(17, 25, 38)",qiskit fallback is exact for two wires only; BQSKit unavailable
2577,2588,"(9, 17, 34, 39)",unavailable_no_bqskit,False,4,,,"(9, 17, 34, 39)",qiskit fallback is exact for two wires only; BQSKit unavailable
2588,2596,"(9, 17, 34, 54)",unavailable_no_bqskit,False,3,,,"(9, 17, 34, 54)",qiskit fallback is exact for two wires only; BQSKit unavailable
2596,2603,"(20, 36, 39, 42)",unavailable_no_bqskit,False,2,,,"(20, 36, 39, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2610,2617,"(5, 45, 54, 55)",unavailable_no_bqskit,False,2,,,"(5, 45, 54, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2617,2624,"(7, 22, 45, 48)",unavailable_no_bqskit,False,3,,,"(7, 22, 45, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2624,2630,"(7, 27, 45, 53)",unavailable_no_bqskit,False,2,,,"(7, 27, 45, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2630,2637,"(7, 14, 45, 48)",unavailable_no_bqskit,False,2,,,"(7, 14, 45, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2640,2646,"(4, 37, 53, 55)",unavailable_no_bqskit,False,2,,,"(4, 37, 53, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2646,2653,"(4, 12, 13, 22)",unavailable_no_bqskit,False,3,,,"(4, 12, 13, 22)",qiskit fallback is exact for two wires only; BQSKit unavailable
2657,2664,"(4, 19, 22, 26)",unavailable_no_bqskit,False,2,,,"(4, 19, 22, 26)",qiskit fallback is exact for two wires only; BQSKit unavailable
2664,2672,"(16, 18, 24, 37)",unavailable_no_bqskit,False,3,,,"(16, 18, 24, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
2672,2679,"(6, 16, 44, 53)",unavailable_no_bqskit,False,3,,,"(6, 16, 44, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2679,2686,"(0, 18, 33, 37)",unavailable_no_bqskit,False,2,,,"(0, 18, 33, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
2689,2694,"(2, 24, 37, 41)",unavailable_no_bqskit,False,2,,,"(2, 24, 37, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
2694,2701,"(2, 13, 24, 30)",unavailable_no_bqskit,False,2,,,"(2, 13, 24, 30)",qiskit fallback is exact for two wires only; BQSKit unavailable
2702,2708,"(4, 26, 44, 47)",unavailable_no_bqskit,False,2,,,"(4, 26, 44, 47)",qiskit fallback is exact for two wires only; BQSKit unavailable
2708,2716,"(20, 25, 26, 41)",unavailable_no_bqskit,False,3,,,"(20, 25, 26, 41)",qiskit fallback is exact for two wires only; BQSKit unavailable
2716,2728,"(20, 25, 26, 39)",unavailable_no_bqskit,False,4,,,"(20, 25, 26, 39)",qiskit fallback is exact for two wires only; BQSKit unavailable
2728,2735,"(41, 47, 49, 50)",unavailable_no_bqskit,False,2,,,"(41, 47, 49, 50)",qiskit fallback is exact for two wires only; BQSKit unavailable
2735,2747,"(15, 44, 47, 49)",unavailable_no_bqskit,False,4,,,"(15, 44, 47, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
2747,2754,"(16, 27, 50, 53)",unavailable_no_bqskit,False,2,,,"(16, 27, 50, 53)",qiskit fallback is exact for two wires only; BQSKit unavailable
2754,2762,"(6, 16, 44, 49)",unavailable_no_bqskit,False,3,,,"(6, 16, 44, 49)",qiskit fallback is exact for two wires only; BQSKit unavailable
2766,2773,"(5, 16, 53, 55)",unavailable_no_bqskit,False,2,,,"(5, 16, 53, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
2773,2781,"(1, 3, 5, 28)",unavailable_no_bqskit,False,3,,,"(1, 3, 5, 28)",qiskit fallback is exact for two wires only; BQSKit unavailable
2781,2789,"(2, 5, 13, 23)",unavailable_no_bqskit,False,3,,,"(2, 5, 13, 23)",qiskit fallback is exact for two wires only; BQSKit unavailable
2789,2797,"(1, 5, 14, 19)",unavailable_no_bqskit,False,3,,,"(1, 5, 14, 19)",qiskit fallback is exact for two wires only; BQSKit unavailable
2801,2807,"(23, 28, 31, 48)",unavailable_no_bqskit,False,2,,,"(23, 28, 31, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2807,2816,"(0, 12, 28, 29)",unavailable_no_bqskit,False,3,,,"(0, 12, 28, 29)",qiskit fallback is exact for two wires only; BQSKit unavailable
2819,2825,"(1, 14, 31, 37)",unavailable_no_bqskit,False,2,,,"(1, 14, 31, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
2825,2834,"(1, 5, 13, 19)",unavailable_no_bqskit,False,3,,,"(1, 5, 13, 19)",qiskit fallback is exact for two wires only; BQSKit unavailable
2834,2841,"(1, 19, 25, 37)",unavailable_no_bqskit,False,2,,,"(1, 19, 25, 37)",qiskit fallback is exact for two wires only; BQSKit unavailable
2841,2852,"(7, 14, 37, 45)",unavailable_no_bqskit,False,4,,,"(7, 14, 37, 45)",qiskit fallback is exact for two wires only; BQSKit unavailable
2852,2861,"(1, 17, 25, 39)",unavailable_no_bqskit,False,3,,,"(1, 17, 25, 39)",qiskit fallback is exact for two wires only; BQSKit unavailable
2861,2867,"(9, 28, 39, 42)",unavailable_no_bqskit,False,2,,,"(9, 28, 39, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2867,2879,"(27, 28, 33, 42)",unavailable_no_bqskit,False,4,,,"(27, 28, 33, 42)",qiskit fallback is exact for two wires only; BQSKit unavailable
2882,2890,"(36, 43, 45, 48)",unavailable_no_bqskit,False,2,,,"(36, 43, 45, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2890,2899,"(12, 29, 41, 48)",unavailable_no_bqskit,False,3,,,"(12, 29, 41, 48)",qiskit fallback is exact for two wires only; BQSKit unavailable
2899,2905,"(8, 31, 50, 55)",unavailable_no_bqskit,False,2,,,"(8, 31, 50, 55)",qiskit fallback is exact for two wires only; BQSKit unavailable
